# mean, investigation_time=50.0
lon,lat,SA(2.0)-0.001,SA(2.0)-0.00123697383288,SA(2.0)-0.00153010426322,SA(2.0)-0.00189269893518,SA(2.0)-0.00234121905633,SA(2.0)-0.00289602670972,SA(2.0)-0.00358230925923,SA(2.0)-0.00443122281494,SA(2.0)-0.00548130666973,SA(2.0)-0.00678023292043,SA(2.0)-0.00838697070339,SA(2.0)-0.0103744632972,SA(2.0)-0.0128329396288,SA(2.0)-0.0158740105197,SA(2.0)-0.0196357356357,SA(2.0)-0.0242888911706,SA(2.0)-0.0300447228076,SA(2.0)-0.0371645359291,SA(2.0)-0.0459715584553,SA(2.0)-0.0568656148658,SA(2.0)-0.0703412775794,SA(2.0)-0.0870103197369,SA(2.0)-0.107629488705,SA(2.0)-0.133134861174,SA(2.0)-0.164684339516,SA(2.0)-0.203710218666,SA(2.0)-0.251984209979,SA(2.0)-0.311697874042,SA(2.0)-0.385562113954,SA(2.0)-0.476930245909,SA(2.0)-0.589950234297,SA(2.0)-0.729753002526,SA(2.0)-0.902685368588,SA(2.0)-1.11659818026,SA(2.0)-1.38120273082,SA(2.0)-1.70851163593,SA(2.0)-2.11338418681,SA(2.0)-2.6142009379,SA(2.0)-3.23369815406,SA(2.0)-4.0,SA(5.0)-0.001,SA(5.0)-0.00123697383288,SA(5.0)-0.00153010426322,SA(5.0)-0.00189269893518,SA(5.0)-0.00234121905633,SA(5.0)-0.00289602670972,SA(5.0)-0.00358230925923,SA(5.0)-0.00443122281494,SA(5.0)-0.00548130666973,SA(5.0)-0.00678023292043,SA(5.0)-0.00838697070339,SA(5.0)-0.0103744632972,SA(5.0)-0.0128329396288,SA(5.0)-0.0158740105197,SA(5.0)-0.0196357356357,SA(5.0)-0.0242888911706,SA(5.0)-0.0300447228076,SA(5.0)-0.0371645359291,SA(5.0)-0.0459715584553,SA(5.0)-0.0568656148658,SA(5.0)-0.0703412775794,SA(5.0)-0.0870103197369,SA(5.0)-0.107629488705,SA(5.0)-0.133134861174,SA(5.0)-0.164684339516,SA(5.0)-0.203710218666,SA(5.0)-0.251984209979,SA(5.0)-0.311697874042,SA(5.0)-0.385562113954,SA(5.0)-0.476930245909,SA(5.0)-0.589950234297,SA(5.0)-0.729753002526,SA(5.0)-0.902685368588,SA(5.0)-1.11659818026,SA(5.0)-1.38120273082,SA(5.0)-1.70851163593,SA(5.0)-2.11338418681,SA(5.0)-2.6142009379,SA(5.0)-3.23369815406,SA(5.0)-4.0
-97.15000,49.89000,1.782725E-01,1.525769E-01,1.293009E-01,1.084255E-01,8.988498E-02,7.358612E-02,5.942030E-02,4.726806E-02,3.699872E-02,2.846756E-02,2.151354E-02,1.596006E-02,1.161945E-02,8.300834E-03,5.819224E-03,4.003980E-03,2.704831E-03,1.794918E-03,1.171098E-03,7.523025E-04,4.767768E-04,2.988823E-04,1.858966E-04,1.150678E-04,7.105546E-05,4.381988E-05,2.696683E-05,1.651376E-05,1.001672E-05,5.983445E-06,3.497438E-06,1.987519E-06,1.091253E-06,5.755036E-07,2.899421E-07,1.388374E-07,6.288607E-08,2.682085E-08,1.072380E-08,4.002282E-09,3.796131E-02,3.008116E-02,2.345557E-02,1.797764E-02,1.353153E-02,9.993872E-03,7.237395E-03,5.135959E-03,3.569671E-03,2.429152E-03,1.618388E-03,1.056084E-03,6.757436E-04,4.248017E-04,2.631346E-04,1.612100E-04,9.809712E-05,5.952039E-05,3.610385E-05,2.190236E-05,1.325806E-05,7.969463E-06,4.725581E-06,2.743238E-06,1.546916E-06,8.409810E-07,4.376652E-07,2.166108E-07,1.013356E-07,4.455972E-08,1.832076E-08,7.008369E-09,2.482609E-09,8.105089E-10,2.426028E-10,6.612768E-11,1.623332E-11,3.516007E-12,6.478673E-13,9.222218E-14
-94.43000,49.82000,1.893885E-01,1.628257E-01,1.386534E-01,1.168824E-01,9.746667E-02,8.032494E-02,6.535456E-02,5.243904E-02,4.144980E-02,3.224495E-02,2.466772E-02,1.854680E-02,1.369986E-02,9.940009E-03,7.083734E-03,4.958856E-03,3.410695E-03,2.305816E-03,1.533287E-03,1.003920E-03,6.482092E-04,4.135678E-04,2.613551E-04,1.639966E-04,1.023849E-04,6.365923E-05,3.939643E-05,2.420917E-05,1.471140E-05,8.793342E-06,5.138630E-06,2.917506E-06,1.599521E-06,8.419235E-07,4.231796E-07,2.021035E-07,9.128080E-08,3.881496E-08,1.547236E-08,5.757096E-09,4.179312E-02,3.340958E-02,2.631001E-02,2.038928E-02,1.553477E-02,1.162697E-02,8.542150E-03,6.156436E-03,4.350392E-03,3.013107E-03,2.045284E-03,1.361075E-03,8.887328E-04,5.702749E-04,3.604192E-04,2.250200E-04,1.392418E-04,8.566838E-05,5.251969E-05,3.209637E-05,1.951699E-05,1.175947E-05,6.978915E-06,4.050860E-06,2.282592E-06,1.239472E-06,6.440802E-07,3.182072E-07,1.485688E-07,6.518734E-08,2.673944E-08,1.020367E-08,3.605184E-09,1.173837E-09,3.503516E-10,9.519681E-11,2.329250E-11,5.026567E-12,9.211086E-13,1.287134E-13
-93.82000,51.05000,2.076900E-01,1.788339E-01,1.524962E-01,1.287079E-01,1.074392E-01,8.862063E-02,7.215737E-02,5.793618E-02,4.582682E-02,3.568047E-02,2.732825E-02,2.058242E-02,1.524125E-02,1.109717E-02,7.946517E-03,5.598724E-03,3.883288E-03,2.653727E-03,1.788690E-03,1.190872E-03,7.845587E-04,5.125020E-04,3.326170E-04,2.148127E-04,1.381500E-04,8.842535E-05,5.621610E-05,3.537649E-05,2.193618E-05,1.333218E-05,7.897394E-06,4.533561E-06,2.508245E-06,1.330445E-06,6.732469E-07,3.235005E-07,1.469482E-07,6.283042E-08,2.518014E-08,9.418964E-09,4.627874E-02,3.700012E-02,2.914281E-02,2.259266E-02,1.722550E-02,1.290824E-02,9.502435E-03,6.869380E-03,4.875609E-03,3.397668E-03,2.325558E-03,1.564644E-03,1.036189E-03,6.767992E-04,4.371010E-04,2.799244E-04,1.782397E-04,1.130581E-04,7.147413E-05,4.497374E-05,2.807426E-05,1.730047E-05,1.046097E-05,6.165233E-06,3.517323E-06,1.929445E-06,1.011121E-06,5.031237E-07,2.363534E-07,1.042646E-07,4.297492E-08,1.647104E-08,5.843234E-09,1.909852E-09,5.721525E-10,1.560250E-10,3.831629E-11,8.303149E-12,1.532459E-12,2.170932E-13
-93.55000,49.80000,1.945466E-01,1.676591E-01,1.431270E-01,1.209776E-01,1.011787E-01,8.365924E-02,6.832367E-02,5.506003E-02,4.374227E-02,3.422988E-02,2.636698E-02,1.998314E-02,1.489705E-02,1.092287E-02,7.877907E-03,5.590178E-03,3.904400E-03,2.685688E-03,1.820951E-03,1.218384E-03,8.056716E-04,5.274487E-04,3.424920E-04,2.209372E-04,1.417264E-04,9.039402E-05,5.723709E-05,3.587395E-05,2.216237E-05,1.342686E-05,7.932854E-06,4.544670E-06,2.510539E-06,1.330183E-06,6.725971E-07,3.230273E-07,1.466898E-07,6.271019E-08,2.513015E-08,9.399936E-09,4.370218E-02,3.508111E-02,2.776053E-02,2.163511E-02,1.659238E-02,1.251318E-02,9.274255E-03,6.752117E-03,4.827405E-03,3.388857E-03,2.336346E-03,1.582756E-03,1.054741E-03,6.925218E-04,4.489610E-04,2.881107E-04,1.834760E-04,1.161813E-04,7.321616E-05,4.588292E-05,2.851733E-05,1.750083E-05,1.054384E-05,6.195572E-06,3.526347E-06,1.930935E-06,1.010557E-06,5.023585E-07,2.358350E-07,1.039892E-07,4.284939E-08,1.642027E-08,5.824726E-09,1.903720E-09,5.702872E-10,1.555099E-10,3.818476E-11,8.276409E-12,1.527627E-12,2.158840E-13
-93.39000,48.61000,1.698734E-01,1.461132E-01,1.245109E-01,1.050658E-01,8.773032E-02,7.242726E-02,5.906180E-02,4.752734E-02,3.770681E-02,2.947153E-02,2.268005E-02,1.717883E-02,1.280553E-02,9.394853E-03,6.785445E-03,4.826561E-03,3.383097E-03,2.338520E-03,1.595718E-03,1.076256E-03,7.185882E-04,4.757353E-04,3.127827E-04,2.044549E-04,1.329135E-04,8.586430E-05,5.500871E-05,3.483316E-05,2.170823E-05,1.324798E-05,7.874606E-06,4.533962E-06,2.515117E-06,1.337304E-06,6.782305E-07,3.265897E-07,1.486646E-07,6.370368E-08,2.559099E-08,9.598437E-09,3.768890E-02,3.020870E-02,2.387146E-02,1.858167E-02,1.423757E-02,1.073191E-02,7.954456E-03,5.795593E-03,4.150250E-03,2.921277E-03,2.021916E-03,1.377187E-03,9.243183E-04,6.123845E-04,4.013742E-04,2.608615E-04,1.684633E-04,1.082428E-04,6.919944E-05,4.394725E-05,2.763643E-05,1.712876E-05,1.040367E-05,6.153533E-06,3.521262E-06,1.936775E-06,1.017477E-06,5.074838E-07,2.389523E-07,1.056540E-07,4.365021E-08,1.677147E-08,5.965925E-09,1.955836E-09,5.879578E-10,1.609981E-10,3.972427E-11,8.654519E-12,1.610692E-12,2.315560E-13
-92.75000,49.78000,1.978827E-01,1.706594E-01,1.457961E-01,1.233300E-01,1.032346E-01,8.544183E-02,6.985684E-02,5.636706E-02,4.484521E-02,3.514944E-02,2.712272E-02,2.059385E-02,1.538107E-02,1.129816E-02,8.161936E-03,5.799591E-03,4.054542E-03,2.790184E-03,1.891412E-03,1.264311E-03,8.345277E-04,5.448693E-04,3.525616E-04,2.264912E-04,1.446426E-04,9.185198E-05,5.793527E-05,3.619968E-05,2.231550E-05,1.350284E-05,7.973966E-06,4.568624E-06,2.524868E-06,1.338567E-06,6.772521E-07,3.254447E-07,1.478592E-07,6.323794E-08,2.535320E-08,9.488532E-09,4.468497E-02,3.591864E-02,2.846722E-02,2.222423E-02,1.707630E-02,1.290372E-02,9.582988E-03,6.990488E-03,5.006674E-03,3.519855E-03,2.429145E-03,1.646346E-03,1.096793E-03,7.192946E-04,4.653252E-04,2.976858E-04,1.888250E-04,1.190293E-04,7.466254E-05,4.658760E-05,2.885160E-05,1.765954E-05,1.062220E-05,6.237044E-06,3.549821E-06,1.944653E-06,1.018477E-06,5.067272E-07,2.380913E-07,1.050691E-07,4.332632E-08,1.661445E-08,5.897673E-09,1.928984E-09,5.783861E-10,1.579020E-10,3.882798E-11,8.421392E-12,1.555500E-12,2.215196E-13
-91.98000,50.07000,2.043944E-01,1.763424E-01,1.507001E-01,1.275125E-01,1.067584E-01,8.837223E-02,7.226018E-02,5.830913E-02,4.638996E-02,3.635768E-02,2.805105E-02,2.129373E-02,1.589823E-02,1.167227E-02,8.426578E-03,5.982443E-03,4.177812E-03,2.871172E-03,1.943197E-03,1.296479E-03,8.538957E-04,5.561413E-04,3.588843E-04,2.299004E-04,1.464067E-04,9.272801E-05,5.835366E-05,3.639268E-05,2.240186E-05,1.354033E-05,7.989569E-06,4.574632E-06,2.526824E-06,1.338951E-06,6.771326E-07,3.252411E-07,1.477016E-07,6.314278E-08,2.530369E-08,9.465508E-09,4.626648E-02,3.719077E-02,2.947485E-02,2.300922E-02,1.767697E-02,1.335454E-02,9.914309E-03,7.228510E-03,5.173520E-03,3.633761E-03,2.504743E-03,1.695033E-03,1.127162E-03,7.376015E-04,4.759637E-04,3.036281E-04,1.920053E-04,1.206555E-04,7.545522E-05,4.695576E-05,2.901473E-05,1.772868E-05,1.065022E-05,6.247763E-06,3.553504E-06,1.945612E-06,1.018493E-06,5.065074E-07,2.378834E-07,1.049318E-07,4.325096E-08,1.657822E-08,5.882094E-09,1.922935E-09,5.762464E-10,1.572106E-10,3.862837E-11,8.370540E-12,1.545615E-12,2.195673E-13
-91.62000,48.75000,1.814454E-01,1.562682E-01,1.333285E-01,1.126428E-01,9.417345E-02,7.784752E-02,6.357048E-02,5.123314E-02,4.071380E-02,3.187784E-02,2.457690E-02,1.864984E-02,1.392632E-02,1.023269E-02,7.399137E-03,5.266437E-03,3.691237E-03,2.549201E-03,1.736103E-03,1.167267E-03,7.758783E-04,5.106756E-04,3.333815E-04,2.161681E-04,1.393257E-04,8.923860E-05,5.671350E-05,3.565910E-05,2.209124E-05,1.341740E-05,7.945609E-06,4.561808E-06,2.525082E-06,1.340373E-06,6.788979E-07,3.265579E-07,1.485084E-07,6.357911E-08,2.551752E-08,9.561529E-09,4.060194E-02,3.259655E-02,2.580400E-02,2.012388E-02,1.544935E-02,1.166795E-02,8.664083E-03,6.322684E-03,4.533167E-03,3.192885E-03,2.209696E-03,1.503506E-03,1.006847E-03,6.646513E-04,4.333938E-04,2.797947E-04,1.792454E-04,1.141446E-04,7.229918E-05,4.550735E-05,2.838798E-05,1.747477E-05,1.055548E-05,6.216635E-06,3.545831E-06,1.945531E-06,1.020189E-06,5.081075E-07,2.389682E-07,1.055555E-07,4.356933E-08,1.672517E-08,5.943853E-09,1.946619E-09,5.845249E-10,1.598503E-10,3.938544E-11,8.562856E-12,1.589543E-12,2.273585E-13
-91.13000,49.25000,1.934258E-01,1.667539E-01,1.424081E-01,1.204206E-01,1.007627E-01,8.336543E-02,6.813449E-02,5.495824E-02,4.371078E-02,3.425179E-02,2.642604E-02,2.006442E-02,1.498775E-02,1.101291E-02,7.960244E-03,5.660725E-03,3.961578E-03,2.729776E-03,1.853399E-03,1.241210E-03,8.210131E-04,5.372842E-04,3.484915E-04,2.244096E-04,1.436302E-04,9.138414E-05,5.772950E-05,3.611302E-05,2.228008E-05,1.348847E-05,7.968003E-06,4.566026E-06,2.523672E-06,1.337997E-06,6.769791E-07,3.253172E-07,1.478022E-07,6.321381E-08,2.534358E-08,9.484915E-09,4.356844E-02,3.500975E-02,2.773924E-02,2.165169E-02,1.663506E-02,1.257121E-02,9.338469E-03,6.815383E-03,4.884827E-03,3.437668E-03,2.375564E-03,1.612705E-03,1.076546E-03,7.076822E-04,4.590272E-04,2.944880E-04,1.873251E-04,1.183920E-04,7.442482E-05,4.651459E-05,2.883640E-05,1.765989E-05,1.062449E-05,6.238346E-06,3.550222E-06,1.944648E-06,1.018369E-06,5.066312E-07,2.380299E-07,1.050359E-07,4.331033E-08,1.660749E-08,5.894915E-09,1.927991E-09,5.780510E-10,1.578031E-10,3.880388E-11,8.418086E-12,1.555026E-12,2.210974E-13
-90.57000,49.25000,1.947888E-01,1.679170E-01,1.433897E-01,1.212371E-01,1.014294E-01,8.389721E-02,6.854668E-02,5.526670E-02,4.393177E-02,3.440160E-02,2.652038E-02,2.011781E-02,1.501286E-02,1.102010E-02,7.957417E-03,5.653378E-03,3.953145E-03,2.722104E-03,1.847244E-03,1.236682E-03,8.179054E-04,5.352795E-04,3.472752E-04,2.237187E-04,1.432663E-04,9.120919E-05,5.765470E-05,3.608587E-05,2.227251E-05,1.348725E-05,7.967950E-06,4.565705E-06,2.523040E-06,1.337314E-06,6.764258E-07,3.249453E-07,1.475845E-07,6.310003E-08,2.528957E-08,9.461452E-09,4.392922E-02,3.529065E-02,2.795308E-02,2.181080E-02,1.675091E-02,1.265400E-02,9.396879E-03,6.856421E-03,4.913841E-03,3.458510E-03,2.390848E-03,1.624114E-03,1.085126E-03,7.140904E-04,4.637075E-04,2.977846E-04,1.895383E-04,1.197945E-04,7.525706E-05,4.697406E-05,2.907101E-05,1.776999E-05,1.067152E-05,6.256241E-06,3.555946E-06,1.945874E-06,1.018227E-06,5.062449E-07,2.377231E-07,1.048517E-07,4.321598E-08,1.656466E-08,5.877387E-09,1.921470E-09,5.758435E-10,1.571255E-10,3.861434E-11,8.374007E-12,1.545760E-12,2.196078E-13
