# mean, investigation_time=50.0
lon,lat,0.02~SA(2.0),0.02~SA(5.0),0.1~SA(2.0),0.1~SA(5.0)
-82.18000,42.58000,2.758860E-02,6.753053E-03,8.116674E-03,1.688128E-03
-82.15000,42.87000,2.748131E-02,6.834648E-03,8.307795E-03,1.758989E-03
-82.12000,42.95000,2.757771E-02,6.885832E-03,8.403584E-03,1.788552E-03
-82.00000,43.10000,2.809932E-02,7.068543E-03,8.687256E-03,1.873555E-03
-81.88000,42.95000,2.872451E-02,7.191506E-03,8.821655E-03,1.898058E-03
-81.85000,43.15000,2.880460E-02,7.272277E-03,8.974680E-03,1.948740E-03
-81.77000,46.25000,3.174575E-02,8.227024E-03,9.918311E-03,2.195880E-03
-81.72000,42.75000,2.965393E-02,7.367649E-03,9.010600E-03,1.929057E-03
-81.72000,43.75000,2.969834E-02,7.633259E-03,9.550548E-03,2.118729E-03
-81.68000,43.15000,2.965598E-02,7.503957E-03,9.285458E-03,2.025950E-03
-81.63000,42.95000,2.999869E-02,7.532292E-03,9.277704E-03,2.010456E-03
-81.63000,44.18000,3.048089E-02,7.909116E-03,9.930348E-03,2.224965E-03
-81.63000,49.28000,3.059882E-02,7.130233E-03,8.242245E-03,1.646351E-03
-81.60000,42.60000,3.029415E-02,7.490249E-03,9.142583E-03,1.949333E-03
-81.55000,43.13000,3.033497E-02,7.688539E-03,9.526956E-03,2.085211E-03
-81.53000,43.62000,3.058511E-02,7.870065E-03,9.853502E-03,2.191158E-03
-81.50000,42.67000,3.073768E-02,7.644306E-03,9.364181E-03,2.010440E-03
-81.48000,43.35000,3.072385E-02,7.859114E-03,9.799260E-03,2.166264E-03
-81.47000,43.28000,3.075782E-02,7.852631E-03,9.777296E-03,2.157103E-03
-81.40000,43.18000,3.112731E-02,7.934127E-03,9.862737E-03,2.173037E-03
-81.40000,43.55000,3.123368E-02,8.050761E-03,1.008322E-02,2.247118E-03
-81.40000,44.43000,3.195382E-02,8.372111E-03,1.050698E-02,2.376076E-03
-81.38000,44.48000,3.212398E-02,8.423966E-03,1.056927E-02,2.392557E-03
-81.33000,48.47000,3.122553E-02,7.758334E-03,9.055672E-03,1.906643E-03
-81.32000,43.88000,3.188437E-02,8.298627E-03,1.043010E-02,2.347613E-03
-81.25000,44.98000,3.359664E-02,8.844229E-03,1.104446E-02,2.513347E-03
-81.23000,42.98000,3.209964E-02,8.151030E-03,1.010229E-02,2.220166E-03
-81.22000,42.67000,3.210011E-02,8.043528E-03,9.898221E-03,2.145252E-03
-81.20000,42.78000,3.221056E-02,8.117348E-03,1.001630E-02,2.184151E-03
-81.20000,43.47000,3.231029E-02,8.355306E-03,1.046595E-02,2.343650E-03
-81.20000,46.58000,3.612082E-02,9.368365E-03,1.124180E-02,2.507558E-03
-81.17000,48.50000,3.251988E-02,8.061688E-03,9.377202E-03,1.973217E-03
-81.15000,44.12000,3.305082E-02,8.661621E-03,1.090038E-02,2.474946E-03
-81.15000,44.75000,3.385968E-02,8.924073E-03,1.119204E-02,2.554691E-03
-81.13000,43.25000,3.266869E-02,8.405436E-03,1.049182E-02,2.339815E-03
-81.08000,42.88000,3.288533E-02,8.351584E-03,1.034697E-02,2.276107E-03
-81.08000,44.28000,3.362564E-02,8.838627E-03,1.112786E-02,2.536772E-03
-81.07000,42.98000,3.299611E-02,8.413658E-03,1.044641E-02,2.309655E-03
-81.03000,44.15000,3.377463E-02,8.868233E-03,1.117558E-02,2.547250E-03
-81.02000,49.07000,3.426950E-02,8.089224E-03,9.272422E-03,1.882461E-03
-81.00000,43.07000,3.344365E-02,8.562787E-03,1.066256E-02,2.372923E-03
-81.00000,46.50000,3.790832E-02,9.861316E-03,1.182087E-02,2.650790E-03
-80.95000,43.37000,3.378348E-02,8.739450E-03,1.095701E-02,2.465419E-03
-80.95000,43.73000,3.391410E-02,8.848456E-03,1.114914E-02,2.529654E-03
-80.93000,44.57000,3.489532E-02,9.210988E-03,1.160120E-02,2.661719E-03
-80.92000,43.57000,3.402300E-02,8.848403E-03,1.113417E-02,2.519886E-03
-80.90000,43.15000,3.407933E-02,8.757645E-03,1.093739E-02,2.447957E-03
-80.88000,43.03000,3.413687E-02,8.740503E-03,1.089191E-02,2.429527E-03
-80.83000,43.32000,3.454471E-02,8.928027E-03,1.119940E-02,2.524073E-03
-80.82000,42.65000,3.407825E-02,8.616836E-03,1.066330E-02,2.347246E-03
-80.82000,44.17000,3.500187E-02,9.208341E-03,1.164203E-02,2.668302E-03
-80.75000,43.13000,3.501870E-02,8.999519E-03,1.125720E-02,2.527624E-03
-80.73000,42.85000,3.476721E-02,8.869578E-03,1.103793E-02,2.457794E-03
-80.73000,43.98000,3.533763E-02,9.273126E-03,1.174038E-02,2.688598E-03
-80.72000,51.32000,1.887387E-02,4.391566E-03,5.373069E-03,1.051350E-03
-80.68000,48.77000,3.598172E-02,8.782405E-03,1.013079E-02,2.119337E-03
-80.65000,44.32000,3.609295E-02,9.516236E-03,1.205019E-02,2.773470E-03
-80.62000,43.30000,3.599005E-02,9.286296E-03,1.166871E-02,2.638188E-03
-80.53000,43.17000,3.658362E-02,9.398411E-03,1.178716E-02,2.658890E-03
-80.52000,43.47000,3.663484E-02,9.491634E-03,1.197313E-02,2.721711E-03
-80.48000,43.45000,3.696188E-02,9.562748E-03,1.205892E-02,2.740343E-03
-80.47000,48.53000,3.696127E-02,9.283852E-03,1.081469E-02,2.332492E-03
-80.39400,44.17000,3.724321E-02,9.797114E-03,1.243227E-02,2.862770E-03
-80.38000,43.20000,3.789633E-02,9.714027E-03,1.218300E-02,2.751207E-03
-80.37000,43.70000,3.739327E-02,9.740867E-03,1.234943E-02,2.824186E-03
-80.32000,42.77000,3.674456E-02,9.379844E-03,1.173348E-02,2.631561E-03
-80.32000,43.38000,3.845591E-02,9.891731E-03,1.244616E-02,2.821725E-03
-80.30000,42.83000,3.711503E-02,9.477970E-03,1.186295E-02,2.664666E-03
-80.27000,43.13000,3.883810E-02,9.914280E-03,1.241150E-02,2.797484E-03
-80.25000,43.55000,3.857267E-02,9.981159E-03,1.261093E-02,2.872193E-03
-80.22000,44.48000,3.848941E-02,1.017816E-02,1.287246E-02,2.969549E-03
-80.20400,44.07600,3.812756E-02,1.001906E-02,1.272467E-02,2.926571E-03
-80.20000,42.78000,3.744033E-02,9.558356E-03,1.196875E-02,2.689410E-03
-80.10000,42.88000,3.870801E-02,9.873673E-03,1.236166E-02,2.782024E-03
-80.10000,43.92000,3.872152E-02,1.013966E-02,1.287473E-02,2.953115E-03
-80.05000,42.97000,3.992707E-02,1.015180E-02,1.269141E-02,2.854731E-03
-80.03000,45.35000,4.228032E-02,1.117457E-02,1.372797E-02,3.157959E-03
-80.03000,48.15000,4.179586E-02,1.075108E-02,1.269047E-02,2.824411E-03
-79.93000,43.07000,4.275671E-02,1.071412E-02,1.331946E-02,2.983559E-03
-79.92000,43.65000,4.100836E-02,1.057754E-02,1.332509E-02,3.032551E-03
-79.92000,44.78000,4.074651E-02,1.079760E-02,1.352096E-02,3.124812E-03
-79.92000,46.37000,4.987760E-02,1.296422E-02,1.535895E-02,3.477551E-03
-79.88000,43.52000,4.291998E-02,1.088853E-02,1.362450E-02,3.077677E-03
-79.88000,44.27000,3.989405E-02,1.052499E-02,1.332559E-02,3.073282E-03
-79.88000,44.75000,4.087676E-02,1.083045E-02,1.357013E-02,3.136730E-03
-79.87000,44.15000,3.987591E-02,1.049643E-02,1.330361E-02,3.063796E-03
-79.87000,44.58000,4.047845E-02,1.071617E-02,1.348898E-02,3.117595E-03
-79.87000,47.82000,4.579336E-02,1.180246E-02,1.394832E-02,3.134973E-03
-79.86000,43.25000,4.558138E-02,1.125625E-02,1.392739E-02,3.106926E-03
-79.82000,44.87000,4.159122E-02,1.101961E-02,1.374703E-02,3.177038E-03
-79.82000,47.72000,4.711889E-02,1.215707E-02,1.436257E-02,3.234444E-03
-79.80000,43.32000,4.634795E-02,1.142829E-02,1.414236E-02,3.154622E-03
-79.78000,47.07000,5.484640E-02,1.401118E-02,1.634372E-02,3.669116E-03
-79.77000,43.68000,4.225956E-02,1.086180E-02,1.366379E-02,3.107495E-03
-79.68000,43.45000,4.671173E-02,1.158886E-02,1.437444E-02,3.217600E-03
-79.67000,44.40000,4.114046E-02,1.086785E-02,1.372073E-02,3.170292E-03
-79.67000,47.50000,5.099950E-02,1.315813E-02,1.551902E-02,3.504452E-03
-79.65000,43.58000,4.517426E-02,1.138090E-02,1.420576E-02,3.203787E-03
-79.63000,47.45000,5.219089E-02,1.344641E-02,1.584861E-02,3.579333E-03
-79.62000,42.90000,4.413068E-02,1.098635E-02,1.362862E-02,3.045826E-03
-79.61000,43.68000,4.416198E-02,1.125432E-02,1.410961E-02,3.199537E-03
-79.60000,43.78000,4.303715E-02,1.108669E-02,1.396051E-02,3.182558E-03
-79.58000,43.55000,4.669511E-02,1.165800E-02,1.450329E-02,3.258483E-03
-79.57000,43.20000,4.862702E-02,1.188895E-02,1.464180E-02,3.249765E-03
-79.57000,43.70000,4.440814E-02,1.131739E-02,1.419048E-02,3.219051E-03
-79.57000,44.12000,4.153674E-02,1.090597E-02,1.381023E-02,3.180960E-03
-79.55000,43.10000,4.808439E-02,1.176523E-02,1.449159E-02,3.216635E-03
-79.55000,44.47000,4.189457E-02,1.107372E-02,1.394997E-02,3.225876E-03
-79.47000,44.00000,4.249375E-02,1.109202E-02,1.402906E-02,3.223215E-03
-79.47000,44.05000,4.229560E-02,1.106805E-02,1.400598E-02,3.222245E-03
-79.47000,46.32000,5.830169E-02,1.499506E-02,1.749647E-02,3.955594E-03
-79.45000,43.87000,4.357917E-02,1.126504E-02,1.420390E-02,3.247904E-03
-79.43000,47.33000,5.785188E-02,1.478533E-02,1.723477E-02,3.889629E-03
-79.42000,43.77000,4.529353E-02,1.154712E-02,1.449496E-02,3.294385E-03
-79.42000,44.62000,4.297685E-02,1.137356E-02,1.425488E-02,3.299595E-03
-79.40000,45.62000,4.887648E-02,1.288290E-02,1.560108E-02,3.584768E-03
-79.40000,45.77000,5.029056E-02,1.322098E-02,1.593096E-02,3.649948E-03
-79.38000,43.65000,4.789370E-02,1.198028E-02,1.494026E-02,3.365306E-03
-79.38000,45.83000,5.113214E-02,1.342573E-02,1.613257E-02,3.693896E-03
-79.37000,44.92000,4.444535E-02,1.176734E-02,1.460676E-02,3.379781E-03
-79.37000,45.98000,5.316858E-02,1.390364E-02,1.658252E-02,3.788067E-03
-79.30000,45.03000,4.545637E-02,1.202915E-02,1.487288E-02,3.440381E-03
-79.28000,43.03000,4.957933E-02,1.210388E-02,1.492837E-02,3.314309E-03
-79.27000,43.87000,4.528829E-02,1.164630E-02,1.468740E-02,3.357973E-03
-79.25000,42.98000,4.921326E-02,1.202968E-02,1.484151E-02,3.297533E-03
-79.25000,43.17000,5.071689E-02,1.238707E-02,1.527934E-02,3.394542E-03
-79.25000,43.78000,4.705466E-02,1.193719E-02,1.499255E-02,3.405838E-03
-79.23000,42.90000,4.835163E-02,1.184081E-02,1.462596E-02,3.253115E-03
-79.22000,45.33000,4.792962E-02,1.267824E-02,1.550640E-02,3.579201E-03
-79.15000,44.43000,4.401102E-02,1.162933E-02,1.468270E-02,3.406597E-03
-79.12000,44.10000,4.434987E-02,1.160846E-02,1.473877E-02,3.405577E-03
-79.10000,43.82000,4.783220E-02,1.215193E-02,1.531665E-02,3.488781E-03
-79.10000,46.72000,1.090664E-01,2.487665E-02,2.643739E-02,5.591331E-03
-79.07000,43.10000,5.116406E-02,1.250832E-02,1.549375E-02,3.450647E-03
-79.05000,42.88000,4.928581E-02,1.205883E-02,1.493904E-02,3.328808E-03
-79.03000,43.85000,4.789258E-02,1.219849E-02,1.542273E-02,3.520109E-03
-79.03000,44.35000,4.456472E-02,1.176210E-02,1.490655E-02,3.461989E-03
-79.02000,48.23000,4.467488E-02,1.190474E-02,1.447127E-02,3.360877E-03
-79.02000,48.25000,4.442014E-02,1.184122E-02,1.439838E-02,3.343670E-03
-78.95000,43.95000,4.667320E-02,1.205691E-02,1.531597E-02,3.522545E-03
-78.95000,44.10000,4.534966E-02,1.186602E-02,1.510404E-02,3.496627E-03
-78.93000,42.90000,4.998190E-02,1.224040E-02,1.520021E-02,3.393646E-03
-78.93000,43.87000,4.803130E-02,1.227777E-02,1.556841E-02,3.562349E-03
-78.85000,43.90000,4.780889E-02,1.228773E-02,1.562214E-02,3.585839E-03
-78.80000,44.65000,4.673895E-02,1.239328E-02,1.562775E-02,3.639892E-03
-78.75000,44.53000,4.656260E-02,1.233402E-02,1.562257E-02,3.639841E-03
-78.73000,44.35000,4.621556E-02,1.220595E-02,1.553063E-02,3.616250E-03
-78.73000,44.92000,4.858451E-02,1.291486E-02,1.613404E-02,3.755660E-03
-78.70000,46.32000,8.065120E-02,2.008716E-02,2.262311E-02,5.064880E-03
-78.68000,43.91000,4.814817E-02,1.242291E-02,1.582741E-02,3.637801E-03
-78.65000,44.78000,4.826314E-02,1.283030E-02,1.612413E-02,3.757444E-03
-78.58000,43.92000,4.834720E-02,1.250211E-02,1.592418E-02,3.663124E-03
-78.52000,45.05000,5.098960E-02,1.356616E-02,1.690604E-02,3.948367E-03
-78.47000,44.20000,4.744604E-02,1.249859E-02,1.590929E-02,3.694393E-03
-78.32000,44.30000,4.821288E-02,1.275524E-02,1.617941E-02,3.765509E-03
-78.30000,43.95000,4.922525E-02,1.278114E-02,1.623220E-02,3.742017E-03
-78.27000,44.43000,4.877857E-02,1.294283E-02,1.637642E-02,3.818106E-03
-78.17000,43.97000,4.966124E-02,1.291889E-02,1.638414E-02,3.781723E-03
-78.13000,48.13000,5.009072E-02,1.368659E-02,1.722906E-02,4.159778E-03
-78.12000,48.57000,4.511388E-02,1.243071E-02,1.568259E-02,3.789454E-03
-77.98000,44.38000,5.025946E-02,1.333292E-02,1.683406E-02,3.929447E-03
-77.95000,44.30000,5.024545E-02,1.329918E-02,1.680125E-02,3.916800E-03
-77.88000,44.00000,5.087522E-02,1.326322E-02,1.677267E-02,3.880056E-03
-77.85000,45.05000,5.639366E-02,1.511126E-02,1.882841E-02,4.457666E-03
-77.80000,44.30000,5.113850E-02,1.353886E-02,1.707611E-02,3.984860E-03
-77.78000,48.10000,5.158985E-02,1.414163E-02,1.803745E-02,4.387356E-03
-77.73000,44.03000,5.157306E-02,1.346632E-02,1.700686E-02,3.940158E-03
-77.58000,44.10000,5.230746E-02,1.371907E-02,1.729050E-02,4.018344E-03
-77.57000,46.13000,8.146072E-02,2.116090E-02,2.507433E-02,5.895076E-03
-77.55000,44.30000,5.272117E-02,1.397285E-02,1.757831E-02,4.112571E-03
-77.50000,46.10000,8.166890E-02,2.123516E-02,2.521230E-02,5.935713E-03
-77.42000,45.55000,7.109788E-02,1.888190E-02,2.303800E-02,5.499942E-03
-77.38300,44.16700,5.355729E-02,1.410481E-02,1.773734E-02,4.138667E-03
-77.33000,45.90000,8.093096E-02,2.112068E-02,2.521051E-02,5.958298E-03
-77.23000,48.38000,4.960025E-02,1.373750E-02,1.768794E-02,4.333430E-03
-77.13000,44.00000,5.337182E-02,1.408534E-02,1.771458E-02,4.139573E-03
-77.12000,45.82000,8.183802E-02,2.139096E-02,2.563321E-02,6.072477E-03
-77.05000,44.20000,5.545575E-02,1.474178E-02,1.851825E-02,4.366400E-03
-76.95000,44.25000,5.641058E-02,1.507293E-02,1.897349E-02,4.498014E-03
-76.73000,45.85000,8.489036E-02,2.219942E-02,2.672650E-02,6.335360E-03
-76.68000,45.47000,8.049644E-02,2.119339E-02,2.577379E-02,6.142375E-03
-76.60000,45.73000,8.525092E-02,2.230914E-02,2.686885E-02,6.375863E-03
-76.48000,44.23000,5.965864E-02,1.608364E-02,2.040793E-02,4.894713E-03
-76.48000,45.60000,8.517170E-02,2.231014E-02,2.691882E-02,6.395069E-03
-76.47000,44.23000,5.974145E-02,1.610720E-02,2.044263E-02,4.904358E-03
-76.35000,45.43000,8.407818E-02,2.207992E-02,2.678817E-02,6.376979E-03
-76.25000,44.90000,7.162683E-02,1.928945E-02,2.435732E-02,5.881264E-03
-76.20000,45.23000,8.148123E-02,2.153543E-02,2.641333E-02,6.312187E-03
-76.17000,44.33000,6.371582E-02,1.720223E-02,2.199025E-02,5.321493E-03
-76.15000,45.13000,7.928615E-02,2.107216E-02,2.603051E-02,6.239655E-03
-76.05000,46.10000,8.762045E-02,2.277507E-02,2.884507E-02,6.790173E-03
-76.02000,44.90000,7.533336E-02,2.018094E-02,2.533140E-02,6.098732E-03
-75.97000,46.38000,8.615552E-02,2.232816E-02,2.881374E-02,6.771714E-03
-75.93000,45.64000,9.032598E-02,2.361920E-02,2.880483E-02,6.823535E-03
-75.91000,45.31000,8.874514E-02,2.321011E-02,2.818647E-02,6.692851E-03
-75.83000,45.40000,9.111875E-02,2.378853E-02,2.883955E-02,6.831964E-03
-75.76000,45.28000,9.157675E-02,2.384890E-02,2.893180E-02,6.846773E-03
-75.73000,45.43000,9.302682E-02,2.423711E-02,2.940343E-02,6.946914E-03
-75.69000,45.42000,9.383243E-02,2.440967E-02,2.961368E-02,6.988308E-03
-75.68000,44.59000,7.482250E-02,1.994457E-02,2.538601E-02,6.100731E-03
-75.67000,45.32000,9.424037E-02,2.444990E-02,2.961125E-02,6.981954E-03
-75.65000,45.50000,9.430139E-02,2.452955E-02,2.988796E-02,7.044831E-03
-75.64000,45.02000,8.966558E-02,2.331008E-02,2.857138E-02,6.770059E-03
-75.62000,44.63000,7.733093E-02,2.049738E-02,2.599406E-02,6.229535E-03
-75.52000,44.72000,8.371300E-02,2.184562E-02,2.743060E-02,6.522125E-03
-75.52000,45.48000,9.708784E-02,2.510346E-02,3.060063E-02,7.187480E-03
-75.50000,46.55000,8.507251E-02,2.215150E-02,2.889970E-02,6.828927E-03
-75.42000,45.58000,9.741319E-02,2.514842E-02,3.105041E-02,7.275344E-03
-75.41700,45.53300,9.840944E-02,2.535405E-02,3.113763E-02,7.292855E-03
-75.29000,45.55000,9.944366E-02,2.560049E-02,3.158073E-02,7.390401E-03
-75.25000,45.60000,9.827753E-02,2.538348E-02,3.153286E-02,7.387039E-03
-75.18000,44.90000,1.011904E-01,2.557275E-02,3.137391E-02,7.300864E-03
-74.73000,45.03000,1.089552E-01,2.748282E-02,3.356433E-02,7.799418E-03
-74.63000,45.32000,1.109612E-01,2.814816E-02,3.422721E-02,7.973326E-03
-74.62000,45.60000,1.024644E-01,2.647006E-02,3.307183E-02,7.768510E-03
-74.60000,46.12000,9.106775E-02,2.386829E-02,3.106227E-02,7.370515E-03
-74.33000,45.65000,1.040824E-01,2.687833E-02,3.354951E-02,7.898722E-03
-74.28000,46.05000,9.293840E-02,2.442971E-02,3.157941E-02,7.519271E-03
-74.14000,45.40000,1.131331E-01,2.877015E-02,3.499738E-02,8.180896E-03
-74.13000,45.25000,1.135636E-01,2.881460E-02,3.498818E-02,8.165933E-03
-74.00000,45.78000,1.053231E-01,2.713938E-02,3.376332E-02,7.977094E-03
-73.98000,45.38000,1.138739E-01,2.895508E-02,3.514666E-02,8.222075E-03
-73.93000,45.42000,1.137654E-01,2.894609E-02,3.514871E-02,8.230049E-03
-73.90000,45.56000,1.122908E-01,2.864359E-02,3.493609E-02,8.201406E-03
-73.88000,45.53000,1.128368E-01,2.876360E-02,3.502058E-02,8.217602E-03
-73.87000,45.43000,1.137794E-01,2.895989E-02,3.515365E-02,8.236671E-03
-73.87000,45.48000,1.134290E-01,2.888860E-02,3.511442E-02,8.232384E-03
-73.80000,45.35000,1.138982E-01,2.897164E-02,3.512459E-02,8.227912E-03
-73.80000,45.63000,1.115927E-01,2.850070E-02,3.480425E-02,8.187513E-03
-73.75000,45.45000,1.136063E-01,2.893163E-02,3.511974E-02,8.238934E-03
-73.75000,45.58000,1.124751E-01,2.869677E-02,3.494839E-02,8.215688E-03
-73.67000,45.50000,1.130448E-01,2.882060E-02,3.501267E-02,8.227575E-03
-73.63000,45.60000,1.119506E-01,2.859625E-02,3.481669E-02,8.200118E-03
-73.63000,45.69000,1.106305E-01,2.831163E-02,3.457802E-02,8.159499E-03
-73.62000,45.52000,1.126153E-01,2.873439E-02,3.491954E-02,8.214654E-03
-73.58000,45.05000,1.084247E-01,2.773042E-02,3.369486E-02,7.941327E-03
-73.57000,45.45000,1.124870E-01,2.869705E-02,3.484960E-02,8.198339E-03
-73.55400,45.50900,1.121568E-01,2.863425E-02,3.480741E-02,8.195855E-03
-73.52000,45.63000,1.108297E-01,2.836472E-02,3.457715E-02,8.162213E-03
-73.50000,45.50000,1.115440E-01,2.850384E-02,3.466624E-02,8.171482E-03
-73.47000,45.45000,1.112247E-01,2.842331E-02,3.457635E-02,8.150948E-03
-73.45000,46.02000,9.933266E-02,2.606047E-02,3.246715E-02,7.791584E-03
-73.43000,45.68000,1.090492E-01,2.800253E-02,3.421501E-02,8.102536E-03
-73.42000,45.50000,1.102953E-01,2.823536E-02,3.440611E-02,8.125516E-03
-73.35000,45.78000,1.057225E-01,2.736181E-02,3.359026E-02,7.998570E-03
-73.28000,45.45000,1.068545E-01,2.750823E-02,3.369540E-02,7.995059E-03
-73.26000,45.31000,1.053839E-01,2.717540E-02,3.331320E-02,7.912532E-03
-73.23000,45.35000,1.046820E-01,2.704304E-02,3.321903E-02,7.899606E-03
-73.23000,45.85000,1.013793E-01,2.656858E-02,3.278840E-02,7.865418E-03
-73.20000,45.57000,1.039637E-01,2.697831E-02,3.321385E-02,7.921300E-03
-73.12000,46.03000,9.673063E-02,2.567754E-02,3.195463E-02,7.724635E-03
-72.98000,45.12000,9.281095E-02,2.454645E-02,3.086962E-02,7.443383E-03
-72.98000,45.28000,9.377216E-02,2.483965E-02,3.119216E-02,7.526902E-03
-72.95000,45.62000,9.402425E-02,2.507709E-02,3.141832E-02,7.610226E-03
-72.95000,46.25000,9.378952E-02,2.509707E-02,3.149134E-02,7.654403E-03
-72.78000,47.43000,8.159531E-02,2.236723E-02,2.966854E-02,7.296647E-03
-72.75000,45.20000,8.539340E-02,2.300531E-02,2.961664E-02,7.225496E-03
-72.75000,46.55000,9.089792E-02,2.454322E-02,3.122015E-02,7.627097E-03
-72.73000,45.40000,8.599908E-02,2.324782E-02,2.988478E-02,7.300299E-03
-72.62000,45.10000,8.178076E-02,2.214952E-02,2.885655E-02,7.072645E-03
-72.57000,45.20000,8.148491E-02,2.213007E-02,2.888559E-02,7.091362E-03
-72.57000,45.65000,8.526253E-02,2.318800E-02,2.987602E-02,7.327264E-03
-72.55000,46.35000,9.493379E-02,2.541346E-02,3.191587E-02,7.766074E-03
-72.52000,45.35000,8.162989E-02,2.223194E-02,2.902803E-02,7.136580E-03
-72.48000,45.88000,8.795913E-02,2.384958E-02,3.045935E-02,7.461134E-03
-72.45000,48.65000,1.021185E-01,2.621654E-02,3.217941E-02,7.635492E-03
-72.28000,46.40000,9.577783E-02,2.564499E-02,3.230299E-02,7.861029E-03
-72.23000,48.52000,1.211008E-01,3.034716E-02,3.625735E-02,8.470359E-03
-72.23000,48.88000,9.891013E-02,2.548704E-02,3.133871E-02,7.435765E-03
-72.15000,45.67000,8.077657E-02,2.213722E-02,2.911843E-02,7.192340E-03
-72.13000,45.27000,7.729150E-02,2.115215E-02,2.811270E-02,6.954547E-03
-72.10000,45.04000,7.601830E-02,2.073276E-02,2.767580E-02,6.841210E-03
-72.00000,45.57000,7.875348E-02,2.160957E-02,2.866548E-02,7.095909E-03
-71.97000,46.05000,8.578973E-02,2.341829E-02,3.042422E-02,7.485757E-03
-71.93000,45.77000,8.058462E-02,2.211046E-02,2.921772E-02,7.223965E-03
-71.90000,45.42000,7.706742E-02,2.113831E-02,2.820044E-02,6.989358E-03
-71.85000,45.37000,7.656257E-02,2.098838E-02,2.805449E-02,6.954793E-03
-71.80000,45.13000,7.523679E-02,2.054117E-02,2.757386E-02,6.829705E-03
-71.78000,46.22000,8.855225E-02,2.410520E-02,3.124383E-02,7.670418E-03
-71.65000,48.55000,1.413737E-01,3.513101E-02,4.116246E-02,9.473469E-03
-71.40000,46.70000,1.072542E-01,2.813118E-02,3.624247E-02,8.672783E-03
-71.38000,46.78000,1.103577E-01,2.884736E-02,3.713018E-02,8.843946E-03
-71.35000,46.85000,1.127107E-01,2.942082E-02,3.783818E-02,8.991895E-03
-71.30000,46.08000,8.310429E-02,2.273066E-02,3.036302E-02,7.481791E-03
-71.28000,46.78000,1.109017E-01,2.898440E-02,3.743694E-02,8.909300E-03
