# mean, investigation_time=50.0
lon,lat,0.02~SA(0.2),0.02~SA(2.0),0.1~SA(0.2),0.1~SA(2.0)
-81.60000,42.60000,1.695375E-01,3.005240E-02,5.738878E-02,9.127422E-03
-81.55000,43.13000,1.455893E-01,3.007494E-02,5.116298E-02,9.505870E-03
-81.53000,43.62000,1.333073E-01,3.031245E-02,4.794108E-02,9.828233E-03
-81.50000,42.67000,1.688719E-01,3.048698E-02,5.734337E-02,9.346868E-03
-81.48000,43.35000,1.405389E-01,3.045356E-02,5.006230E-02,9.775202E-03
-81.47000,43.28000,1.428343E-01,3.048840E-02,5.069906E-02,9.753649E-03
-81.40000,43.18000,1.484349E-01,3.085478E-02,5.229899E-02,9.838794E-03
-81.40000,43.55000,1.382255E-01,3.095271E-02,4.962749E-02,1.005629E-02
-81.40000,44.43000,1.282768E-01,3.165492E-02,4.695858E-02,1.047740E-02
-81.38000,44.48000,1.287028E-01,3.182246E-02,4.714039E-02,1.053911E-02
-81.33000,48.47000,1.763736E-01,3.097733E-02,5.791067E-02,9.041158E-03
-81.32000,43.88000,1.349315E-01,3.158989E-02,4.894104E-02,1.040189E-02
-81.25000,44.98000,1.345250E-01,3.327406E-02,4.926195E-02,1.101000E-02
-81.23000,42.98000,1.628553E-01,3.181892E-02,5.622546E-02,1.007740E-02
-81.22000,42.67000,1.769250E-01,3.183031E-02,6.022462E-02,9.876756E-03
-81.20000,42.78000,1.722357E-01,3.193479E-02,5.885992E-02,9.993207E-03
-81.20000,43.47000,1.462153E-01,3.201503E-02,5.234716E-02,1.043835E-02
-81.20000,46.58000,1.667213E-01,3.578180E-02,5.885074E-02,1.120892E-02
-81.17000,48.50000,1.934731E-01,3.225974E-02,6.105146E-02,9.361078E-03
-81.15000,44.12000,1.368281E-01,3.273716E-02,4.998075E-02,1.086774E-02
-81.15000,44.75000,1.354369E-01,3.353230E-02,4.978601E-02,1.115625E-02
-81.13000,43.25000,1.553614E-01,3.237251E-02,5.486072E-02,1.046468E-02
-81.08000,42.88000,1.717159E-01,3.259639E-02,5.895099E-02,1.032067E-02
-81.08000,44.28000,1.374594E-01,3.330248E-02,5.039902E-02,1.109303E-02
-81.07000,42.98000,1.683140E-01,3.270259E-02,5.805469E-02,1.042076E-02
-81.03000,44.15000,1.399754E-01,3.345000E-02,5.122255E-02,1.114051E-02
-81.02000,49.07000,2.744037E-01,3.402161E-02,7.142665E-02,9.260930E-03
-81.00000,43.07000,1.675330E-01,3.314125E-02,5.807722E-02,1.063471E-02
-81.00000,46.50000,1.771743E-01,3.756291E-02,6.253022E-02,1.178339E-02
-80.95000,43.37000,1.586027E-01,3.346908E-02,5.633148E-02,1.092560E-02
-80.95000,43.73000,1.491129E-01,3.359192E-02,5.392201E-02,1.111510E-02
-80.93000,44.57000,1.409121E-01,3.455240E-02,5.197069E-02,1.156186E-02
-80.92000,43.57000,1.540043E-01,3.370167E-02,5.530715E-02,1.110067E-02
-80.90000,43.15000,1.687731E-01,3.376600E-02,5.872648E-02,1.090693E-02
-80.88000,43.03000,1.735942E-01,3.382578E-02,5.993895E-02,1.086230E-02
-80.83000,43.32000,1.660132E-01,3.422102E-02,5.843902E-02,1.116615E-02
-80.82000,42.65000,1.884208E-01,3.377971E-02,6.436736E-02,1.063742E-02
-80.82000,44.17000,1.461452E-01,3.465909E-02,5.361146E-02,1.160281E-02
-80.75000,43.13000,1.765014E-01,3.469321E-02,6.105346E-02,1.122415E-02
-80.73000,42.85000,1.838093E-01,3.445189E-02,6.316639E-02,1.100783E-02
-80.73000,43.98000,1.519886E-01,3.499216E-02,5.547674E-02,1.170069E-02
-80.72000,51.32000,1.098875E-01,1.874930E-02,3.555681E-02,5.376066E-03
-80.68000,48.77000,2.530105E-01,3.569575E-02,7.009901E-02,1.011161E-02
-80.65000,44.32000,1.500042E-01,3.573392E-02,5.531756E-02,1.200720E-02
-80.62000,43.30000,1.789935E-01,3.564872E-02,6.213566E-02,1.163172E-02
-80.53000,43.17000,1.894816E-01,3.623808E-02,6.480604E-02,1.174973E-02
-80.52000,43.47000,1.786433E-01,3.628213E-02,6.263862E-02,1.193318E-02
-80.48000,43.45000,1.828210E-01,3.660597E-02,6.369341E-02,1.201842E-02
-80.47000,48.53000,2.226569E-01,3.664247E-02,6.870726E-02,1.078931E-02
-80.39400,44.17000,1.604512E-01,3.687584E-02,5.890670E-02,1.238670E-02
-80.38000,43.20000,2.046076E-01,3.755505E-02,6.835878E-02,1.214264E-02
-80.37000,43.70000,1.765224E-01,3.704088E-02,6.296963E-02,1.230580E-02
-80.32000,42.77000,1.995726E-01,3.640392E-02,6.845123E-02,1.169755E-02
-80.32000,43.38000,2.050948E-01,3.810654E-02,6.870190E-02,1.240326E-02
-80.30000,42.83000,2.017751E-01,3.676895E-02,6.898816E-02,1.182584E-02
-80.27000,43.13000,2.197130E-01,3.848986E-02,7.161738E-02,1.236983E-02
-80.25000,43.55000,1.971219E-01,3.821889E-02,6.793860E-02,1.256612E-02
-80.22000,44.48000,1.628809E-01,3.812084E-02,6.032001E-02,1.282607E-02
-80.20400,44.07600,1.697079E-01,3.776863E-02,6.197731E-02,1.267732E-02
-80.20000,42.78000,2.054512E-01,3.710597E-02,7.022787E-02,1.193088E-02
-80.10000,42.88000,2.186626E-01,3.836347E-02,7.336198E-02,1.232074E-02
-80.10000,43.92000,1.802277E-01,3.835962E-02,6.508491E-02,1.283014E-02
-80.05000,42.97000,2.355658E-01,3.957145E-02,7.649778E-02,1.264819E-02
-80.03000,45.35000,1.877178E-01,4.186919E-02,6.859645E-02,1.367678E-02
-80.03000,48.15000,2.364849E-01,4.141883E-02,7.583587E-02,1.264781E-02
-79.93000,43.07000,2.825363E-01,4.238103E-02,8.339890E-02,1.327532E-02
-79.92000,43.65000,2.216834E-01,4.063164E-02,7.490316E-02,1.327870E-02
-79.92000,44.78000,1.741916E-01,4.035036E-02,6.473222E-02,1.347024E-02
-79.92000,46.37000,2.717710E-01,4.943328E-02,9.500833E-02,1.529943E-02
-79.88000,43.52000,2.622955E-01,4.253321E-02,8.102734E-02,1.357701E-02
-79.88000,44.27000,1.768763E-01,3.951299E-02,6.523282E-02,1.327689E-02
-79.88000,44.75000,1.751283E-01,4.047919E-02,6.511501E-02,1.351905E-02
-79.87000,44.15000,1.807073E-01,3.949752E-02,6.623410E-02,1.325544E-02
-79.87000,44.58000,1.741889E-01,4.008648E-02,6.474964E-02,1.343848E-02
-79.87000,47.82000,2.622556E-01,4.536973E-02,8.562100E-02,1.389837E-02
-79.86000,43.25000,3.331430E-01,4.518696E-02,8.918861E-02,1.387957E-02
-79.82000,44.87000,1.792319E-01,4.118520E-02,6.659694E-02,1.369480E-02
-79.82000,47.72000,2.720409E-01,4.670015E-02,8.933328E-02,1.430960E-02
-79.80000,43.32000,3.410889E-01,4.596275E-02,9.126809E-02,1.409307E-02
-79.78000,47.07000,3.365449E-01,5.436943E-02,1.128199E-01,1.628180E-02
-79.77000,43.68000,2.358779E-01,4.187148E-02,7.854097E-02,1.361516E-02
-79.68000,43.45000,3.319501E-01,4.632030E-02,9.237847E-02,1.432316E-02
-79.67000,44.40000,1.817926E-01,4.074337E-02,6.747401E-02,1.366885E-02
-79.67000,47.50000,3.034134E-01,5.054889E-02,1.007027E-01,1.545785E-02
-79.65000,43.58000,2.903801E-01,4.476876E-02,8.753708E-02,1.415454E-02
-79.63000,47.45000,3.136961E-01,5.173055E-02,1.042793E-01,1.578507E-02
-79.62000,42.90000,3.016979E-01,4.374700E-02,8.858349E-02,1.358278E-02
-79.61000,43.68000,2.636612E-01,4.375896E-02,8.398582E-02,1.405829E-02
-79.60000,43.78000,2.371154E-01,4.263895E-02,7.973300E-02,1.390945E-02
-79.58000,43.55000,3.191549E-01,4.629973E-02,9.173988E-02,1.445055E-02
-79.57000,43.20000,3.766664E-01,4.823126E-02,1.013829E-01,1.459009E-02
-79.57000,43.70000,2.652261E-01,4.400238E-02,8.440442E-02,1.413854E-02
-79.57000,44.12000,1.950016E-01,4.114150E-02,7.117665E-02,1.375851E-02
-79.55000,43.10000,3.697571E-01,4.769297E-02,1.000357E-01,1.444093E-02
-79.55000,44.47000,1.850273E-01,4.148784E-02,6.888545E-02,1.389633E-02
-79.47000,44.00000,2.109069E-01,4.209201E-02,7.526417E-02,1.397627E-02
-79.47000,44.05000,2.055488E-01,4.189420E-02,7.405687E-02,1.395312E-02
-79.47000,46.32000,3.455680E-01,5.780596E-02,1.187198E-01,1.742517E-02
-79.45000,43.87000,2.348154E-01,4.317207E-02,8.011761E-02,1.415064E-02
-79.43000,47.33000,3.645764E-01,5.736405E-02,1.205233E-01,1.716486E-02
-79.42000,43.77000,2.698181E-01,4.487735E-02,8.575260E-02,1.444048E-02
-79.42000,44.62000,1.891509E-01,4.255565E-02,7.066301E-02,1.419897E-02
-79.40000,45.62000,2.390742E-01,4.841937E-02,8.655796E-02,1.553637E-02
-79.40000,45.77000,2.544223E-01,4.982335E-02,9.140033E-02,1.586850E-02
-79.38000,43.65000,3.277470E-01,4.748650E-02,9.372721E-02,1.488388E-02
-79.38000,45.83000,2.626861E-01,5.065864E-02,9.414245E-02,1.606924E-02
-79.37000,44.92000,1.967514E-01,4.400536E-02,7.323745E-02,1.454826E-02
-79.37000,45.98000,2.841539E-01,5.268151E-02,1.010759E-01,1.651654E-02
-79.30000,45.03000,2.036332E-01,4.500438E-02,7.553320E-02,1.481239E-02
-79.28000,43.03000,3.866859E-01,4.917761E-02,1.056570E-01,1.487433E-02
-79.27000,43.87000,2.563133E-01,4.486437E-02,8.467839E-02,1.463024E-02
-79.25000,42.98000,3.817893E-01,4.881356E-02,1.044238E-01,1.478791E-02
-79.25000,43.17000,3.958013E-01,5.030491E-02,1.092933E-01,1.522267E-02
-79.25000,43.78000,2.951851E-01,4.664367E-02,9.009382E-02,1.493407E-02
-79.23000,42.90000,3.708262E-01,4.795742E-02,1.011039E-01,1.457363E-02
-79.22000,45.33000,2.242909E-01,4.747694E-02,8.233455E-02,1.544136E-02
-79.15000,44.43000,1.984796E-01,4.357828E-02,7.397516E-02,1.462281E-02
-79.12000,44.10000,2.176965E-01,4.392161E-02,7.850022E-02,1.467891E-02
-79.10000,43.82000,2.992685E-01,4.741215E-02,9.110784E-02,1.525467E-02
-79.10000,46.72000,1.004402E+00,1.083906E-01,2.833726E-01,2.633075E-02
-79.07000,43.10000,3.980201E-01,5.074680E-02,1.106201E-01,1.543440E-02
-79.05000,42.88000,3.819578E-01,4.888308E-02,1.037691E-01,1.488352E-02
-79.03000,43.85000,2.940912E-01,4.746947E-02,9.056768E-02,1.535926E-02
-79.03000,44.35000,2.040015E-01,4.412573E-02,7.580589E-02,1.484434E-02
-79.02000,48.23000,2.143021E-01,4.423123E-02,7.708406E-02,1.441091E-02
-79.02000,48.25000,2.121733E-01,4.397930E-02,7.638543E-02,1.433860E-02
-78.95000,43.95000,2.585100E-01,4.625069E-02,8.649905E-02,1.525183E-02
-78.95000,44.10000,2.245469E-01,4.490829E-02,8.080103E-02,1.504042E-02
-78.93000,42.90000,3.871973E-01,4.957150E-02,1.059241E-01,1.514195E-02
-78.93000,43.87000,2.896545E-01,4.760357E-02,9.071061E-02,1.550303E-02
-78.85000,43.90000,2.782065E-01,4.737867E-02,8.988983E-02,1.555552E-02
-78.80000,44.65000,2.096763E-01,4.629282E-02,7.865657E-02,1.555825E-02
-78.75000,44.53000,2.100498E-01,4.611937E-02,7.876632E-02,1.555283E-02
-78.73000,44.35000,2.126803E-01,4.576807E-02,7.928704E-02,1.546179E-02
-78.73000,44.92000,2.204566E-01,4.811646E-02,8.249715E-02,1.606514E-02
-78.70000,46.32000,5.881966E-01,8.002135E-02,1.834676E-01,2.251923E-02
-78.68000,43.91000,2.739188E-01,4.771133E-02,9.036353E-02,1.575848E-02
-78.65000,44.78000,2.178742E-01,4.779821E-02,8.179648E-02,1.605470E-02
-78.58000,43.92000,2.719474E-01,4.790666E-02,9.036276E-02,1.585801E-02
-78.52000,45.05000,2.359241E-01,5.049289E-02,8.815361E-02,1.682934E-02
-78.47000,44.20000,2.283589E-01,4.699939E-02,8.374555E-02,1.584036E-02
-78.32000,44.30000,2.265073E-01,4.775450E-02,8.415868E-02,1.611023E-02
-78.30000,43.95000,2.721373E-01,4.877231E-02,9.063662E-02,1.616458E-02
-78.27000,44.43000,2.246840E-01,4.831104E-02,8.427329E-02,1.630513E-02
-78.17000,43.97000,2.716499E-01,4.920163E-02,9.090242E-02,1.631514E-02
-78.13000,48.13000,2.253405E-01,4.957391E-02,8.425569E-02,1.713884E-02
-78.12000,48.57000,1.834299E-01,4.462260E-02,6.952091E-02,1.560085E-02
-77.98000,44.38000,2.352123E-01,4.977504E-02,8.776619E-02,1.675882E-02
-77.95000,44.30000,2.395537E-01,4.976307E-02,8.835864E-02,1.672661E-02
-77.88000,44.00000,2.758667E-01,5.039903E-02,9.212038E-02,1.670008E-02
-77.85000,45.05000,2.664756E-01,5.582704E-02,9.983880E-02,1.873197E-02
-77.80000,44.30000,2.453902E-01,5.064538E-02,9.011377E-02,1.699898E-02
-77.78000,48.10000,2.287972E-01,5.104729E-02,8.674346E-02,1.793612E-02
-77.73000,44.03000,2.768434E-01,5.108704E-02,9.279375E-02,1.693193E-02
-77.58000,44.10000,2.733909E-01,5.180878E-02,9.356331E-02,1.721254E-02
-77.57000,46.13000,5.398017E-01,8.075110E-02,1.738571E-01,2.493193E-02
-77.55000,44.30000,2.557476E-01,5.220830E-02,9.319892E-02,1.749645E-02
-77.50000,46.10000,5.395808E-01,8.095468E-02,1.739513E-01,2.506778E-02
-77.42000,45.55000,4.069989E-01,7.044193E-02,1.392633E-01,2.290252E-02
-77.38300,44.16700,2.741726E-01,5.304042E-02,9.510690E-02,1.765481E-02
-77.33000,45.90000,5.273259E-01,8.021319E-02,1.696949E-01,2.506386E-02
-77.23000,48.38000,2.007197E-01,4.906897E-02,7.779891E-02,1.758860E-02
-77.13000,44.00000,2.693339E-01,5.285429E-02,9.431773E-02,1.763203E-02
-77.12000,45.82000,5.299978E-01,8.110869E-02,1.714031E-01,2.548131E-02
-77.05000,44.20000,2.732089E-01,5.490627E-02,9.795278E-02,1.842678E-02
-76.95000,44.25000,2.722413E-01,5.584298E-02,9.970484E-02,1.887583E-02
-76.73000,45.85000,5.485679E-01,8.413538E-02,1.812641E-01,2.656515E-02
-76.68000,45.47000,5.032595E-01,7.976725E-02,1.653167E-01,2.561861E-02
-76.60000,45.73000,5.489420E-01,8.449059E-02,1.812001E-01,2.670583E-02
-76.48000,44.23000,2.858379E-01,5.907296E-02,1.068131E-01,2.029865E-02
-76.48000,45.60000,5.460009E-01,8.441000E-02,1.800890E-01,2.675499E-02
-76.47000,44.23000,2.863481E-01,5.915472E-02,1.070279E-01,2.033291E-02
-76.35000,45.43000,5.320312E-01,8.332261E-02,1.761129E-01,2.662500E-02
-76.25000,44.90000,3.730788E-01,7.095039E-02,1.389002E-01,2.420742E-02
-76.20000,45.23000,4.939090E-01,8.074042E-02,1.680321E-01,2.625257E-02
-76.17000,44.33000,3.136965E-01,6.308354E-02,1.177588E-01,2.186209E-02
-76.15000,45.13000,4.603254E-01,7.855744E-02,1.616796E-01,2.587234E-02
-76.05000,46.10000,6.069941E-01,8.687853E-02,2.149216E-01,2.867014E-02
-76.02000,44.90000,4.092597E-01,7.463077E-02,1.508736E-01,2.517867E-02
-75.97000,46.38000,6.104915E-01,8.540308E-02,2.195052E-01,2.864031E-02
-75.93000,45.64000,5.869394E-01,8.955490E-02,2.019789E-01,2.862632E-02
-75.91000,45.31000,5.701490E-01,8.798216E-02,1.917763E-01,2.801254E-02
-75.83000,45.40000,5.920963E-01,9.034270E-02,2.005158E-01,2.866060E-02
-75.76000,45.28000,6.001865E-01,9.080065E-02,2.020620E-01,2.875250E-02
-75.73000,45.43000,6.108704E-01,9.224140E-02,2.081293E-01,2.922029E-02
-75.69000,45.42000,6.202169E-01,9.304343E-02,2.110568E-01,2.942901E-02
-75.68000,44.59000,4.153662E-01,7.413132E-02,1.537862E-01,2.523449E-02
-75.67000,45.32000,6.292779E-01,9.345141E-02,2.115925E-01,2.942700E-02
-75.65000,45.50000,6.262625E-01,9.351044E-02,2.153561E-01,2.970131E-02
-75.64000,45.02000,5.825811E-01,8.890517E-02,1.979132E-01,2.839549E-02
-75.62000,44.63000,4.446465E-01,7.662416E-02,1.625715E-01,2.583805E-02
-75.52000,44.72000,5.290516E-01,8.296981E-02,1.835632E-01,2.726451E-02
-75.52000,45.48000,6.640920E-01,9.628576E-02,2.262623E-01,3.041870E-02
-75.50000,46.55000,5.967533E-01,8.431598E-02,2.146159E-01,2.872272E-02
-75.42000,45.58000,6.870215E-01,9.661448E-02,2.343817E-01,3.086648E-02
-75.41700,45.53300,6.951992E-01,9.760562E-02,2.348250E-01,3.095297E-02
-75.29000,45.55000,7.055534E-01,9.863439E-02,2.410444E-01,3.139314E-02
-75.25000,45.60000,6.902409E-01,9.747301E-02,2.405437E-01,3.134551E-02
-75.18000,44.90000,7.463161E-01,1.003904E-01,2.432124E-01,3.119072E-02
-74.73000,45.03000,7.991009E-01,1.081326E-01,2.656154E-01,3.336308E-02
-74.63000,45.32000,8.074808E-01,1.101195E-01,2.697793E-01,3.401845E-02
-74.62000,45.60000,7.136756E-01,1.016305E-01,2.524190E-01,3.286936E-02
-74.60000,46.12000,6.213341E-01,9.029282E-02,2.255284E-01,3.087283E-02
-74.33000,45.65000,7.223026E-01,1.032354E-01,2.538650E-01,3.334064E-02
-74.28000,46.05000,6.229969E-01,9.214735E-02,2.245785E-01,3.138271E-02
-74.14000,45.40000,8.174993E-01,1.122760E-01,2.727722E-01,3.477864E-02
-74.13000,45.25000,8.224391E-01,1.127079E-01,2.740078E-01,3.477064E-02
-74.00000,45.78000,7.375132E-01,1.044663E-01,2.509527E-01,3.354937E-02
-73.98000,45.38000,8.215695E-01,1.130111E-01,2.730165E-01,3.492554E-02
-73.93000,45.42000,8.200663E-01,1.129014E-01,2.720810E-01,3.492675E-02
-73.90000,45.56000,8.064045E-01,1.114306E-01,2.675540E-01,3.471441E-02
-73.88000,45.53000,8.108476E-01,1.119742E-01,2.688300E-01,3.479832E-02
-73.87000,45.43000,8.188637E-01,1.129139E-01,2.714848E-01,3.493107E-02
-73.87000,45.48000,8.165689E-01,1.125645E-01,2.704889E-01,3.489177E-02
-73.80000,45.35000,8.209630E-01,1.130325E-01,2.712440E-01,3.490222E-02
-73.80000,45.63000,7.996627E-01,1.107331E-01,2.642917E-01,3.458228E-02
-73.75000,45.45000,8.180161E-01,1.127396E-01,2.697268E-01,3.489628E-02
-73.75000,45.58000,8.075365E-01,1.116113E-01,2.662223E-01,3.472531E-02
-73.67000,45.50000,8.123117E-01,1.121782E-01,2.670739E-01,3.478899E-02
-73.63000,45.60000,8.009899E-01,1.110865E-01,2.630687E-01,3.459350E-02
-73.63000,45.69000,7.892732E-01,1.097710E-01,2.588820E-01,3.435599E-02
-73.62000,45.52000,8.071557E-01,1.117493E-01,2.651305E-01,3.469604E-02
-73.58000,45.05000,7.593692E-01,1.075776E-01,2.494775E-01,3.348172E-02
-73.57000,45.45000,8.063847E-01,1.116220E-01,2.643153E-01,3.462661E-02
-73.55400,45.50900,8.038857E-01,1.112921E-01,2.630183E-01,3.458421E-02
-73.52000,45.63000,7.910944E-01,1.099683E-01,2.581320E-01,3.435464E-02
-73.50000,45.50000,7.972374E-01,1.106812E-01,2.604528E-01,3.444368E-02
-73.47000,45.45000,7.956360E-01,1.103638E-01,2.592425E-01,3.435451E-02
-73.45000,46.02000,6.501383E-01,9.848736E-02,2.160619E-01,3.225528E-02
-73.43000,45.68000,7.721963E-01,1.081923E-01,2.507037E-01,3.399388E-02
-73.42000,45.50000,7.865165E-01,1.094366E-01,2.555638E-01,3.418472E-02
-73.35000,45.78000,7.284092E-01,1.048498E-01,2.370617E-01,3.337180E-02
-73.28000,45.45000,7.482978E-01,1.059834E-01,2.419790E-01,3.347793E-02
-73.26000,45.31000,7.284930E-01,1.045206E-01,2.364852E-01,3.309870E-02
-73.23000,45.35000,7.212013E-01,1.038213E-01,2.338465E-01,3.300473E-02
-73.23000,45.85000,6.583386E-01,1.005184E-01,2.199389E-01,3.257327E-02
-73.20000,45.57000,7.079678E-01,1.031015E-01,2.302059E-01,3.299796E-02
-73.12000,46.03000,5.935970E-01,9.588379E-02,2.015536E-01,3.174305E-02
-72.98000,45.12000,5.639657E-01,9.199939E-02,1.941765E-01,3.067026E-02
-72.98000,45.28000,5.666009E-01,9.295342E-02,1.963456E-01,3.098946E-02
-72.95000,45.62000,5.497280E-01,9.319465E-02,1.940693E-01,3.121141E-02
-72.95000,46.25000,5.549204E-01,9.294967E-02,1.889011E-01,3.128076E-02
-72.78000,47.43000,3.917453E-01,8.077650E-02,1.550014E-01,2.945805E-02
-72.75000,45.20000,4.576549E-01,8.458010E-02,1.702792E-01,2.941322E-02
-72.75000,46.55000,5.045046E-01,9.006252E-02,1.779070E-01,3.100892E-02
-72.73000,45.40000,4.538175E-01,8.517775E-02,1.701525E-01,2.967762E-02
-72.62000,45.10000,4.212478E-01,8.099081E-02,1.602488E-01,2.865956E-02
-72.57000,45.20000,4.135914E-01,8.069494E-02,1.582912E-01,2.868751E-02
-72.57000,45.65000,4.364722E-01,8.443889E-02,1.647458E-01,2.966653E-02
-72.55000,46.35000,5.603597E-01,9.407710E-02,1.899145E-01,3.169941E-02
-72.52000,45.35000,4.088213E-01,8.083625E-02,1.571504E-01,2.882760E-02
-72.48000,45.88000,4.665290E-01,8.714652E-02,1.699764E-01,3.025560E-02
-72.45000,48.65000,7.036770E-01,1.012800E-01,2.180949E-01,3.197336E-02
-72.28000,46.40000,5.630191E-01,9.491051E-02,1.922077E-01,3.208235E-02
-72.23000,48.52000,9.097071E-01,1.201987E-01,2.740892E-01,3.602146E-02
-72.23000,48.88000,6.715354E-01,9.809354E-02,2.099460E-01,3.114067E-02
-72.15000,45.67000,3.889697E-01,7.997823E-02,1.509451E-01,2.891383E-02
-72.13000,45.27000,3.696126E-01,7.652458E-02,1.445956E-01,2.791967E-02
-72.10000,45.04000,3.699818E-01,7.526457E-02,1.434933E-01,2.748829E-02
-72.00000,45.57000,3.725297E-01,7.796985E-02,1.460044E-01,2.846518E-02
-71.97000,46.05000,4.286953E-01,8.494464E-02,1.629585E-01,3.021826E-02
-71.93000,45.77000,3.840226E-01,7.978308E-02,1.498163E-01,2.901097E-02
-71.90000,45.42000,3.626162E-01,7.629735E-02,1.425027E-01,2.800512E-02
-71.85000,45.37000,3.610421E-01,7.579674E-02,1.415744E-01,2.786076E-02
-71.80000,45.13000,3.641799E-01,7.448599E-02,1.404220E-01,2.738642E-02
-71.78000,46.22000,4.542048E-01,8.771978E-02,1.718131E-01,3.103048E-02
-71.65000,48.55000,1.054351E+00,1.403915E-01,3.328464E-01,4.090429E-02
-71.40000,46.70000,7.014272E-01,1.063281E-01,2.457627E-01,3.599354E-02
-71.38000,46.78000,7.346767E-01,1.094499E-01,2.581917E-01,3.687520E-02
-71.35000,46.85000,7.537127E-01,1.117947E-01,2.672125E-01,3.759270E-02
-71.30000,46.08000,4.036482E-01,8.227491E-02,1.599198E-01,3.015817E-02
-71.28000,46.78000,7.373615E-01,1.099949E-01,2.617351E-01,3.719415E-02
