# mean, investigation_time=50.0
lon,lat,PGA-0.001,PGA-0.003,PGA-0.005,PGA-0.007,PGA-0.0098,PGA-0.0137,PGA-0.0192,PGA-0.0269,PGA-0.0376,PGA-0.0527,PGA-0.0738,PGA-0.103,PGA-0.145,PGA-0.203,PGA-0.284,PGA-0.397,PGA-0.556,PGA-0.778,PGA-1.09,PGA-1.52,PGA-2.13,SA(0.1)-0.001,SA(0.1)-0.003,SA(0.1)-0.005,SA(0.1)-0.007,SA(0.1)-0.0098,SA(0.1)-0.0137,SA(0.1)-0.0192,SA(0.1)-0.0269,SA(0.1)-0.0376,SA(0.1)-0.0527,SA(0.1)-0.0738,SA(0.1)-0.103,SA(0.1)-0.145,SA(0.1)-0.203,SA(0.1)-0.284,SA(0.1)-0.397,SA(0.1)-0.556,SA(0.1)-0.778,SA(0.1)-1.09,SA(0.1)-1.52,SA(0.1)-2.13,SA(0.1)-2.5,SA(0.2)-0.001,SA(0.2)-0.003,SA(0.2)-0.005,SA(0.2)-0.007,SA(0.2)-0.0098,SA(0.2)-0.0137,SA(0.2)-0.0192,SA(0.2)-0.0269,SA(0.2)-0.0376,SA(0.2)-0.0527,SA(0.2)-0.0738,SA(0.2)-0.103,SA(0.2)-0.145,SA(0.2)-0.203,SA(0.2)-0.284,SA(0.2)-0.397,SA(0.2)-0.556,SA(0.2)-0.778,SA(0.2)-1.09,SA(0.2)-1.52,SA(0.2)-2.13,SA(0.2)-2.5,SA(0.3)-0.001,SA(0.3)-0.003,SA(0.3)-0.005,SA(0.3)-0.007,SA(0.3)-0.0098,SA(0.3)-0.0137,SA(0.3)-0.0192,SA(0.3)-0.0269,SA(0.3)-0.0376,SA(0.3)-0.0527,SA(0.3)-0.0738,SA(0.3)-0.103,SA(0.3)-0.145,SA(0.3)-0.203,SA(0.3)-0.284,SA(0.3)-0.397,SA(0.3)-0.556,SA(0.3)-0.778,SA(0.3)-1.09,SA(0.3)-1.52,SA(0.3)-2.13,SA(0.3)-2.5,SA(0.5)-0.001,SA(0.5)-0.003,SA(0.5)-0.005,SA(0.5)-0.007,SA(0.5)-0.0098,SA(0.5)-0.0137,SA(0.5)-0.0192,SA(0.5)-0.0269,SA(0.5)-0.0376,SA(0.5)-0.0527,SA(0.5)-0.0738,SA(0.5)-0.103,SA(0.5)-0.145,SA(0.5)-0.203,SA(0.5)-0.284,SA(0.5)-0.397,SA(0.5)-0.556,SA(0.5)-0.778,SA(0.5)-1.09,SA(0.5)-1.52,SA(0.5)-2.13,SA(0.5)-2.5,SA(1.0)-0.001,SA(1.0)-0.003,SA(1.0)-0.005,SA(1.0)-0.007,SA(1.0)-0.0098,SA(1.0)-0.0137,SA(1.0)-0.0192,SA(1.0)-0.0269,SA(1.0)-0.0376,SA(1.0)-0.0527,SA(1.0)-0.0738,SA(1.0)-0.103,SA(1.0)-0.145,SA(1.0)-0.203,SA(1.0)-0.284,SA(1.0)-0.397,SA(1.0)-0.556,SA(1.0)-0.778,SA(1.0)-1.09,SA(1.0)-1.52,SA(1.0)-2.13,SA(1.0)-2.5,SA(2.0)-0.001,SA(2.0)-0.003,SA(2.0)-0.005,SA(2.0)-0.007,SA(2.0)-0.0098,SA(2.0)-0.0137,SA(2.0)-0.0192,SA(2.0)-0.0269,SA(2.0)-0.0376,SA(2.0)-0.0527,SA(2.0)-0.0738,SA(2.0)-0.103,SA(2.0)-0.145,SA(2.0)-0.203,SA(2.0)-0.284,SA(2.0)-0.397,SA(2.0)-0.556,SA(2.0)-0.778,SA(2.0)-1.09,SA(2.0)-1.52,SA(2.0)-2.13
-132.10000,54.02000,1.000000E+00,1.000000E+00,9.999999E-01,9.999967E-01,9.999059E-01,9.988932E-01,9.930114E-01,9.725519E-01,9.251366E-01,8.448265E-01,7.442300E-01,6.483151E-01,5.511466E-01,3.670265E-01,1.587566E-01,4.933226E-02,1.271592E-02,3.081360E-03,7.368305E-04,1.737268E-04,3.579252E-05,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999979E-01,9.999602E-01,9.995799E-01,9.972748E-01,9.881369E-01,9.621112E-01,9.082378E-01,8.254465E-01,7.249458E-01,6.345034E-01,5.480531E-01,3.814173E-01,1.772696E-01,5.936828E-02,1.628419E-02,4.140900E-03,9.986761E-04,5.058509E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999976E-01,9.999465E-01,9.993975E-01,9.960861E-01,9.831774E-01,9.488310E-01,8.833453E-01,7.870420E-01,6.855320E-01,6.004669E-01,4.925831E-01,2.922219E-01,1.169685E-01,3.521828E-02,9.192179E-03,2.176056E-03,1.084041E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999995E-01,9.999781E-01,9.996190E-01,9.967904E-01,9.842383E-01,9.494203E-01,8.829508E-01,7.860532E-01,6.844013E-01,5.978770E-01,4.834370E-01,2.833705E-01,1.129689E-01,3.407469E-02,8.972161E-03,2.170082E-03,1.101274E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999996E-01,9.999701E-01,9.993192E-01,9.936952E-01,9.700438E-01,9.136810E-01,8.254485E-01,7.208705E-01,6.285093E-01,5.285721E-01,3.492151E-01,1.592913E-01,5.378870E-02,1.493491E-02,3.831582E-03,9.411681E-04,4.865546E-04,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999865E-01,9.996901E-01,9.966447E-01,9.812943E-01,9.379852E-01,8.582472E-01,7.568938E-01,6.603327E-01,5.585479E-01,3.959008E-01,2.124855E-01,8.680071E-02,2.833665E-02,8.021805E-03,2.077672E-03,5.300302E-04,1.324640E-04,6.876325E-05,1.000000E+00,9.999998E-01,9.999562E-01,9.993576E-01,9.946576E-01,9.739953E-01,9.201117E-01,8.318861E-01,7.315454E-01,6.357722E-01,5.056652E-01,3.220005E-01,1.552332E-01,5.921258E-02,1.874588E-02,5.232924E-03,1.340520E-03,3.349238E-04,8.485910E-05,2.284786E-05,6.196462E-06
-132.08000,53.26000,1.000000E+00,1.000000E+00,9.999993E-01,9.999774E-01,9.997092E-01,9.981054E-01,9.922586E-01,9.775663E-01,9.492882E-01,9.025450E-01,8.181663E-01,6.378392E-01,3.959602E-01,2.048094E-01,8.918857E-02,3.311045E-02,1.078005E-02,3.276610E-03,9.465315E-04,2.564114E-04,5.854029E-05,1.000000E+00,1.000000E+00,1.000000E+00,9.999992E-01,9.999852E-01,9.998581E-01,9.991400E-01,9.964067E-01,9.888523E-01,9.721885E-01,9.418826E-01,8.928484E-01,7.917636E-01,5.972117E-01,3.709047E-01,1.938276E-01,8.576530E-02,3.281242E-02,1.113088E-02,3.552868E-03,1.055697E-03,5.805038E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999993E-01,9.999841E-01,9.998242E-01,9.988606E-01,9.951776E-01,9.850419E-01,9.637830E-01,9.272538E-01,8.663311E-01,7.382939E-01,5.162271E-01,2.951559E-01,1.417343E-01,5.842588E-02,2.096976E-02,6.918027E-03,2.103679E-03,1.171199E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999954E-01,9.999120E-01,9.991851E-01,9.957211E-01,9.851078E-01,9.620380E-01,9.225074E-01,8.605865E-01,7.441317E-01,5.241560E-01,2.948632E-01,1.389130E-01,5.676178E-02,2.042789E-02,6.837098E-03,2.152558E-03,1.232795E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999962E-01,9.998851E-01,9.986185E-01,9.920369E-01,9.726933E-01,9.349465E-01,8.780003E-01,7.945493E-01,6.318312E-01,3.903904E-01,1.943976E-01,8.310601E-02,3.156720E-02,1.079411E-02,3.516005E-03,1.105856E-03,6.391535E-04,1.000000E+00,1.000000E+00,9.999999E-01,9.999975E-01,9.999358E-01,9.992148E-01,9.947976E-01,9.795707E-01,9.457230E-01,8.895934E-01,8.143827E-01,6.957157E-01,4.880961E-01,2.729532E-01,1.263038E-01,5.147268E-02,1.890892E-02,6.426087E-03,2.064410E-03,6.636035E-04,2.113141E-04,1.228331E-04,1.000000E+00,9.999978E-01,9.998267E-01,9.984885E-01,9.917294E-01,9.706497E-01,9.267642E-01,8.613323E-01,7.792177E-01,6.418603E-01,4.319604E-01,2.353863E-01,1.079689E-01,4.530682E-02,1.737007E-02,6.066958E-03,1.928228E-03,5.768544E-04,1.668891E-04,4.879432E-05,1.378238E-05
-131.82000,53.25000,1.000000E+00,1.000000E+00,9.999996E-01,9.999843E-01,9.997401E-01,9.980298E-01,9.912163E-01,9.732789E-01,9.379604E-01,8.800477E-01,7.920720E-01,6.166930E-01,3.543786E-01,1.587234E-01,6.031883E-02,2.071718E-02,6.711234E-03,2.127640E-03,6.381249E-04,1.734790E-04,3.862654E-05,1.000000E+00,1.000000E+00,1.000000E+00,9.999995E-01,9.999894E-01,9.998757E-01,9.991280E-01,9.959959E-01,9.868205E-01,9.658744E-01,9.272195E-01,8.671095E-01,7.684476E-01,5.758061E-01,3.298282E-01,1.510873E-01,5.928387E-02,2.121883E-02,7.167597E-03,2.371982E-03,7.337723E-04,4.086328E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999996E-01,9.999887E-01,9.998454E-01,9.988450E-01,9.946521E-01,9.824485E-01,9.559499E-01,9.097015E-01,8.376623E-01,7.160196E-01,4.872574E-01,2.495049E-01,1.036575E-01,3.815178E-02,1.304632E-02,4.369333E-03,1.388151E-03,7.865372E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999972E-01,9.999292E-01,9.992208E-01,9.954450E-01,9.830554E-01,9.550082E-01,9.060975E-01,8.321477E-01,7.195140E-01,5.025399E-01,2.590806E-01,1.061196E-01,3.817244E-02,1.274865E-02,4.216666E-03,1.363543E-03,7.916341E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999979E-01,9.999139E-01,9.987406E-01,9.917670E-01,9.695127E-01,9.242931E-01,8.559881E-01,7.648237E-01,6.117449E-01,3.674535E-01,1.651172E-01,6.141388E-02,2.065775E-02,6.571950E-03,2.108000E-03,6.742007E-04,3.924167E-04,1.000000E+00,1.000000E+00,1.000000E+00,9.999987E-01,9.999560E-01,9.993482E-01,9.950396E-01,9.786251E-01,9.399003E-01,8.742302E-01,7.889826E-01,6.721646E-01,4.673143E-01,2.494358E-01,1.049685E-01,3.785064E-02,1.238607E-02,3.872826E-03,1.191983E-03,3.777497E-04,1.185656E-04,6.794831E-05,1.000000E+00,9.999989E-01,9.998751E-01,9.987299E-01,9.921784E-01,9.697137E-01,9.201788E-01,8.451973E-01,7.558109E-01,6.206861E-01,4.106181E-01,2.113689E-01,8.700734E-02,3.206549E-02,1.087031E-02,3.437238E-03,1.021625E-03,2.970648E-04,8.640185E-05,2.581747E-05,7.470177E-06
-130.32000,54.32000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999997E-01,9.999607E-01,9.988202E-01,9.889528E-01,9.537340E-01,8.842672E-01,7.942216E-01,7.055399E-01,6.298867E-01,5.741106E-01,5.108994E-01,3.817071E-01,2.146448E-01,9.282873E-02,3.199508E-02,9.083071E-03,2.018914E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999894E-01,9.996961E-01,9.967201E-01,9.825922E-01,9.455708E-01,8.824735E-01,7.992651E-01,7.143652E-01,6.400249E-01,5.823263E-01,5.214694E-01,3.971461E-01,2.260508E-01,9.869761E-02,3.420888E-02,1.938212E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999815E-01,9.994765E-01,9.943597E-01,9.718459E-01,9.196905E-01,8.389645E-01,7.500025E-01,6.687205E-01,6.044504E-01,5.536917E-01,4.758436E-01,3.281209E-01,1.718700E-01,6.913148E-02,4.149343E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999950E-01,9.997369E-01,9.956972E-01,9.724545E-01,9.122145E-01,8.193434E-01,7.238485E-01,6.440556E-01,5.856969E-01,5.370275E-01,4.511739E-01,3.040058E-01,1.609328E-01,6.832862E-02,4.270805E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999902E-01,9.993581E-01,9.896017E-01,9.426886E-01,8.475028E-01,7.343310E-01,6.435244E-01,5.820910E-01,5.346536E-01,4.558433E-01,3.240639E-01,1.853527E-01,8.864428E-02,3.587757E-02,2.223620E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999959E-01,9.997208E-01,9.945541E-01,9.626778E-01,8.786819E-01,7.613665E-01,6.567209E-01,5.835482E-01,5.282111E-01,4.477858E-01,3.289988E-01,2.025914E-01,1.057927E-01,4.780698E-02,1.938940E-02,6.949247E-03,4.109833E-03,1.000000E+00,1.000000E+00,9.999998E-01,9.999782E-01,9.992295E-01,9.901112E-01,9.452435E-01,8.445876E-01,7.214311E-01,6.214767E-01,5.530970E-01,4.773373E-01,3.631144E-01,2.375547E-01,1.331403E-01,6.478234E-02,2.763384E-02,1.051385E-02,3.555225E-03,1.086355E-03,2.872764E-04
-128.65000,54.07000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999925E-01,9.994423E-01,9.909534E-01,9.484470E-01,8.562586E-01,7.382692E-01,5.946222E-01,4.249383E-01,2.627639E-01,1.414265E-01,6.608280E-02,2.674034E-02,9.129201E-03,2.612959E-03,5.868285E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999995E-01,9.999541E-01,9.987350E-01,9.876345E-01,9.453704E-01,8.581405E-01,7.462816E-01,6.131487E-01,4.504742E-01,2.844662E-01,1.543854E-01,7.223773E-02,2.972510E-02,1.046527E-02,6.051023E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999983E-01,9.998627E-01,9.969966E-01,9.764954E-01,9.109803E-01,8.054168E-01,6.802235E-01,5.276135E-01,3.573508E-01,2.099284E-01,1.071928E-01,4.824867E-02,1.850736E-02,1.108262E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999991E-01,9.998825E-01,9.967943E-01,9.732122E-01,8.988573E-01,7.840805E-01,6.489463E-01,4.838253E-01,3.122018E-01,1.773895E-01,9.011577E-02,4.158630E-02,1.685688E-02,1.047691E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999914E-01,9.991857E-01,9.860219E-01,9.260557E-01,8.082471E-01,6.689554E-01,4.974454E-01,3.172130E-01,1.789557E-01,9.339895E-02,4.525465E-02,2.037672E-02,8.182707E-03,5.093159E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999884E-01,9.993019E-01,9.890420E-01,9.377509E-01,8.296528E-01,6.900821E-01,5.099544E-01,3.257376E-01,1.837495E-01,9.620614E-02,4.781776E-02,2.256293E-02,9.866938E-03,3.992012E-03,1.437814E-03,8.516732E-04,1.000000E+00,1.000000E+00,1.000000E+00,9.999993E-01,9.999223E-01,9.976156E-01,9.756083E-01,8.984358E-01,7.705142E-01,6.074222E-01,4.082101E-01,2.324717E-01,1.161470E-01,5.587135E-02,2.616182E-02,1.172966E-02,4.876602E-03,1.854394E-03,6.314400E-04,1.942780E-04,5.166823E-05
-127.42000,50.70000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999745E-01,9.992764E-01,9.928627E-01,9.654930E-01,9.007137E-01,8.032374E-01,6.961439E-01,6.111928E-01,5.561631E-01,5.242710E-01,4.804215E-01,3.537648E-01,1.786333E-01,6.255829E-02,1.547526E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999983E-01,9.999323E-01,9.989351E-01,9.919810E-01,9.660351E-01,9.041399E-01,8.098974E-01,7.063136E-01,6.197771E-01,5.612578E-01,5.265768E-01,4.782960E-01,3.488147E-01,1.785718E-01,1.152866E-01,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999946E-01,9.998036E-01,9.974098E-01,9.840777E-01,9.418613E-01,8.626133E-01,7.600026E-01,6.621324E-01,5.885113E-01,5.431401E-01,5.131667E-01,4.461565E-01,2.904419E-01,2.071080E-01,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999949E-01,9.997471E-01,9.963671E-01,9.784431E-01,9.272264E-01,8.406004E-01,7.374163E-01,6.447594E-01,5.778942E-01,5.375888E-01,5.074935E-01,4.357204E-01,2.871498E-01,2.100218E-01,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999995E-01,9.999238E-01,9.978739E-01,9.823494E-01,9.339520E-01,8.463823E-01,7.438915E-01,6.516389E-01,5.841581E-01,5.416020E-01,5.094167E-01,4.449356E-01,3.204618E-01,1.772620E-01,1.224145E-01,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999961E-01,9.997978E-01,9.967892E-01,9.791607E-01,9.286535E-01,8.441960E-01,7.469465E-01,6.567683E-01,5.900956E-01,5.453453E-01,5.060255E-01,4.391139E-01,3.277595E-01,1.994802E-01,9.982242E-02,4.113346E-02,2.547927E-02,1.000000E+00,1.000000E+00,9.999994E-01,9.999534E-01,9.989207E-01,9.899551E-01,9.542972E-01,8.806466E-01,7.865940E-01,6.970087E-01,6.263751E-01,5.755212E-01,5.307643E-01,4.630044E-01,3.537126E-01,2.268863E-01,1.202160E-01,5.318735E-02,1.980367E-02,6.398336E-03,1.743360E-03
-125.88000,49.12000,1.000000E+00,1.000000E+00,1.000000E+00,9.999997E-01,9.999688E-01,9.991701E-01,9.924398E-01,9.678104E-01,9.098963E-01,7.839480E-01,6.010393E-01,4.315422E-01,2.992652E-01,2.042274E-01,1.340478E-01,8.224197E-02,4.540529E-02,2.204935E-02,9.269207E-03,3.444638E-03,1.106991E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999909E-01,9.997747E-01,9.976546E-01,9.877858E-01,9.596502E-01,8.914307E-01,7.607293E-01,5.912008E-01,4.354132E-01,3.082688E-01,2.098208E-01,1.354240E-01,8.158179E-02,4.453829E-02,2.173142E-02,9.105329E-03,5.715244E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999878E-01,9.996704E-01,9.965871E-01,9.824225E-01,9.444343E-01,8.579387E-01,6.990159E-01,5.225783E-01,3.743156E-01,2.612391E-01,1.756503E-01,1.119048E-01,6.572995E-02,3.517530E-02,1.656193E-02,1.107214E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999955E-01,9.997986E-01,9.972540E-01,9.833596E-01,9.446770E-01,8.652135E-01,7.069511E-01,5.146739E-01,3.575431E-01,2.467145E-01,1.677319E-01,1.101373E-01,6.782003E-02,3.859340E-02,1.956127E-02,1.357290E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999878E-01,9.994307E-01,9.929019E-01,9.638967E-01,9.005373E-01,7.906691E-01,5.995391E-01,4.036170E-01,2.671447E-01,1.814304E-01,1.232488E-01,8.068180E-02,4.891246E-02,2.694374E-02,1.295032E-02,8.695386E-03,1.000000E+00,1.000000E+00,1.000000E+00,9.999995E-01,9.999690E-01,9.993555E-01,9.939094E-01,9.700987E-01,9.142060E-01,8.232962E-01,6.730022E-01,4.782189E-01,3.061223E-01,1.977727E-01,1.327447E-01,8.899828E-02,5.621928E-02,3.224893E-02,1.633938E-02,7.311727E-03,2.794325E-03,1.676445E-03,1.000000E+00,9.999992E-01,9.998108E-01,9.977853E-01,9.860193E-01,9.484467E-01,8.772367E-01,7.769481E-01,6.230683E-01,4.312675E-01,2.771462E-01,1.844710E-01,1.283333E-01,9.084751E-02,6.222523E-02,4.013099E-02,2.396301E-02,1.320612E-02,6.624416E-03,3.017543E-03,1.197019E-03
-125.24000,50.02000,1.000000E+00,1.000000E+00,9.999999E-01,9.999784E-01,9.990938E-01,9.896030E-01,9.509567E-01,8.740489E-01,7.803329E-01,6.892608E-01,5.587643E-01,3.495601E-01,1.643547E-01,6.883658E-02,2.830041E-02,1.160516E-02,4.539072E-03,1.632154E-03,5.162419E-04,1.418736E-04,3.151817E-05,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999850E-01,9.995983E-01,9.955374E-01,9.761730E-01,9.274718E-01,8.503261E-01,7.638889E-01,6.755053E-01,5.282339E-01,3.217660E-01,1.568696E-01,6.835160E-02,2.844770E-02,1.152472E-02,4.413387E-03,1.581375E-03,5.033723E-04,2.803626E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999856E-01,9.995386E-01,9.946206E-01,9.714154E-01,9.139234E-01,8.286696E-01,7.397162E-01,6.409431E-01,4.691043E-01,2.602841E-01,1.190869E-01,5.030173E-02,2.084900E-02,8.340986E-03,3.165450E-03,1.073267E-03,6.153502E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.998565E-01,9.973283E-01,9.807389E-01,9.290550E-01,8.416940E-01,7.465006E-01,6.504084E-01,4.925464E-01,2.815953E-01,1.300268E-01,5.491160E-02,2.281107E-02,9.197723E-03,3.536847E-03,1.227370E-03,7.160989E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999990E-01,9.998754E-01,9.968028E-01,9.739426E-01,9.048619E-01,8.010215E-01,7.011539E-01,5.848920E-01,3.915208E-01,1.982893E-01,8.526142E-02,3.452364E-02,1.367990E-02,5.149594E-03,1.822408E-03,5.822442E-04,3.289306E-04,1.000000E+00,1.000000E+00,1.000000E+00,9.999992E-01,9.999397E-01,9.986718E-01,9.876365E-01,9.445646E-01,8.586744E-01,7.524794E-01,6.435890E-01,4.843492E-01,2.863458E-01,1.377155E-01,5.813601E-02,2.310969E-02,8.737828E-03,3.127202E-03,1.038570E-03,3.264651E-04,9.506511E-05,5.205632E-05,1.000000E+00,9.999993E-01,9.997956E-01,9.972968E-01,9.817694E-01,9.309963E-01,8.381454E-01,7.329346E-01,6.171674E-01,4.455889E-01,2.625286E-01,1.353210E-01,6.586532E-02,3.247790E-02,1.568064E-02,7.136032E-03,2.950706E-03,1.092213E-03,3.535002E-04,1.008676E-04,2.420341E-05
-124.80000,49.23300,1.000000E+00,1.000000E+00,9.999959E-01,9.998522E-01,9.982191E-01,9.900280E-01,9.662675E-01,9.157241E-01,8.143054E-01,6.555749E-01,4.870046E-01,3.442955E-01,2.287734E-01,1.424565E-01,8.072941E-02,4.093171E-02,1.832557E-02,7.273920E-03,2.529772E-03,7.773044E-04,2.008732E-04,1.000000E+00,1.000000E+00,9.999999E-01,9.999951E-01,9.999012E-01,9.990792E-01,9.951565E-01,9.834129E-01,9.567943E-01,8.983322E-01,7.902712E-01,6.460919E-01,4.905034E-01,3.516112E-01,2.364852E-01,1.476258E-01,8.388428E-02,4.296619E-02,1.956195E-02,7.994016E-03,2.843867E-03,1.663407E-03,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999971E-01,9.999249E-01,9.991255E-01,9.946383E-01,9.799964E-01,9.457629E-01,8.728649E-01,7.432576E-01,5.765231E-01,4.204089E-01,2.908877E-01,1.900669E-01,1.151172E-01,6.380644E-02,3.180322E-02,1.430901E-02,5.630040E-03,3.454800E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999996E-01,9.999746E-01,9.995161E-01,9.959359E-01,9.816166E-01,9.465175E-01,8.793151E-01,7.524267E-01,5.709210E-01,4.031841E-01,2.739158E-01,1.794178E-01,1.110422E-01,6.386783E-02,3.339670E-02,1.583797E-02,6.581093E-03,4.143423E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999785E-01,9.993610E-01,9.933778E-01,9.685383E-01,9.129994E-01,8.228164E-01,6.682485E-01,4.653937E-01,3.036184E-01,1.966728E-01,1.258121E-01,7.643605E-02,4.275036E-02,2.133757E-02,9.450676E-03,3.578197E-03,2.138444E-03,1.000000E+00,1.000000E+00,9.999998E-01,9.999859E-01,9.996710E-01,9.965032E-01,9.802995E-01,9.357193E-01,8.594264E-01,7.409444E-01,5.616468E-01,3.731436E-01,2.297769E-01,1.432402E-01,8.876701E-02,5.193770E-02,2.733958E-02,1.268872E-02,5.103639E-03,1.801120E-03,5.394820E-04,2.887353E-04,1.000000E+00,9.999862E-01,9.990827E-01,9.933780E-01,9.705955E-01,9.167202E-01,8.328173E-01,7.132801E-01,5.380287E-01,3.527393E-01,2.217769E-01,1.448497E-01,9.559077E-02,6.169673E-02,3.724594E-02,2.060575E-02,1.028239E-02,4.613948E-03,1.832993E-03,6.482975E-04,1.954811E-04
