 198601312259  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198602020057  2.7  -124.240   62.190   GSC     10.00 G Mwp  2.7 MN     2.70
 198602020356  2.8  -124.240   62.190   GSC     10.00 G Mwp  2.8 MN     2.80
 198602020407  2.7  -124.240   62.190   GSC     10.00 G Mwp  2.7 MN     2.70
 198602021645  2.7  -124.240   62.190   GSC     10.00 G Mwp  2.7 MN     2.70
 198602070357  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198602081250  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198602081454  2.7  -124.240   62.190   GSC     10.00 G Mwp  2.7 MN     2.70
 198602150601  2.8  -124.240   62.190   GSC     10.00 G Mwp  2.8 MN     2.80
 198602192225  2.8  -124.240   62.190   GSC     10.00 G Mwp  2.8 MN     2.80
 198602200839  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198602230813  2.9  -124.096   62.300   GSC     10.00 G Mwp  2.9 MN     2.90
 198603150624  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198604110323  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198604250326  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198605141801  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198605191827  2.8  -130.873   64.897   GSC     18.00 G Mwp  2.8 ML     2.80
 198606081725  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198606081937  2.8  -124.240   62.190   GSC     10.00 G Mwp  2.8 MN     2.80
 198606090350  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198606231107  2.9  -124.240   62.190   GSC     10.00 G Mwp  2.9 MN     2.90
 198607070440  2.8  -123.871   64.131   GSC     18.00 G Mwp  2.8 MN     2.80
 198608251514  2.9  -124.282   62.005   GSC     10.00 G Mwp  2.9 MN     2.90
 198609270830  2.8  -128.308   62.641   GSC     18.00 G Mwp  2.8 ML     2.80
 198701121243  2.9  -126.694   62.874   GSC     18.00 G Mwp  2.9 ML     2.90
 198701291513  2.9  -124.367   62.286   GSC     10.00 G Mwp  2.9 MN     2.90
 198706231910  2.9  -124.357   61.762   GSC     10.00 G Mwp  2.9 MN     2.90
 198707020415  2.9  -129.560   63.558   GSC     18.00 G Mwp  2.9 ML     2.90
 198711300433  2.7  -129.070   63.405   GSC     18.00 G Mwp  2.7 ML     2.70
 198804260031  2.9  -124.335   61.962   GSC     10.00 G Mwp  2.9 MN     2.90
 198805040812  2.9  -124.504   62.235   GSC     10.00 G Mwp  2.9 MN     2.90
 198809241753  2.9  -124.356   62.114   GSC     10.00 G Mwp  2.9 MN     2.90
 199105300618  2.8  -124.245   61.943   GSC     10.00 G Mwp  2.8 MN     2.80
 199201180551  2.6  -123.791   62.012   PGC     10.00   Mwp  2.6 ML     2.60
 199202020704  2.9  -123.918   61.907   PGC     10.00   Mwp  2.9 ML     2.90
 199202160930  2.9  -124.339   61.912   PGC     10.00   Mwp  2.9 ML     2.90
 199204050339  2.5  -123.777   61.891   PGC     10.00   Mwp  2.5 ML     2.50
 199204240716  2.9  -125.666   61.604   PGC     10.00   Mwp  2.9 ML     2.90
 199205211535  2.8  -124.301   62.238   PGC     10.00   Mwp  2.8 MN     2.80
 199205262045  2.8  -124.080   62.125   PGC     10.00   Mwp  2.8 ML     2.80
 199301121308  2.7  -123.873   61.902   PGC     10.00   Mwp  2.7 ML     2.70
 199303041840  2.8  -123.995   62.002   PGC     10.00   Mwp  2.8 ML     2.80
 199306290735  2.6  -125.011   62.490   PGC     10.00   Mwp  2.6 ML     2.60
 199311160613  2.7  -124.115   62.150   PGC      5.00 G Mwp  2.7 MN     2.70
 199312042051  2.8  -124.142   62.281   PGC     10.00 G Mwp  2.8 ML     2.80
 199312212144  2.9  -124.243   62.113   GSC     18.00 G Mwp  2.9 ML     2.90
 199403140849  2.9  -125.878   63.690   PGC      0.00 G Mwp  2.9 ML     2.90
 199407251548  2.9  -124.281   62.224   PGC     10.00 G Mwp  2.9 ML     2.90
 199407252020  2.9  -124.176   62.049   PGC     10.00 G Mwp  2.9 ML     2.90
 199411171131  2.9  -125.567   62.869   PGC      5.00 G Mwp  2.9 ML     2.90
 199412242338  2.9  -124.768   62.210   PGC     10.00 G Mwp  2.9 ML     2.90
 199501281056  2.9  -124.060   62.025   PGC     10.00 G Mwp  2.9 MN     2.90
 199503082251  2.7  -126.723   63.874   PGC      0.00   Mwp  2.7 ML     2.70
 199504130939  2.7  -124.320   61.863   PGC      5.00   Mwp  2.7 ML     2.70
 199602140414  2.7  -124.138   61.832   GSC     18.00 G Mwp  2.7 MN     2.70
 199604281409  2.7  -130.080   63.918   PGC      0.00 G Mwp  2.7 ML     2.70
 199607271728  2.9  -124.543   62.061   PGC      0.00 G Mwp  2.9 ML     2.90
 199609260958  2.8  -128.961   63.880   PGC      0.00 G Mwp  2.8 ML     2.80
 199612080728  2.6  -129.783   63.913   PGC      0.00   Mwp  2.6 ML     2.60
 199703280409  2.7  -130.141   63.901   PGC      0.00   Mwp  2.7 ML     2.70
 199707240642  2.9  -126.963   61.793   PGC      0.00 F Mwp  2.9 ML     2.90
 199708160540  2.8  -131.128   64.872   PGC      0.00 F Mwp  2.8 ML     2.80
 199711180920  2.5  -124.671   62.308   PGC      0.00 F Mwp  2.5 MN     2.50
 199712040708  2.9  -124.202   64.112   PGC     10.00 F Mwp  2.9 MN     2.90
 199712060350  2.6  -124.589   62.269   PGC      0.00 F Mwp  2.6 MN     2.60
 199802080350  2.8  -127.828   62.718   PGC      0.00 F Mwp  2.8 ML     2.80
 199804042249  2.7  -124.183   61.854   PGC     10.00 F Mwp  2.7 MN     2.70
 199806240933  2.5  -125.010   62.386   PGC      0.00 F Mwp  2.5 ML     2.50
 199807201227  2.8  -124.582   62.258   PGC      0.00 F Mwp  2.8 MN     2.80
 199809300639  2.8  -126.727   63.424   PGC      0.00 F Mwp  2.8 MN     2.80
 199810051245  2.9  -124.176   61.966   PGC      0.00 F Mwp  2.9 MN     2.90
 199812101326  2.9  -127.178   61.679   PGC     10.00 F Mwp  2.9 ML     2.90
 199812111154  2.9  -124.504   62.177   PGC      0.00 F Mwp  2.9 MN     2.90
 199907021520  2.6  -127.818   63.157   PGC      0.00 F Mwp  2.6 MN     2.60
 200002050713  2.6  -124.210   61.995   PGC      5.00 F Mwp  2.6 MN     2.60
 200003180320  2.2  -127.080   59.835   PGC      1.00 F Mw   2.2 Mq     2.20
 200004081542  2.8  -124.699   60.674   PGC     10.00 F Mwp  2.8 MN     2.80
 200004200519  2.9  -124.377   62.310   PGC      1.00 F Mwp  2.9 MN     2.90
 200004200604  2.8  -124.500   62.347   PGC      1.00 F Mwp  2.8 MN     2.80
 200007270431  2.8  -124.119   61.866   PGC      1.00 F Mwp  2.8 MN     2.80
 200010291014  2.8  -128.678   63.241   PGC     10.00 F Mwp  2.8 ML     2.80
 200011021207  2.5  -124.269   61.572   PGC      5.00 F Mwp  2.5 MN     2.50
 200012170715  2.7  -124.043   62.056   PGC     10.00 F Mwp  2.7 MN     2.70
 200101040628  2.9  -124.088   62.290   PGC     10.00 F Mwp  2.9 MN     2.90
 200102050947  2.8  -131.038   64.346   PGC     10.00 F Mwp  2.8 ML     2.80
 200102051821  2.8  -130.994   64.289   PGC     10.00 F Mwp  2.8 ML     2.80
 200102060943  2.8  -131.125   64.270   PGC     10.00 F Mwp  2.8 ML     2.80
 200102070234  2.5  -131.073   64.270   PGC     10.00 F Mwp  2.5 ML     2.50
 200102152133  2.9  -131.153   64.326   PGC     10.00 F Mwp  2.9 ML     2.90
 200103041249  2.6  -130.988   64.279   PGC     10.00 F Mwp  2.6 ML     2.60
 200103050842  2.8  -130.892   64.300   PGC     10.00 F Mwp  2.8 ML     2.80
 200103080830  2.5  -124.075   62.064   PGC      1.00 F Mwp  2.5 MN     2.50
 200103090207  2.5  -131.071   64.333   PGC      1.00 F Mwp  2.5 ML     2.50
 200103090726  2.5  -130.968   64.287   PGC      1.00 F Mwp  2.5 ML     2.50
 200103090845  2.9  -130.821   64.321   PGC      1.00 F Mwp  2.9 ML     2.90
 200103100640  2.9  -130.861   64.274   PGC      1.00 F Mwp  2.9 ML     2.90
 200103170549  2.9  -130.974   64.260   PGC      1.00 F Mwp  2.9 ML     2.90
 200104020613  2.7  -130.914   64.264   PGC     10.00 F Mwp  2.7 ML     2.70
 200104021355  2.6  -130.843   64.279   PGC     10.00 F Mwp  2.6 ML     2.60
 200104030632  2.5  -130.978   64.242   PGC      1.00 F Mwp  2.5 ML     2.50
 200104051814  2.5  -131.173   64.295   PGC     10.00 F Mwp  2.5 ML     2.50
 200104061518  2.5  -130.777   64.236   PGC     10.00 F Mwp  2.5 ML     2.50
 200104062243  2.6  -130.841   64.286   PGC     10.00 F Mwp  2.6 ML     2.60
 200104160721  2.8  -131.027   64.252   PGC      1.00 F Mwp  2.8 ML     2.80
 200104171003  2.6  -130.860   64.305   PGC      1.00 F Mwp  2.6 ML     2.60
 200105092203  2.6  -130.962   64.297   PGC      1.00 F Mwp  2.6 ML     2.60
 200106062207  2.7  -130.802   64.304   PGC      1.00 F Mwp  2.7 ML     2.70
 200107171455  2.8  -131.097   64.305   PGC      5.00 F Mwp  2.8 ML     2.80
 200110120726  2.8  -130.942   64.263   PGC      1.00 F Mwp  2.8 ML     2.80
 200111011253  2.9  -125.230   62.601   PGC      1.00 F Mwp  2.9 MN     2.90
 200112091149  2.9  -124.030   61.971   PGC     10.00 F Mwp  2.9 MN     2.90
 200112281241  2.5  -125.131   62.694   PGC      1.00 F Mwp  2.5 MN     2.50
 200201131956  2.9  -124.080   61.864   PGC      1.00 F Mwp  2.9 MN     2.90
 200202142210  2.7  -131.053   64.281   PGC     10.00 F Mwp  2.7 ML     2.70
 200202161451  2.5  -130.974   64.257   PGC      1.00 F Mwp  2.5 ML     2.50
 200203090701  2.7  -124.004   62.090   PGC     10.00 F Mwp  2.7 MN     2.70
 200203150631  2.7  -124.198   62.038   PGC      1.00 F Mwp  2.7 MN     2.70
 200204200506  2.9  -124.273   61.504   PGC      1.00 F Mwp  2.9 MN     2.90
 200205100837  2.6  -130.968   64.307   PGC      1.00 F Mwp  2.6 ML     2.60
 200205262109  2.6  -125.304   62.805   PGC      1.00 F Mwp  2.6 MN     2.60
 200207161057  2.5  -123.381   63.275   PGC     10.00 F Mwp  2.5 MN     2.50
 200208120625  2.9  -124.094   61.950   PGC      1.00 F Mwp  2.9 MN     2.90
 200208242252  2.7  -124.674   62.358   PGC      5.00 F Mwp  2.7 MN     2.70
 200208250300  2.9  -124.423   62.356   PGC      5.00 F Mwp  2.9 MN     2.90
 200208250315  2.6  -124.480   62.368   PGC      5.00 F Mwp  2.6 MN     2.60
 200208250432  2.8  -124.540   62.334   PGC      5.00 F Mwp  2.8 MN     2.80
 200208250843  2.5  -124.510   62.306   PGC      5.00 F Mwp  2.5 MN     2.50
 200208260524  2.8  -124.668   62.372   PGC      5.00 F Mwp  2.8 MN     2.80
 200209082058  2.8  -125.978   62.962   PGC      5.00 F Mwp  2.8 MN     2.80
 200209090007  2.7  -124.562   62.347   PGC      5.00 F Mwp  2.7 MN     2.70
 200209250148  2.6  -127.456   63.521   PGC     10.00 F Mwp  2.6 MN     2.60
 200210010706  2.5  -124.657   62.826   PGC      1.00 F Mwp  2.5 MN     2.50
 200210131001  2.6  -130.647   65.008   PGC     25.00 F Mwp  2.6 ML     2.60
 200210170420  2.7  -124.706   62.334   PGC      5.00 F Mwp  2.7 MN     2.70
 200210252217  2.9  -130.997   64.338   PGC      1.00 F Mwp  2.9 ML     2.90
 200212261530  2.6  -124.470   62.373   PGC     10.00 F Mwp  2.6 MN     2.60
 200301220948  2.6  -124.809   62.508   PGC      5.00 F Mwp  2.6 MN     2.60
 200302232222  2.5  -131.053   64.196   PGC      1.00 F Mwp  2.5 ML     2.50
 200303010937  2.9  -131.263   64.111   PGC     10.00 F Mwp  2.9 ML     2.90
 200303141341  2.8  -131.641   64.423   PGC     10.00 F Mwp  2.8 ML     2.80
 200303160202  2.7  -126.380   61.504   PGC      1.00 F Mwp  2.7 MN     2.70
 200305090556  2.8  -124.469   62.268   PGC      1.00 F Mwp  2.8 MN     2.80
 200305301430  2.6  -124.603   62.194   PGC      1.00 F Mwp  2.6 MN     2.60
 200306010729  2.8  -125.419   62.702   PGC     10.00 F Mwp  2.8 MN     2.80
 200309151148  2.8  -124.188   61.920   PGC      1.00 F Mwp  2.8 MN     2.80
 200309260800  2.5  -124.988   62.779   PGC      1.00 F Mwp  2.5 MN     2.50
 200310070702  2.8  -130.848   64.353   PGC     10.00 F Mwp  2.8 ML     2.80
 200310170328  2.7  -129.222   64.435   PGC      1.00 F Mwp  2.7 ML     2.70
 200310170751  2.7  -126.492   63.322   PGC      1.00 F Mwp  2.7 MN     2.70
 200310252019  2.8  -129.916   64.135   PGC      5.00 F Mwp  2.8 ML     2.80
 200311092250  2.5  -125.181   61.638   PGC      1.00 F Mwp  2.5 MN     2.50
 200403100137  2.5  -124.535   62.380   PGC      1.00 F Mwp  2.5 MN     2.50
 200404100120  2.9  -129.773   63.756   PGC     10.00 F Mwp  2.9 ML     2.90
 200404140110  2.6  -124.216   62.005   PGC      1.00 F Mwp  2.6 MN     2.60
 200404250215  2.6  -129.894   64.334   PGC     10.00 F Mwp  2.6 ML     2.60
 200405211047  2.6  -123.646   61.464   PGC      1.00 F Mwp  2.6 MN     2.60
 200405312054  2.5  -123.594   61.413   PGC     20.00 F Mwp  2.5 MN     2.50
