# mean, investigation_time=50.0
lon,lat,0.02~SA(1.0),0.02~SA(2.0),0.1~SA(1.0),0.1~SA(2.0)
-84.78000,49.22000,3.393452E-02,1.592726E-02,1.063901E-02,4.464995E-03
-84.33000,46.52000,3.878966E-02,1.917532E-02,1.266001E-02,5.627940E-03
-83.67000,49.68000,3.849513E-02,1.806220E-02,1.213447E-02,5.121312E-03
-83.40000,47.83000,4.393240E-02,2.144337E-02,1.425035E-02,6.249416E-03
-83.02000,42.30000,5.146803E-02,2.378206E-02,1.609913E-02,6.672705E-03
-82.65700,46.38100,5.174586E-02,2.599569E-02,1.758151E-02,8.047669E-03
-82.57000,42.08000,5.574987E-02,2.552427E-02,1.726029E-02,7.109350E-03
-82.47000,45.92000,5.325419E-02,2.691849E-02,1.834855E-02,8.491281E-03
-82.43000,42.88000,5.282475E-02,2.555381E-02,1.744851E-02,7.676847E-03
-82.43000,49.42000,4.992897E-02,2.331973E-02,1.559408E-02,6.603257E-03
-82.43000,52.93000,2.958993E-02,1.251100E-02,8.566119E-03,3.247813E-03
-82.38000,42.60000,5.477513E-02,2.603179E-02,1.771539E-02,7.659913E-03
-82.38000,42.97000,5.292289E-02,2.573272E-02,1.761205E-02,7.804000E-03
-82.18000,42.40000,5.759966E-02,2.706570E-02,1.843942E-02,7.901049E-03
-82.18000,42.58000,5.668100E-02,2.692459E-02,1.837363E-02,7.979613E-03
-82.15000,42.87000,5.535651E-02,2.680082E-02,1.840316E-02,8.161644E-03
-82.12000,42.95000,5.528030E-02,2.688895E-02,1.850588E-02,8.255002E-03
-82.00000,43.10000,5.584762E-02,2.738327E-02,1.894832E-02,8.538947E-03
-81.88000,42.95000,5.748956E-02,2.799398E-02,1.936593E-02,8.670825E-03
-81.85000,43.15000,5.705631E-02,2.806002E-02,1.949681E-02,8.817635E-03
-81.77000,46.25000,6.149613E-02,3.093654E-02,2.111532E-02,9.733093E-03
-81.72000,42.75000,5.994580E-02,2.890421E-02,1.995077E-02,8.856548E-03
-81.72000,43.75000,5.754068E-02,2.889677E-02,2.024682E-02,9.372603E-03
-81.68000,43.15000,5.860314E-02,2.887987E-02,2.009764E-02,9.119445E-03
-81.63000,42.95000,5.987025E-02,2.922204E-02,2.025796E-02,9.113791E-03
-81.63000,44.18000,5.849948E-02,2.966735E-02,2.081966E-02,9.739555E-03
-81.63000,49.28000,6.713662E-02,2.992273E-02,1.943884E-02,8.105142E-03
-81.60000,42.60000,6.169305E-02,2.954758E-02,2.037209E-02,8.986770E-03
-81.55000,43.13000,5.992200E-02,2.955085E-02,2.057001E-02,9.354158E-03
-81.53000,43.62000,5.935147E-02,2.978534E-02,2.087138E-02,9.667557E-03
-81.50000,42.67000,6.228658E-02,2.999213E-02,2.071129E-02,9.201118E-03
-81.48000,43.35000,6.010975E-02,2.993699E-02,2.091891E-02,9.616768E-03
-81.47000,43.28000,6.033308E-02,2.997468E-02,2.092542E-02,9.595992E-03
-81.40000,43.18000,6.129722E-02,3.033915E-02,2.116051E-02,9.679817E-03
-81.40000,43.55000,6.068215E-02,3.042736E-02,2.133400E-02,9.891096E-03
-81.40000,44.43000,6.104281E-02,3.110628E-02,2.186573E-02,1.030959E-02
-81.38000,44.48000,6.133172E-02,3.127013E-02,2.198492E-02,1.037494E-02
-81.33000,48.47000,6.357034E-02,3.049526E-02,2.039768E-02,8.902594E-03
-81.32000,43.88000,6.139952E-02,3.104576E-02,2.184348E-02,1.023061E-02
-81.25000,44.98000,6.403740E-02,3.269307E-02,2.295963E-02,1.083638E-02
-81.23000,42.98000,6.382099E-02,3.128753E-02,2.178225E-02,9.914369E-03
-81.22000,42.67000,6.486866E-02,3.131061E-02,2.170984E-02,9.719884E-03
-81.20000,42.78000,6.467943E-02,3.140786E-02,2.181093E-02,9.833105E-03
-81.20000,43.47000,6.285884E-02,3.146793E-02,2.210355E-02,1.027054E-02
-81.20000,46.58000,7.050766E-02,3.518048E-02,2.405719E-02,1.103632E-02
-81.17000,48.50000,6.674409E-02,3.175489E-02,2.116518E-02,9.216744E-03
-81.15000,44.12000,6.329083E-02,3.216528E-02,2.270925E-02,1.069757E-02
-81.15000,44.75000,6.447173E-02,3.294320E-02,2.322634E-02,1.097964E-02
-81.13000,43.25000,6.405936E-02,3.182232E-02,2.230104E-02,1.029926E-02
-81.08000,42.88000,6.562166E-02,3.205160E-02,2.232596E-02,1.015302E-02
-81.08000,44.28000,6.421527E-02,3.271715E-02,2.312699E-02,1.091811E-02
-81.07000,42.98000,6.553141E-02,3.215230E-02,2.243270E-02,1.025403E-02
-81.03000,44.15000,6.461079E-02,3.286194E-02,2.325305E-02,1.096482E-02
-81.02000,49.07000,7.486101E-02,3.349681E-02,2.173881E-02,9.120239E-03
-81.00000,43.07000,6.612621E-02,3.257906E-02,2.279097E-02,1.047208E-02
-81.00000,46.50000,7.392617E-02,3.694680E-02,2.523056E-02,1.160009E-02
-80.95000,43.37000,6.592840E-02,3.289276E-02,2.316379E-02,1.075612E-02
-80.95000,43.73000,6.545008E-02,3.300578E-02,2.335263E-02,1.094080E-02
-80.93000,44.57000,6.643228E-02,3.393940E-02,2.405185E-02,1.137721E-02
-80.92000,43.57000,6.595673E-02,3.311617E-02,2.340353E-02,1.092708E-02
-80.90000,43.15000,6.714351E-02,3.318861E-02,2.328798E-02,1.073855E-02
-80.88000,43.03000,6.759592E-02,3.325033E-02,2.328829E-02,1.069523E-02
-80.83000,43.32000,6.759878E-02,3.363022E-02,2.370498E-02,1.099202E-02
-80.82000,42.65000,6.859760E-02,3.321902E-02,2.316067E-02,1.047669E-02
-80.82000,44.17000,6.692610E-02,3.404407E-02,2.419664E-02,1.141775E-02
-80.75000,43.13000,6.910967E-02,3.409742E-02,2.397015E-02,1.104945E-02
-80.73000,42.85000,6.927378E-02,3.386889E-02,2.371930E-02,1.083850E-02
-80.73000,43.98000,6.783228E-02,3.437199E-02,2.445508E-02,1.151402E-02
-80.72000,51.32000,3.980705E-02,1.843567E-02,1.262493E-02,5.285088E-03
-80.68000,48.77000,7.595629E-02,3.513035E-02,2.306667E-02,9.953730E-03
-80.65000,44.32000,6.891510E-02,3.509513E-02,2.497072E-02,1.181391E-02
-80.62000,43.30000,7.072198E-02,3.503013E-02,2.470629E-02,1.144841E-02
-80.53000,43.17000,7.229512E-02,3.561147E-02,2.505009E-02,1.156450E-02
-80.52000,43.47000,7.159912E-02,3.564753E-02,2.522034E-02,1.174352E-02
-80.48000,43.45000,7.236357E-02,3.596575E-02,2.542134E-02,1.182719E-02
-80.47000,48.53000,7.540727E-02,3.604977E-02,2.403249E-02,1.062762E-02
-80.39400,44.17000,7.138344E-02,3.621487E-02,2.580017E-02,1.218659E-02
-80.38000,43.20000,7.527004E-02,3.692391E-02,2.590469E-02,1.194975E-02
-80.37000,43.70000,7.260421E-02,3.638671E-02,2.585643E-02,1.210836E-02
-80.32000,42.77000,7.323833E-02,3.578400E-02,2.513543E-02,1.151439E-02
-80.32000,43.38000,7.615784E-02,3.747456E-02,2.635847E-02,1.220489E-02
-80.30000,42.83000,7.392820E-02,3.614081E-02,2.537669E-02,1.164000E-02
-80.27000,43.13000,7.777663E-02,3.785555E-02,2.647979E-02,1.217277E-02
-80.25000,43.55000,7.581005E-02,3.758294E-02,2.657195E-02,1.236430E-02
-80.22000,44.48000,7.359148E-02,3.747018E-02,2.665142E-02,1.261750E-02
-80.20400,44.07600,7.338457E-02,3.712754E-02,2.645806E-02,1.247219E-02
-80.20000,42.78000,7.467116E-02,3.647247E-02,2.560894E-02,1.174306E-02
-80.10000,42.88000,7.754702E-02,3.773823E-02,2.644015E-02,1.212522E-02
-80.10000,43.92000,7.499228E-02,3.771403E-02,2.687465E-02,1.262276E-02
-80.05000,42.97000,8.057822E-02,3.892333E-02,2.719467E-02,1.244626E-02
-80.03000,45.35000,8.141499E-02,4.115806E-02,2.878791E-02,1.347099E-02
-80.03000,48.15000,8.383577E-02,4.075253E-02,2.748340E-02,1.244944E-02
-79.93000,43.07000,8.827171E-02,4.168159E-02,2.880217E-02,1.307534E-02
-79.92000,43.65000,8.133107E-02,3.995251E-02,2.824411E-02,1.307905E-02
-79.92000,44.78000,7.801102E-02,3.965689E-02,2.812647E-02,1.326646E-02
-79.92000,46.37000,9.912288E-02,4.868024E-02,3.314006E-02,1.507009E-02
-79.88000,43.52000,8.718043E-02,4.182239E-02,2.921239E-02,1.337179E-02
-79.88000,44.27000,7.672871E-02,3.883790E-02,2.774198E-02,1.307644E-02
-79.88000,44.75000,7.828217E-02,3.978297E-02,2.823676E-02,1.331443E-02
-79.87000,44.15000,7.692041E-02,3.882541E-02,2.774428E-02,1.305560E-02
-79.87000,44.58000,7.755680E-02,3.939737E-02,2.804839E-02,1.323506E-02
-79.87000,47.82000,9.176690E-02,4.463680E-02,3.022806E-02,1.369075E-02
-79.86000,43.25000,9.589450E-02,4.443495E-02,3.034944E-02,1.366848E-02
-79.82000,44.87000,7.971788E-02,4.047652E-02,2.866429E-02,1.348754E-02
-79.82000,47.72000,9.451973E-02,4.597718E-02,3.112000E-02,1.409503E-02
-79.80000,43.32000,9.773142E-02,4.519725E-02,3.083039E-02,1.387826E-02
-79.78000,47.07000,1.115081E-01,5.355938E-02,3.585673E-02,1.605160E-02
-79.77000,43.68000,8.427937E-02,4.117009E-02,2.908243E-02,1.340973E-02
-79.68000,43.45000,9.771742E-02,4.556034E-02,3.125749E-02,1.410465E-02
-79.67000,44.40000,7.908867E-02,4.004279E-02,2.861254E-02,1.346174E-02
-79.67000,47.50000,1.028499E-01,4.977645E-02,3.368552E-02,1.522439E-02
-79.65000,43.58000,9.249389E-02,4.401800E-02,3.063473E-02,1.393937E-02
-79.63000,47.45000,1.054742E-01,5.094356E-02,3.443726E-02,1.554637E-02
-79.62000,42.90000,9.177441E-02,4.302930E-02,2.963516E-02,1.337782E-02
-79.61000,43.68000,8.911599E-02,4.302358E-02,3.024246E-02,1.384506E-02
-79.60000,43.78000,8.561897E-02,4.192095E-02,2.970291E-02,1.369898E-02
-79.58000,43.55000,9.686243E-02,4.553751E-02,3.142056E-02,1.423006E-02
-79.57000,43.20000,1.039159E-01,4.746550E-02,3.220571E-02,1.436701E-02
-79.57000,43.70000,8.960626E-02,4.326194E-02,3.040903E-02,1.392390E-02
-79.57000,44.12000,8.050662E-02,4.044001E-02,2.894670E-02,1.355037E-02
-79.55000,43.10000,1.025625E-01,4.693762E-02,3.186493E-02,1.422058E-02
-79.55000,44.47000,8.053386E-02,4.077206E-02,2.912713E-02,1.368545E-02
-79.47000,44.00000,8.305296E-02,4.137649E-02,2.956828E-02,1.376457E-02
-79.47000,44.05000,8.238538E-02,4.118068E-02,2.946181E-02,1.374177E-02
-79.47000,46.32000,1.175220E-01,5.697478E-02,3.824948E-02,1.717755E-02
-79.45000,43.87000,8.634432E-02,4.244083E-02,3.016445E-02,1.393588E-02
-79.43000,47.33000,1.179307E-01,5.652199E-02,3.781698E-02,1.691896E-02
-79.42000,43.77000,9.133576E-02,4.411803E-02,3.101262E-02,1.422035E-02
-79.42000,44.62000,8.257498E-02,4.181818E-02,2.981749E-02,1.398323E-02
-79.40000,45.62000,9.527964E-02,4.764135E-02,3.308974E-02,1.529993E-02
-79.40000,45.77000,9.852325E-02,4.903053E-02,3.392491E-02,1.562693E-02
-79.38000,43.65000,9.937662E-02,4.671926E-02,3.230228E-02,1.465547E-02
-79.38000,45.83000,1.004130E-01,4.985649E-02,3.444229E-02,1.583818E-02
-79.37000,44.92000,8.547760E-02,4.324261E-02,3.062003E-02,1.432705E-02
-79.37000,45.98000,1.051154E-01,5.186026E-02,3.564008E-02,1.628143E-02
-79.30000,45.03000,8.753207E-02,4.422476E-02,3.121662E-02,1.458690E-02
-79.28000,43.03000,1.062418E-01,4.840185E-02,3.287393E-02,1.464609E-02
-79.27000,43.87000,9.031614E-02,4.410029E-02,3.125242E-02,1.440620E-02
-79.25000,42.98000,1.052426E-01,4.804322E-02,3.265511E-02,1.456108E-02
-79.25000,43.17000,1.086975E-01,4.950906E-02,3.367084E-02,1.498833E-02
-79.25000,43.78000,9.574211E-02,4.588211E-02,3.213902E-02,1.470424E-02
-79.23000,42.90000,1.030720E-01,4.720065E-02,3.210698E-02,1.435039E-02
-79.22000,45.33000,9.280012E-02,4.670250E-02,3.269660E-02,1.520574E-02
-79.15000,44.43000,8.478047E-02,4.282081E-02,3.069615E-02,1.439873E-02
-79.12000,44.10000,8.648414E-02,4.316574E-02,3.097013E-02,1.445344E-02
-79.10000,43.82000,9.730806E-02,4.663754E-02,3.274771E-02,1.501820E-02
-79.10000,46.72000,2.502322E-01,1.069394E-01,6.382335E-02,2.596619E-02
-79.07000,43.10000,1.095634E-01,4.994339E-02,3.406996E-02,1.519521E-02
-79.05000,42.88000,1.053444E-01,4.810949E-02,3.275573E-02,1.465360E-02
-79.03000,43.85000,9.715447E-02,4.669300E-02,3.288914E-02,1.512050E-02
-79.03000,44.35000,8.599658E-02,4.335821E-02,3.114874E-02,1.461566E-02
-79.02000,48.23000,8.634318E-02,4.348413E-02,3.032216E-02,1.418921E-02
-79.02000,48.25000,8.579269E-02,4.323639E-02,3.016181E-02,1.411816E-02
-78.95000,43.95000,9.269504E-02,4.546865E-02,3.240817E-02,1.501492E-02
-78.95000,44.10000,8.845369E-02,4.413200E-02,3.170212E-02,1.480758E-02
-78.93000,42.90000,1.067940E-01,4.878435E-02,3.329257E-02,1.490657E-02
-78.93000,43.87000,9.702262E-02,4.682311E-02,3.312893E-02,1.526119E-02
-78.85000,43.90000,9.583929E-02,4.660091E-02,3.314369E-02,1.531245E-02
-78.80000,44.65000,8.985373E-02,4.549684E-02,3.256797E-02,1.531602E-02
-78.75000,44.53000,8.956976E-02,4.531700E-02,3.254081E-02,1.531020E-02
-78.73000,44.35000,8.913369E-02,4.496655E-02,3.237926E-02,1.522060E-02
-78.73000,44.92000,9.352059E-02,4.731415E-02,3.370123E-02,1.582852E-02
-78.70000,46.32000,1.703608E-01,7.889708E-02,5.089087E-02,2.220307E-02
-78.68000,43.91000,9.610844E-02,4.692598E-02,3.350620E-02,1.551148E-02
-78.65000,44.78000,9.283198E-02,4.699923E-02,3.362283E-02,1.581662E-02
-78.58000,43.92000,9.628898E-02,4.711618E-02,3.368671E-02,1.560930E-02
-78.52000,45.05000,9.829428E-02,4.964767E-02,3.539137E-02,1.658191E-02
-78.47000,44.20000,9.206554E-02,4.621912E-02,3.326379E-02,1.559236E-02
-78.32000,44.30000,9.322455E-02,4.695718E-02,3.380301E-02,1.587516E-02
-78.30000,43.95000,9.777894E-02,4.796060E-02,3.431361E-02,1.592769E-02
-78.27000,44.43000,9.405129E-02,4.750143E-02,3.418994E-02,1.606671E-02
-78.17000,43.97000,9.846072E-02,4.837951E-02,3.462052E-02,1.607570E-02
-78.13000,48.13000,9.481286E-02,4.872502E-02,3.497266E-02,1.687365E-02
-78.12000,48.57000,8.406375E-02,4.381387E-02,3.142823E-02,1.534458E-02
-77.98000,44.38000,9.706579E-02,4.893608E-02,3.522244E-02,1.651261E-02
-77.95000,44.30000,9.731379E-02,4.892460E-02,3.519820E-02,1.648086E-02
-77.88000,44.00000,1.006864E-01,4.954923E-02,3.544367E-02,1.645383E-02
-77.85000,45.05000,1.084857E-01,5.487478E-02,3.923462E-02,1.844922E-02
-77.80000,44.30000,9.910798E-02,4.978868E-02,3.580608E-02,1.674843E-02
-77.78000,48.10000,9.731763E-02,5.015796E-02,3.646195E-02,1.765265E-02
-77.73000,44.03000,1.019173E-01,5.022235E-02,3.592502E-02,1.668161E-02
-77.58000,44.10000,1.028086E-01,5.092802E-02,3.647753E-02,1.695746E-02
-77.57000,46.13000,1.659529E-01,7.953097E-02,5.391170E-02,2.457503E-02
-77.55000,44.30000,1.022425E-01,5.131894E-02,3.689551E-02,1.723695E-02
-77.50000,46.10000,1.662080E-01,7.972649E-02,5.414686E-02,2.470794E-02
-77.42000,45.55000,1.402507E-01,6.930417E-02,4.842399E-02,2.255955E-02
-77.38300,44.16700,1.048792E-01,5.213343E-02,3.735231E-02,1.739203E-02
-77.33000,45.90000,1.640487E-01,7.897809E-02,5.387665E-02,2.470206E-02
-77.23000,48.38000,9.221290E-02,4.819386E-02,3.529194E-02,1.730850E-02
-77.13000,44.00000,1.042160E-01,5.194976E-02,3.724619E-02,1.736948E-02
-77.12000,45.82000,1.655812E-01,7.985182E-02,5.470596E-02,2.511167E-02
-77.05000,44.20000,1.076316E-01,5.395764E-02,3.869644E-02,1.814941E-02
-76.95000,44.25000,1.088496E-01,5.487364E-02,3.945090E-02,1.858901E-02
-76.73000,45.85000,1.715529E-01,8.282899E-02,5.721480E-02,2.617936E-02
-76.68000,45.47000,1.614282E-01,7.851119E-02,5.460965E-02,2.524589E-02
-76.60000,45.73000,1.721180E-01,8.317384E-02,5.745599E-02,2.631727E-02
-76.48000,44.23000,1.145815E-01,5.808479E-02,4.207511E-02,2.000185E-02
-76.48000,45.60000,1.717571E-01,8.309040E-02,5.748335E-02,2.636531E-02
-76.47000,44.23000,1.147398E-01,5.816494E-02,4.214336E-02,2.003540E-02
-76.35000,45.43000,1.690537E-01,8.201477E-02,5.704600E-02,2.623737E-02
-76.25000,44.90000,1.388055E-01,6.980187E-02,5.042505E-02,2.383844E-02
-76.20000,45.23000,1.624592E-01,7.946880E-02,5.588881E-02,2.587172E-02
-76.17000,44.33000,1.225874E-01,6.202290E-02,4.533715E-02,2.153464E-02
-76.15000,45.13000,1.567841E-01,7.731881E-02,5.478138E-02,2.549818E-02
-76.05000,46.10000,1.790161E-01,8.550550E-02,6.266510E-02,2.825239E-02
-76.02000,44.90000,1.471724E-01,7.345268E-02,5.285141E-02,2.481676E-02
-75.97000,46.38000,1.768439E-01,8.403454E-02,6.279272E-02,2.822157E-02
-75.93000,45.64000,1.827062E-01,8.820025E-02,6.189048E-02,2.820981E-02
-75.91000,45.31000,1.791348E-01,8.663957E-02,6.031234E-02,2.760514E-02
-75.83000,45.40000,1.845081E-01,8.897989E-02,6.190868E-02,2.824351E-02
-75.76000,45.28000,1.859037E-01,8.943182E-02,6.216507E-02,2.833398E-02
-75.73000,45.43000,1.889553E-01,9.085310E-02,6.329955E-02,2.879483E-02
-75.69000,45.42000,1.909369E-01,9.164428E-02,6.383160E-02,2.900037E-02
-75.68000,44.59000,1.469030E-01,7.295919E-02,5.309816E-02,2.487255E-02
-75.67000,45.32000,1.923103E-01,9.204632E-02,6.387996E-02,2.899811E-02
-75.65000,45.50000,1.920233E-01,9.210345E-02,6.452724E-02,2.926852E-02
-75.64000,45.02000,1.818813E-01,8.756136E-02,6.129129E-02,2.798282E-02
-75.62000,44.63000,1.529383E-01,7.541455E-02,5.469980E-02,2.546660E-02
-75.52000,44.72000,1.688426E-01,8.166374E-02,5.852287E-02,2.687005E-02
-75.52000,45.48000,1.991569E-01,9.483915E-02,6.645526E-02,2.999357E-02
-75.50000,46.55000,1.739233E-01,8.292971E-02,6.255360E-02,2.829858E-02
-75.42000,45.58000,2.007223E-01,9.515968E-02,6.778288E-02,3.043765E-02
-75.41700,45.53300,2.031087E-01,9.613753E-02,6.798337E-02,3.052259E-02
-75.29000,45.55000,2.054087E-01,9.715099E-02,6.912700E-02,3.095670E-02
-75.25000,45.60000,2.023743E-01,9.600490E-02,6.896546E-02,3.091028E-02
-75.18000,44.90000,2.122509E-01,9.888233E-02,6.897084E-02,3.075614E-02
-74.73000,45.03000,2.284207E-01,1.065410E-01,7.408707E-02,3.289719E-02
-74.63000,45.32000,2.317738E-01,1.085307E-01,7.540690E-02,3.354186E-02
-74.62000,45.60000,2.105487E-01,1.000998E-01,7.224983E-02,3.241024E-02
-74.60000,46.12000,1.849224E-01,8.887284E-02,6.692889E-02,3.043836E-02
-74.33000,45.65000,2.137492E-01,1.016728E-01,7.309786E-02,3.287172E-02
-74.28000,46.05000,1.880509E-01,9.070204E-02,6.779066E-02,3.093913E-02
-74.14000,45.40000,2.358616E-01,1.106515E-01,7.682570E-02,3.428722E-02
-74.13000,45.25000,2.371588E-01,1.110852E-01,7.692094E-02,3.428018E-02
-74.00000,45.78000,2.167748E-01,1.028597E-01,7.323247E-02,3.307157E-02
-73.98000,45.38000,2.374162E-01,1.113746E-01,7.708000E-02,3.443033E-02
-73.93000,45.42000,2.370646E-01,1.112621E-01,7.700647E-02,3.443063E-02
-73.90000,45.56000,2.334583E-01,1.097981E-01,7.632690E-02,3.421967E-02
-73.88000,45.53000,2.347441E-01,1.103364E-01,7.654934E-02,3.430236E-02
-73.87000,45.43000,2.370136E-01,1.112716E-01,7.696134E-02,3.443394E-02
-73.87000,45.48000,2.361788E-01,1.109232E-01,7.682786E-02,3.439480E-02
-73.80000,45.35000,2.373852E-01,1.113918E-01,7.690752E-02,3.440530E-02
-73.80000,45.63000,2.317611E-01,1.090990E-01,7.586022E-02,3.408737E-02
-73.75000,45.45000,2.365718E-01,1.110939E-01,7.677863E-02,3.439788E-02
-73.75000,45.58000,2.338369E-01,1.099689E-01,7.623297E-02,3.422812E-02
-73.67000,45.50000,2.351743E-01,1.105322E-01,7.639984E-02,3.429061E-02
-73.63000,45.60000,2.324828E-01,1.094433E-01,7.577966E-02,3.409642E-02
-73.63000,45.69000,2.293390E-01,1.081361E-01,7.509522E-02,3.386158E-02
-73.62000,45.52000,2.340921E-01,1.101043E-01,7.610115E-02,3.419810E-02
-73.58000,45.05000,2.241191E-01,1.059649E-01,7.314416E-02,3.300494E-02
-73.57000,45.45000,2.338353E-01,1.099818E-01,7.593813E-02,3.412974E-02
-73.55400,45.50900,2.330163E-01,1.096512E-01,7.577224E-02,3.408733E-02
-73.52000,45.63000,2.297515E-01,1.083326E-01,7.505448E-02,3.385960E-02
-73.50000,45.50000,2.315154E-01,1.090457E-01,7.536372E-02,3.394824E-02
-73.47000,45.45000,2.308343E-01,1.087349E-01,7.515141E-02,3.386051E-02
-73.45000,46.02000,2.007737E-01,9.692505E-02,6.892659E-02,3.179000E-02
-73.43000,45.68000,2.252656E-01,1.065399E-01,7.397431E-02,3.350300E-02
-73.42000,45.50000,2.285161E-01,1.078135E-01,7.462050E-02,3.369240E-02
-73.35000,45.78000,2.166203E-01,1.032154E-01,7.210836E-02,3.288917E-02
-73.28000,45.45000,2.199860E-01,1.043540E-01,7.262605E-02,3.299539E-02
-73.26000,45.31000,2.164454E-01,1.029175E-01,7.166563E-02,3.262255E-02
-73.23000,45.35000,2.146898E-01,1.022243E-01,7.135867E-02,3.252967E-02
-73.23000,45.85000,2.049206E-01,9.893643E-02,6.967803E-02,3.210239E-02
-73.20000,45.57000,2.123915E-01,1.015011E-01,7.111639E-02,3.252179E-02
-73.12000,46.03000,1.926818E-01,9.434888E-02,6.709989E-02,3.128360E-02
-72.98000,45.12000,1.850010E-01,9.055915E-02,6.478596E-02,3.023111E-02
-72.98000,45.28000,1.866364E-01,9.149758E-02,6.546236E-02,3.054545E-02
-72.95000,45.62000,1.857283E-01,9.172260E-02,6.567083E-02,3.076309E-02
-72.95000,46.25000,1.851469E-01,9.143315E-02,6.558547E-02,3.082616E-02
-72.78000,47.43000,1.555235E-01,7.936590E-02,6.048967E-02,2.900930E-02
-72.75000,45.20000,1.660025E-01,8.318066E-02,6.111652E-02,2.896910E-02
-72.75000,46.55000,1.772763E-01,8.857184E-02,6.450466E-02,3.055807E-02
-72.73000,45.40000,1.665612E-01,8.376468E-02,6.154649E-02,2.922886E-02
-72.62000,45.10000,1.578639E-01,7.963902E-02,5.926356E-02,2.822686E-02
-72.57000,45.20000,1.568029E-01,7.934253E-02,5.919982E-02,2.825381E-02
-72.57000,45.65000,1.641349E-01,8.301869E-02,6.122228E-02,2.921560E-02
-72.55000,46.35000,1.873570E-01,9.252798E-02,6.643260E-02,3.123547E-02
-72.52000,45.35000,1.566180E-01,7.947579E-02,5.937386E-02,2.839095E-02
-72.48000,45.88000,1.701932E-01,8.567429E-02,6.258987E-02,2.980477E-02
-72.45000,48.65000,2.105779E-01,9.970860E-02,6.887269E-02,3.151390E-02
-72.28000,46.40000,1.889364E-01,9.334384E-02,6.727717E-02,3.161214E-02
-72.23000,48.52000,2.563928E-01,1.184087E-01,7.927184E-02,3.550050E-02
-72.23000,48.88000,2.033184E-01,9.658175E-02,6.691784E-02,3.069636E-02
-72.15000,45.67000,1.538674E-01,7.860191E-02,5.919692E-02,2.847149E-02
-72.13000,45.27000,1.472192E-01,7.520709E-02,5.713583E-02,2.749429E-02
-72.10000,45.04000,1.453238E-01,7.396975E-02,5.631046E-02,2.707033E-02
-72.00000,45.57000,1.496553E-01,7.661891E-02,5.815682E-02,2.802923E-02
-71.97000,46.05000,1.644929E-01,8.347882E-02,6.212808E-02,2.976354E-02
-71.93000,45.77000,1.532723E-01,7.839903E-02,5.931021E-02,2.856534E-02
-71.90000,45.42000,1.464043E-01,7.496982E-02,5.716949E-02,2.757621E-02
-71.85000,45.37000,1.455186E-01,7.447565E-02,5.687219E-02,2.743396E-02
-71.80000,45.13000,1.436862E-01,7.318784E-02,5.595219E-02,2.696767E-02
-71.78000,46.22000,1.705181E-01,8.623636E-02,6.412296E-02,3.057961E-02
-71.65000,48.55000,3.001107E-01,1.384020E-01,9.167740E-02,4.034490E-02
-71.40000,46.70000,2.166445E-01,1.046035E-01,7.725698E-02,3.546764E-02
-71.38000,46.78000,2.239721E-01,1.077425E-01,7.950572E-02,3.633760E-02
-71.35000,46.85000,2.292240E-01,1.100629E-01,8.133261E-02,3.707027E-02
-71.30000,46.08000,1.587540E-01,8.083759E-02,6.185591E-02,2.969971E-02
-71.28000,46.78000,2.251023E-01,1.082874E-01,8.027497E-02,3.665501E-02
