# Difference between AtkinsonMacias2009.vs250.h15.txt and AtkinsonMacias2009.vs760.h15.txt ground motions in regular (non-log) units
#           14 31 25 : nmag, ndist, nperiod
#           10.000 7.692 6.250 5.000 4.000 3.125 2.500 2.000 1.587 1.266 1.000 0.794 0.633 0.500 0.400 0.316 0.250 0.200 0.159 0.125 0.100 0.079 0.063 0.050 PGA PGV
#           0.875 0.806 0.783 0.737 0.691 0.691 0.691 0.691 0.668 0.668 0.668 0.645 0.645 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.599 0.599 0.553 0.599
4.750	1.000	2.070	2.344	2.570	2.773	2.911	2.931	2.818	2.455	1.714	1.225	0.951	0.687	0.560	0.511	0.394	0.335	0.277	0.248	0.223	0.223	0.228	0.243	0.271	0.279	0.450	0.318
4.750	1.260	2.075	2.344	2.570	2.780	2.911	2.931	2.825	2.455	1.714	1.227	0.953	0.689	0.561	0.512	0.396	0.337	0.278	0.249	0.224	0.224	0.229	0.244	0.272	0.280	0.452	0.319
4.750	1.580	2.075	2.344	2.564	2.780	2.904	2.938	2.825	2.455	1.718	1.230	0.957	0.693	0.565	0.515	0.398	0.339	0.279	0.252	0.225	0.225	0.231	0.246	0.274	0.281	0.454	0.321
4.750	2.000	2.075	2.350	2.564	2.780	2.911	2.931	2.825	2.455	1.726	1.239	0.964	0.698	0.569	0.519	0.403	0.343	0.282	0.254	0.228	0.228	0.233	0.248	0.276	0.284	0.457	0.323
4.750	2.510	2.070	2.344	2.564	2.780	2.911	2.938	2.825	2.460	1.730	1.247	0.971	0.706	0.577	0.527	0.409	0.348	0.288	0.259	0.232	0.231	0.237	0.252	0.280	0.288	0.462	0.327
4.750	3.160	2.075	2.344	2.570	2.780	2.911	2.938	2.831	2.472	1.746	1.262	0.986	0.718	0.587	0.538	0.418	0.356	0.295	0.265	0.238	0.237	0.242	0.258	0.285	0.294	0.470	0.333
4.750	3.980	2.075	2.344	2.570	2.780	2.911	2.938	2.831	2.483	1.762	1.282	1.005	0.736	0.605	0.553	0.433	0.368	0.305	0.275	0.247	0.245	0.251	0.266	0.294	0.303	0.482	0.342
4.750	5.010	2.075	2.350	2.570	2.773	2.911	2.944	2.838	2.500	1.786	1.312	1.035	0.764	0.631	0.577	0.452	0.386	0.321	0.289	0.259	0.258	0.263	0.279	0.307	0.316	0.499	0.356
4.750	6.310	2.075	2.344	2.570	2.780	2.911	2.944	2.851	2.518	1.824	1.352	1.074	0.800	0.664	0.610	0.480	0.413	0.344	0.309	0.277	0.275	0.280	0.295	0.325	0.334	0.522	0.374
4.750	7.940	2.070	2.344	2.570	2.780	2.911	2.951	2.864	2.547	1.871	1.406	1.130	0.851	0.711	0.655	0.520	0.449	0.374	0.337	0.303	0.299	0.304	0.319	0.349	0.359	0.553	0.399
4.750	10.000	2.075	2.344	2.570	2.780	2.917	2.958	2.877	2.576	1.923	1.476	1.199	0.916	0.773	0.711	0.570	0.495	0.416	0.374	0.337	0.331	0.335	0.350	0.381	0.392	0.594	0.431
4.750	12.590	2.075	2.344	2.570	2.780	2.917	2.958	2.897	2.612	1.995	1.556	1.282	0.995	0.849	0.783	0.635	0.555	0.468	0.423	0.379	0.372	0.375	0.390	0.421	0.432	0.646	0.471
4.750	15.850	2.070	2.344	2.570	2.780	2.917	2.965	2.917	2.655	2.070	1.652	1.384	1.091	0.944	0.873	0.716	0.628	0.535	0.482	0.434	0.424	0.424	0.438	0.470	0.482	0.705	0.520
4.750	19.950	2.075	2.350	2.570	2.780	2.917	2.979	2.938	2.704	2.158	1.762	1.496	1.202	1.052	0.977	0.813	0.718	0.614	0.555	0.499	0.485	0.483	0.495	0.528	0.542	0.776	0.577
4.750	25.120	2.070	2.344	2.564	2.780	2.917	2.985	2.958	2.748	2.249	1.879	1.622	1.334	1.180	1.099	0.927	0.824	0.708	0.641	0.578	0.558	0.553	0.564	0.596	0.611	0.855	0.641
4.750	31.620	2.075	2.344	2.564	2.786	2.924	2.992	2.979	2.799	2.344	2.004	1.762	1.476	1.324	1.239	1.057	0.944	0.820	0.741	0.667	0.644	0.635	0.641	0.673	0.689	0.946	0.716
4.750	39.810	2.075	2.344	2.564	2.780	2.931	3.006	2.999	2.844	2.443	2.143	1.914	1.629	1.483	1.393	1.202	1.084	0.944	0.857	0.773	0.740	0.726	0.729	0.759	0.776	1.042	0.798
4.750	50.120	2.075	2.344	2.570	2.780	2.924	3.006	3.027	2.891	2.541	2.286	2.070	1.803	1.656	1.560	1.361	1.239	1.086	0.986	0.889	0.847	0.828	0.824	0.851	0.871	1.148	0.885
4.750	63.100	2.075	2.344	2.570	2.780	2.924	3.013	3.041	2.938	2.642	2.421	2.228	1.977	1.837	1.734	1.535	1.403	1.239	1.125	1.014	0.964	0.938	0.927	0.951	0.973	1.256	0.975
4.750	79.430	2.075	2.344	2.570	2.780	2.931	3.020	3.062	2.985	2.735	2.564	2.388	2.153	2.023	1.914	1.714	1.578	1.400	1.271	1.148	1.086	1.052	1.035	1.054	1.076	1.361	1.069
4.750	100.000	2.070	2.344	2.570	2.786	2.931	3.034	3.083	3.027	2.825	2.692	2.541	2.323	2.208	2.094	1.892	1.750	1.560	1.416	1.282	1.208	1.164	1.138	1.153	1.178	1.469	1.159
4.750	125.890	2.075	2.344	2.570	2.780	2.931	3.034	3.097	3.062	2.904	2.812	2.679	2.483	2.377	2.265	2.065	1.919	1.718	1.563	1.413	1.324	1.271	1.242	1.250	1.276	1.567	1.245
4.750	158.490	2.075	2.344	2.564	2.786	2.931	3.041	3.105	3.090	2.972	2.911	2.805	2.630	2.535	2.421	2.218	2.065	1.858	1.690	1.528	1.435	1.371	1.334	1.337	1.365	1.656	1.321
4.750	199.530	2.075	2.344	2.564	2.780	2.938	3.048	3.112	3.112	3.027	3.006	2.911	2.748	2.667	2.553	2.350	2.198	1.982	1.803	1.633	1.524	1.459	1.413	1.409	1.439	1.730	1.387
4.750	251.190	2.075	2.344	2.564	2.780	2.938	3.041	3.126	3.126	3.069	3.069	2.992	2.851	2.780	2.655	2.460	2.307	2.084	1.897	1.718	1.603	1.528	1.476	1.472	1.500	1.791	1.439
4.750	316.230	2.070	2.344	2.564	2.786	2.938	3.048	3.126	3.141	3.105	3.126	3.062	2.924	2.858	2.735	2.547	2.393	2.168	1.972	1.782	1.663	1.585	1.528	1.521	1.549	1.837	1.483
4.750	398.110	2.070	2.344	2.564	2.780	2.931	3.048	3.133	3.155	3.133	3.162	3.112	2.985	2.924	2.805	2.612	2.455	2.228	2.028	1.832	1.710	1.626	1.563	1.552	1.585	1.871	1.514
4.750	501.190	2.070	2.344	2.570	2.780	2.938	3.055	3.141	3.162	3.148	3.192	3.141	3.027	2.972	2.844	2.661	2.500	2.270	2.070	1.871	1.742	1.656	1.592	1.581	1.614	1.897	1.535
4.750	630.960	2.075	2.344	2.564	2.780	2.938	3.048	3.141	3.170	3.162	3.214	3.170	3.055	3.006	2.877	2.698	2.535	2.301	2.099	1.897	1.766	1.679	1.611	1.600	1.633	1.914	1.552
4.750	794.330	2.075	2.344	2.570	2.786	2.938	3.048	3.141	3.170	3.162	3.221	3.184	3.076	3.027	2.904	2.716	2.559	2.323	2.118	1.914	1.782	1.694	1.626	1.611	1.641	1.928	1.560
4.750	1000.000	2.075	2.344	2.570	2.780	2.931	3.055	3.141	3.177	3.177	3.236	3.199	3.090	3.034	2.917	2.729	2.576	2.333	2.128	1.928	1.795	1.706	1.633	1.618	1.652	1.936	1.567
5.000	1.000	2.075	2.350	2.570	2.780	2.904	2.931	2.799	2.421	1.660	1.167	0.893	0.637	0.514	0.467	0.357	0.303	0.248	0.223	0.200	0.200	0.206	0.221	0.247	0.255	0.419	0.293
5.000	1.260	2.075	2.344	2.570	2.780	2.911	2.931	2.805	2.427	1.663	1.169	0.899	0.640	0.518	0.470	0.361	0.305	0.250	0.225	0.201	0.202	0.208	0.223	0.249	0.256	0.420	0.295
5.000	1.580	2.075	2.344	2.564	2.780	2.911	2.931	2.805	2.427	1.671	1.175	0.904	0.646	0.521	0.475	0.364	0.308	0.253	0.228	0.204	0.204	0.210	0.225	0.252	0.259	0.425	0.297
5.000	2.000	2.075	2.344	2.570	2.780	2.904	2.931	2.812	2.432	1.679	1.186	0.914	0.653	0.528	0.482	0.370	0.313	0.258	0.232	0.208	0.208	0.214	0.229	0.256	0.263	0.430	0.302
5.000	2.510	2.075	2.344	2.570	2.780	2.911	2.931	2.812	2.438	1.690	1.202	0.927	0.667	0.541	0.492	0.379	0.321	0.265	0.238	0.213	0.213	0.219	0.234	0.261	0.269	0.438	0.308
5.000	3.160	2.075	2.344	2.564	2.780	2.904	2.931	2.818	2.455	1.710	1.222	0.948	0.684	0.557	0.508	0.393	0.334	0.275	0.248	0.222	0.222	0.228	0.243	0.270	0.278	0.449	0.317
5.000	3.980	2.070	2.350	2.564	2.780	2.911	2.938	2.825	2.466	1.738	1.253	0.979	0.711	0.582	0.531	0.413	0.352	0.290	0.262	0.235	0.234	0.239	0.254	0.283	0.290	0.467	0.330
5.000	5.010	2.075	2.344	2.564	2.780	2.911	2.938	2.838	2.489	1.774	1.294	1.019	0.750	0.617	0.565	0.442	0.378	0.313	0.281	0.252	0.251	0.256	0.271	0.301	0.308	0.490	0.348
5.000	6.310	2.075	2.344	2.570	2.780	2.911	2.944	2.851	2.518	1.824	1.349	1.072	0.798	0.662	0.607	0.479	0.411	0.343	0.308	0.277	0.274	0.279	0.294	0.324	0.333	0.521	0.373
5.000	7.940	2.075	2.344	2.564	2.780	2.911	2.951	2.871	2.547	1.879	1.416	1.143	0.861	0.721	0.664	0.527	0.456	0.381	0.344	0.309	0.304	0.309	0.324	0.355	0.364	0.560	0.404
