# Difference between AtkinsonMacias2009.vs1100.h15.txt and AtkinsonMacias2009.vs450.h15.txt ground motions in regular (non-log) units
#           14 31 25 : nmag, ndist, nperiod
#           10.000 7.692 6.250 5.000 4.000 3.125 2.500 2.000 1.587 1.266 1.000 0.794 0.633 0.500 0.400 0.316 0.250 0.200 0.159 0.125 0.100 0.079 0.063 0.050 PGA PGV
#           0.875 0.806 0.783 0.737 0.691 0.691 0.691 0.691 0.668 0.668 0.668 0.645 0.645 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.599 0.599 0.553 0.599
4.750	1.000	0.537	0.506	0.485	0.468	0.459	0.459	0.466	0.482	0.506	0.524	0.550	0.597	0.640	0.693	0.791	0.869	0.982	1.094	1.186	1.239	1.259	1.242	1.172	1.099	0.899	1.089
4.750	1.260	0.537	0.507	0.486	0.468	0.459	0.458	0.466	0.482	0.506	0.524	0.550	0.597	0.640	0.693	0.789	0.869	0.982	1.089	1.183	1.236	1.256	1.242	1.169	1.099	0.897	1.086
4.750	1.580	0.536	0.507	0.485	0.468	0.459	0.458	0.466	0.481	0.506	0.524	0.550	0.596	0.640	0.692	0.787	0.867	0.979	1.089	1.183	1.233	1.253	1.239	1.169	1.096	0.897	1.086
4.750	2.000	0.537	0.507	0.485	0.468	0.459	0.458	0.466	0.482	0.506	0.524	0.550	0.594	0.638	0.690	0.785	0.865	0.977	1.084	1.178	1.230	1.247	1.236	1.164	1.094	0.893	1.084
4.750	2.510	0.537	0.507	0.485	0.468	0.459	0.458	0.466	0.481	0.504	0.522	0.548	0.593	0.637	0.690	0.783	0.861	0.975	1.081	1.172	1.225	1.245	1.230	1.161	1.089	0.893	1.081
4.750	3.160	0.536	0.507	0.486	0.468	0.459	0.459	0.465	0.480	0.505	0.521	0.547	0.592	0.634	0.687	0.780	0.857	0.968	1.074	1.164	1.216	1.236	1.225	1.156	1.084	0.889	1.076
4.750	3.980	0.537	0.506	0.485	0.468	0.459	0.458	0.466	0.480	0.504	0.519	0.545	0.589	0.630	0.682	0.774	0.851	0.959	1.064	1.153	1.205	1.225	1.213	1.146	1.076	0.885	1.067
4.750	5.010	0.537	0.507	0.486	0.468	0.459	0.458	0.465	0.479	0.501	0.518	0.542	0.585	0.627	0.676	0.767	0.841	0.946	1.050	1.138	1.186	1.208	1.197	1.132	1.067	0.879	1.059
4.750	6.310	0.537	0.507	0.485	0.468	0.459	0.457	0.463	0.478	0.499	0.515	0.538	0.581	0.619	0.668	0.757	0.828	0.931	1.030	1.117	1.167	1.186	1.178	1.117	1.052	0.869	1.045
4.750	7.940	0.537	0.506	0.485	0.468	0.458	0.458	0.463	0.476	0.497	0.511	0.535	0.574	0.611	0.659	0.743	0.811	0.910	1.007	1.089	1.138	1.159	1.151	1.094	1.033	0.857	1.030
4.750	10.000	0.537	0.507	0.485	0.468	0.459	0.457	0.462	0.474	0.493	0.507	0.528	0.566	0.601	0.647	0.728	0.794	0.889	0.982	1.059	1.107	1.125	1.122	1.069	1.009	0.843	1.009
4.750	12.590	0.537	0.507	0.485	0.468	0.459	0.456	0.460	0.471	0.490	0.502	0.522	0.558	0.590	0.635	0.711	0.773	0.863	0.953	1.028	1.072	1.089	1.089	1.040	0.986	0.828	0.989
4.750	15.850	0.537	0.507	0.485	0.468	0.459	0.456	0.459	0.469	0.485	0.498	0.516	0.548	0.578	0.621	0.693	0.752	0.834	0.918	0.989	1.033	1.052	1.052	1.009	0.962	0.813	0.964
4.750	19.950	0.537	0.507	0.486	0.468	0.458	0.456	0.457	0.467	0.482	0.492	0.508	0.540	0.566	0.607	0.675	0.728	0.807	0.887	0.953	0.993	1.014	1.016	0.979	0.933	0.794	0.940
4.750	25.120	0.537	0.507	0.485	0.467	0.458	0.455	0.456	0.465	0.476	0.486	0.501	0.528	0.555	0.592	0.655	0.705	0.778	0.853	0.916	0.955	0.975	0.982	0.948	0.906	0.778	0.914
4.750	31.620	0.537	0.507	0.485	0.468	0.457	0.454	0.455	0.461	0.473	0.480	0.494	0.520	0.541	0.578	0.637	0.681	0.752	0.822	0.881	0.918	0.938	0.946	0.918	0.879	0.760	0.891
4.750	39.810	0.537	0.507	0.485	0.468	0.458	0.454	0.453	0.459	0.469	0.474	0.488	0.511	0.530	0.564	0.618	0.661	0.724	0.791	0.847	0.881	0.904	0.912	0.889	0.855	0.743	0.867
4.750	50.120	0.536	0.507	0.485	0.468	0.457	0.453	0.452	0.456	0.465	0.470	0.481	0.500	0.519	0.551	0.601	0.640	0.700	0.762	0.815	0.849	0.869	0.881	0.861	0.830	0.728	0.845
4.750	63.100	0.537	0.507	0.486	0.468	0.457	0.452	0.451	0.455	0.461	0.463	0.475	0.492	0.508	0.537	0.586	0.622	0.678	0.738	0.785	0.820	0.839	0.851	0.838	0.807	0.713	0.824
4.750	79.430	0.537	0.507	0.485	0.468	0.457	0.452	0.450	0.452	0.457	0.460	0.469	0.485	0.499	0.526	0.573	0.605	0.658	0.713	0.760	0.793	0.813	0.826	0.815	0.789	0.701	0.807
4.750	100.000	0.537	0.507	0.486	0.468	0.457	0.452	0.448	0.450	0.454	0.456	0.463	0.478	0.491	0.518	0.560	0.592	0.640	0.695	0.738	0.769	0.789	0.804	0.794	0.771	0.689	0.791
4.750	125.890	0.537	0.507	0.485	0.468	0.457	0.451	0.447	0.449	0.452	0.453	0.460	0.473	0.484	0.508	0.550	0.578	0.624	0.676	0.718	0.748	0.769	0.785	0.778	0.755	0.679	0.778
4.750	158.490	0.537	0.507	0.485	0.468	0.457	0.451	0.447	0.447	0.450	0.449	0.456	0.468	0.478	0.502	0.541	0.569	0.612	0.664	0.705	0.735	0.753	0.769	0.764	0.743	0.670	0.766
4.750	199.530	0.537	0.507	0.485	0.468	0.457	0.450	0.447	0.446	0.448	0.448	0.453	0.465	0.472	0.497	0.535	0.560	0.603	0.652	0.690	0.721	0.740	0.759	0.753	0.735	0.664	0.759
