# Difference between AtkinsonMacias2009.vs450.h15.txt and AtkinsonMacias2009.vs760.h15.txt ground motions in regular (non-log) units
#           14 31 25 : nmag, ndist, nperiod
#           10.000 7.692 6.250 5.000 4.000 3.125 2.500 2.000 1.587 1.266 1.000 0.794 0.633 0.500 0.400 0.316 0.250 0.200 0.159 0.125 0.100 0.079 0.063 0.050 PGA PGV
#           0.875 0.806 0.783 0.737 0.691 0.691 0.691 0.691 0.668 0.668 0.668 0.645 0.645 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.622 0.599 0.599 0.553 0.599
4.750	1.000	1.409	1.496	1.560	1.618	1.652	1.656	1.637	1.585	1.514	1.466	1.403	1.297	1.219	1.156	1.052	0.971	0.881	0.817	0.760	0.735	0.724	0.738	0.778	0.818	0.984	0.836
4.750	1.260	1.409	1.496	1.560	1.618	1.656	1.660	1.637	1.585	1.514	1.466	1.403	1.297	1.219	1.156	1.052	0.973	0.883	0.818	0.762	0.736	0.726	0.740	0.780	0.818	0.986	0.838
4.750	1.580	1.413	1.493	1.560	1.622	1.652	1.660	1.637	1.589	1.514	1.466	1.406	1.300	1.222	1.159	1.054	0.975	0.883	0.820	0.762	0.736	0.728	0.741	0.780	0.820	0.986	0.838
4.750	2.000	1.409	1.496	1.560	1.622	1.656	1.660	1.637	1.585	1.514	1.469	1.406	1.303	1.222	1.159	1.057	0.977	0.885	0.822	0.766	0.740	0.731	0.741	0.783	0.822	0.991	0.838
4.750	2.510	1.409	1.493	1.560	1.622	1.656	1.660	1.637	1.589	1.517	1.472	1.406	1.306	1.225	1.161	1.062	0.979	0.889	0.826	0.769	0.741	0.733	0.745	0.785	0.826	0.991	0.841
4.750	3.160	1.413	1.496	1.560	1.618	1.652	1.660	1.641	1.592	1.517	1.476	1.413	1.309	1.230	1.167	1.064	0.986	0.895	0.832	0.774	0.746	0.738	0.750	0.789	0.830	0.995	0.845
4.750	3.980	1.413	1.496	1.560	1.618	1.656	1.660	1.637	1.592	1.521	1.479	1.416	1.315	1.239	1.172	1.074	0.993	0.904	0.839	0.782	0.755	0.745	0.757	0.796	0.836	1.000	0.851
4.750	5.010	1.409	1.496	1.560	1.618	1.656	1.660	1.641	1.596	1.524	1.483	1.426	1.324	1.247	1.186	1.084	1.005	0.914	0.849	0.793	0.766	0.755	0.767	0.805	0.843	1.007	0.859
4.750	6.310	1.409	1.493	1.560	1.618	1.652	1.663	1.644	1.596	1.531	1.489	1.432	1.334	1.259	1.197	1.096	1.021	0.929	0.865	0.807	0.780	0.769	0.780	0.817	0.855	1.019	0.871
4.750	7.940	1.409	1.496	1.560	1.618	1.656	1.663	1.644	1.603	1.542	1.503	1.445	1.352	1.276	1.216	1.119	1.042	0.951	0.885	0.828	0.798	0.787	0.798	0.834	0.871	1.033	0.883
4.750	10.000	1.413	1.496	1.560	1.622	1.656	1.667	1.648	1.611	1.549	1.517	1.462	1.368	1.297	1.236	1.140	1.064	0.975	0.908	0.851	0.820	0.809	0.817	0.853	0.891	1.050	0.902
4.750	12.590	1.409	1.493	1.560	1.618	1.656	1.667	1.656	1.618	1.563	1.528	1.479	1.387	1.321	1.262	1.167	1.094	1.002	0.938	0.877	0.849	0.838	0.843	0.877	0.912	1.069	0.920
4.750	15.850	1.409	1.493	1.560	1.618	1.656	1.667	1.660	1.629	1.574	1.545	1.496	1.413	1.349	1.291	1.199	1.125	1.038	0.973	0.912	0.881	0.865	0.871	0.904	0.935	1.089	0.944
4.750	19.950	1.413	1.496	1.560	1.618	1.656	1.671	1.667	1.637	1.589	1.563	1.517	1.435	1.377	1.321	1.233	1.161	1.074	1.007	0.946	0.914	0.899	0.902	0.931	0.964	1.114	0.968
4.750	25.120	1.409	1.493	1.560	1.622	1.656	1.671	1.671	1.644	1.603	1.581	1.538	1.466	1.406	1.355	1.271	1.199	1.112	1.047	0.984	0.951	0.935	0.935	0.962	0.993	1.138	0.993
4.750	31.620	1.409	1.493	1.560	1.622	1.660	1.675	1.675	1.656	1.618	1.600	1.563	1.489	1.442	1.387	1.306	1.239	1.153	1.086	1.023	0.991	0.973	0.971	0.993	1.023	1.164	1.021
4.750	39.810	1.409	1.493	1.560	1.618	1.660	1.679	1.683	1.663	1.633	1.618	1.585	1.517	1.472	1.422	1.343	1.279	1.194	1.130	1.064	1.030	1.009	1.007	1.026	1.052	1.191	1.050
4.750	50.120	1.413	1.493	1.560	1.618	1.660	1.679	1.687	1.671	1.644	1.637	1.607	1.549	1.503	1.455	1.380	1.321	1.236	1.172	1.107	1.069	1.050	1.040	1.059	1.084	1.216	1.076
4.750	63.100	1.409	1.493	1.560	1.618	1.660	1.683	1.690	1.679	1.660	1.656	1.626	1.574	1.535	1.489	1.419	1.358	1.276	1.211	1.148	1.107	1.086	1.076	1.089	1.114	1.242	1.102
4.750	79.430	1.413	1.493	1.563	1.618	1.660	1.683	1.694	1.690	1.671	1.671	1.648	1.596	1.563	1.521	1.452	1.396	1.318	1.253	1.186	1.148	1.122	1.112	1.119	1.140	1.262	1.127
4.750	100.000	1.409	1.493	1.560	1.622	1.660	1.687	1.702	1.698	1.683	1.683	1.663	1.622	1.589	1.549	1.483	1.429	1.352	1.285	1.222	1.180	1.156	1.140	1.148	1.167	1.285	1.151
4.750	125.890	1.409	1.493	1.560	1.618	1.660	1.687	1.706	1.702	1.690	1.698	1.679	1.637	1.611	1.574	1.514	1.462	1.387	1.321	1.256	1.213	1.183	1.169	1.172	1.191	1.303	1.169
4.750	158.490	1.409	1.493	1.560	1.622	1.660	1.687	1.706	1.710	1.702	1.710	1.690	1.656	1.633	1.596	1.538	1.486	1.413	1.346	1.279	1.239	1.211	1.194	1.194	1.211	1.321	1.189
4.750	199.530	1.409	1.493	1.560	1.618	1.660	1.690	1.706	1.714	1.706	1.718	1.702	1.667	1.652	1.614	1.556	1.510	1.435	1.371	1.306	1.259	1.233	1.211	1.211	1.225	1.334	1.199
4.750	251.190	1.409	1.496	1.560	1.618	1.663	1.690	1.714	1.714	1.710	1.726	1.710	1.679	1.663	1.626	1.570	1.524	1.452	1.387	1.324	1.276	1.247	1.227	1.227	1.239	1.343	1.213
4.750	316.230	1.409	1.496	1.560	1.622	1.663	1.690	1.710	1.718	1.718	1.730	1.718	1.687	1.671	1.637	1.585	1.538	1.469	1.403	1.337	1.291	1.262	1.239	1.236	1.250	1.352	1.222
4.750	398.110	1.409	1.493	1.560	1.622	1.660	1.694	1.714	1.722	1.722	1.734	1.726	1.694	1.679	1.644	1.592	1.549	1.479	1.413	1.346	1.303	1.271	1.247	1.242	1.256	1.355	1.227
4.750	501.190	1.409	1.496	1.560	1.618	1.663	1.694	1.714	1.722	1.722	1.738	1.726	1.698	1.683	1.652	1.600	1.552	1.483	1.422	1.352	1.309	1.276	1.253	1.250	1.262	1.361	1.233
4.750	630.960	1.413	1.496	1.560	1.622	1.663	1.690	1.714	1.722	1.722	1.738	1.730	1.702	1.687	1.656	1.607	1.560	1.489	1.426	1.358	1.312	1.282	1.256	1.253	1.265	1.365	1.236
4.750	794.330	1.413	1.496	1.560	1.622	1.663	1.690	1.714	1.722	1.722	1.738	1.730	1.702	1.690	1.660	1.607	1.563	1.493	1.429	1.365	1.318	1.285	1.262	1.256	1.265	1.365	1.236
4.750	1000.000	1.413	1.493	1.560	1.618	1.660	1.690	1.714	1.722	1.726	1.742	1.734	1.706	1.690	1.660	1.607	1.563	1.493	1.432	1.365	1.318	1.288	1.262	1.256	1.268	1.368	1.236
5.000	1.000	1.413	1.496	1.560	1.618	1.652	1.660	1.629	1.578	1.500	1.455	1.387	1.282	1.199	1.132	1.028	0.948	0.859	0.794	0.738	0.713	0.705	0.718	0.760	0.802	0.971	0.818
5.000	1.260	1.413	1.496	1.560	1.622	1.652	1.660	1.633	1.581	1.503	1.455	1.390	1.279	1.199	1.135	1.033	0.951	0.859	0.796	0.740	0.714	0.708	0.721	0.762	0.802	0.971	0.820
5.000	1.580	1.409	1.493	1.560	1.618	1.656	1.660	1.629	1.581	1.503	1.455	1.390	1.285	1.199	1.138	1.033	0.955	0.863	0.798	0.741	0.718	0.708	0.723	0.764	0.804	0.973	0.822
5.000	2.000	1.409	1.493	1.560	1.622	1.652	1.660	1.633	1.581	1.507	1.459	1.396	1.285	1.205	1.140	1.035	0.957	0.867	0.804	0.746	0.721	0.713	0.724	0.767	0.807	0.975	0.826
5.000	2.510	1.413	1.493	1.560	1.622	1.656	1.656	1.633	1.581	1.510	1.462	1.396	1.291	1.208	1.146	1.042	0.962	0.873	0.807	0.752	0.726	0.718	0.729	0.771	0.813	0.979	0.828
5.000	3.160	1.413	1.493	1.560	1.618	1.652	1.660	1.637	1.585	1.510	1.466	1.403	1.297	1.216	1.153	1.050	0.971	0.881	0.817	0.760	0.735	0.724	0.738	0.778	0.818	0.986	0.836
5.000	3.980	1.409	1.496	1.560	1.622	1.656	1.660	1.637	1.589	1.517	1.472	1.409	1.306	1.227	1.164	1.064	0.984	0.891	0.830	0.771	0.745	0.735	0.746	0.789	0.826	0.993	0.843
5.000	5.010	1.409	1.496	1.560	1.618	1.656	1.660	1.641	1.596	1.524	1.483	1.419	1.318	1.242	1.180	1.079	1.000	0.910	0.843	0.787	0.760	0.750	0.760	0.802	0.839	1.005	0.855
