# mean, investigation_time=50.0
lon,lat,0.02~SA(0.5),0.02~SA(2.0),0.1~SA(0.5),0.1~SA(2.0)
-82.15000,42.87000,9.602349E-02,2.730152E-02,3.389739E-02,8.390429E-03
-82.12000,42.95000,9.526543E-02,2.739247E-02,3.384087E-02,8.480247E-03
-82.00000,43.10000,9.517962E-02,2.789685E-02,3.418166E-02,8.763878E-03
-81.88000,42.95000,9.919275E-02,2.851411E-02,3.527772E-02,8.899050E-03
-81.85000,43.15000,9.692497E-02,2.858457E-02,3.497202E-02,9.051587E-03
-81.77000,46.25000,1.018744E-01,3.145672E-02,3.707806E-02,9.994203E-03
-81.72000,42.75000,1.055573E-01,2.943283E-02,3.693206E-02,9.089191E-03
-81.72000,43.75000,9.489618E-02,2.944024E-02,3.519037E-02,9.626623E-03
-81.68000,43.15000,9.969575E-02,2.941664E-02,3.603433E-02,9.362834E-03
-81.63000,42.95000,1.036185E-01,2.976013E-02,3.686175E-02,9.355851E-03
-81.63000,44.18000,9.530105E-02,3.021048E-02,3.575154E-02,1.000560E-02
-81.63000,49.28000,1.336744E-01,3.041895E-02,3.879955E-02,8.326403E-03
-81.60000,42.60000,1.100846E-01,3.007790E-02,3.819238E-02,9.222076E-03
-81.55000,43.13000,1.022199E-01,3.009430E-02,3.693565E-02,9.604774E-03
-81.53000,43.62000,9.850305E-02,3.032366E-02,3.647939E-02,9.930189E-03
-81.50000,42.67000,1.104886E-01,3.050760E-02,3.852855E-02,9.443728E-03
-81.48000,43.35000,1.011215E-01,3.046641E-02,3.704769E-02,9.876688E-03
-81.47000,43.28000,1.019322E-01,3.050171E-02,3.720938E-02,9.854923E-03
-81.40000,43.18000,1.043398E-01,3.086551E-02,3.782858E-02,9.940856E-03
-81.40000,43.55000,1.011212E-01,3.095766E-02,3.740021E-02,1.016036E-02
-81.40000,44.43000,9.909669E-02,3.164093E-02,3.741433E-02,1.057581E-02
-81.38000,44.48000,9.951186E-02,3.180598E-02,3.758857E-02,1.063785E-02
-81.33000,48.47000,1.135099E-01,3.099436E-02,3.854604E-02,9.134285E-03
-81.32000,43.88000,1.010472E-01,3.158291E-02,3.780841E-02,1.050048E-02
-81.25000,44.98000,1.038982E-01,3.323795E-02,3.917635E-02,1.111137E-02
-81.23000,42.98000,1.105058E-01,3.182215E-02,3.938315E-02,1.018156E-02
-81.22000,42.67000,1.149679E-01,3.183717E-02,4.022968E-02,9.978494E-03
-81.20000,42.78000,1.136363E-01,3.193946E-02,4.002208E-02,1.009633E-02
-81.20000,43.47000,1.053670E-01,3.200905E-02,3.882979E-02,1.053764E-02
-81.20000,46.58000,1.186428E-01,3.573681E-02,4.275987E-02,1.131159E-02
-81.17000,48.50000,1.209089E-01,3.226427E-02,4.021472E-02,9.456418E-03
-81.15000,44.12000,1.035306E-01,3.271266E-02,3.899371E-02,1.096902E-02
-81.15000,44.75000,1.045481E-01,3.349239E-02,3.956345E-02,1.125859E-02
-81.13000,43.25000,1.088391E-01,3.236576E-02,3.960601E-02,1.056428E-02
-81.08000,42.88000,1.144232E-01,3.259261E-02,4.058284E-02,1.042313E-02
-81.08000,44.28000,1.046901E-01,3.326863E-02,3.955232E-02,1.119546E-02
-81.07000,42.98000,1.135006E-01,3.269618E-02,4.048653E-02,1.052005E-02
-81.03000,44.15000,1.057130E-01,3.341601E-02,3.986300E-02,1.124348E-02
-81.02000,49.07000,1.490216E-01,3.401603E-02,4.344301E-02,9.353443E-03
-81.00000,43.07000,1.138773E-01,3.312855E-02,4.086476E-02,1.073550E-02
-81.00000,46.50000,1.248751E-01,3.750057E-02,4.500216E-02,1.188981E-02
-80.95000,43.37000,1.114232E-01,3.344778E-02,4.084393E-02,1.102828E-02
-80.95000,43.73000,1.087341E-01,3.356301E-02,4.053122E-02,1.121861E-02
-80.93000,44.57000,1.079663E-01,3.449949E-02,4.094239E-02,1.166685E-02
-80.92000,43.57000,1.103723E-01,3.367421E-02,4.087838E-02,1.120431E-02
-80.90000,43.15000,1.151516E-01,3.374487E-02,4.153903E-02,1.100958E-02
-80.88000,43.03000,1.168023E-01,3.380588E-02,4.182298E-02,1.096466E-02
-80.83000,43.32000,1.148518E-01,3.419179E-02,4.191055E-02,1.127046E-02
-80.82000,42.65000,1.213999E-01,3.376558E-02,4.268429E-02,1.073786E-02
-80.82000,44.17000,1.096141E-01,3.460932E-02,4.142353E-02,1.170869E-02
-80.75000,43.13000,1.189831E-01,3.466177E-02,4.280664E-02,1.132893E-02
-80.73000,42.85000,1.209383E-01,3.442742E-02,4.300757E-02,1.111114E-02
-80.73000,43.98000,1.118542E-01,3.494142E-02,4.211130E-02,1.180756E-02
-80.72000,51.32000,7.227492E-02,1.885263E-02,2.437392E-02,5.449680E-03
-80.68000,48.77000,1.448649E-01,3.566563E-02,4.463070E-02,1.021148E-02
-80.65000,44.32000,1.126183E-01,3.566821E-02,4.274228E-02,1.211534E-02
-80.62000,43.30000,1.211743E-01,3.560332E-02,4.388881E-02,1.173902E-02
-80.53000,43.17000,1.253747E-01,3.618842E-02,4.491308E-02,1.185786E-02
-80.52000,43.47000,1.219437E-01,3.622611E-02,4.461527E-02,1.204221E-02
-80.48000,43.45000,1.237733E-01,3.654661E-02,4.510212E-02,1.212796E-02
-80.47000,48.53000,1.370767E-01,3.659762E-02,4.521267E-02,1.088829E-02
-80.39400,44.17000,1.176194E-01,3.679806E-02,4.455729E-02,1.249741E-02
-80.38000,43.20000,1.321493E-01,3.749250E-02,4.673622E-02,1.225302E-02
-80.37000,43.70000,1.225366E-01,3.697079E-02,4.546866E-02,1.241674E-02
-80.32000,42.77000,1.288377E-01,3.635787E-02,4.577065E-02,1.180548E-02
-80.32000,43.38000,1.331919E-01,3.803332E-02,4.734176E-02,1.251495E-02
-80.30000,42.83000,1.301024E-01,3.671824E-02,4.617358E-02,1.193460E-02
-80.27000,43.13000,1.383927E-01,3.841656E-02,4.812602E-02,1.248146E-02
-80.25000,43.55000,1.308892E-01,3.814064E-02,4.739577E-02,1.267866E-02
-80.22000,44.48000,1.207809E-01,3.802548E-02,4.600606E-02,1.293085E-02
-80.20400,44.07600,1.219484E-01,3.768470E-02,4.605918E-02,1.278985E-02
-80.20000,42.78000,1.317876E-01,3.705184E-02,4.668442E-02,1.204031E-02
-80.10000,42.88000,1.379296E-01,3.829543E-02,4.835505E-02,1.243241E-02
-80.10000,43.92000,1.261258E-01,3.827020E-02,4.717198E-02,1.293532E-02
-80.05000,42.97000,1.450291E-01,3.948707E-02,4.999152E-02,1.276148E-02
-80.03000,45.35000,1.355196E-01,4.172570E-02,5.044324E-02,1.378387E-02
-80.03000,48.15000,1.492362E-01,4.131294E-02,5.069004E-02,1.275889E-02
-79.93000,43.07000,1.646573E-01,4.225863E-02,5.355377E-02,1.338228E-02
-79.92000,43.65000,1.424908E-01,4.051813E-02,5.090400E-02,1.338551E-02
-79.92000,44.78000,1.285280E-01,4.022028E-02,4.876067E-02,1.357639E-02
-79.92000,46.37000,1.741301E-01,4.921808E-02,6.144485E-02,1.541328E-02
-79.88000,43.52000,1.585029E-01,4.239769E-02,5.350876E-02,1.368445E-02
-79.88000,44.27000,1.274810E-01,3.939926E-02,4.830874E-02,1.338291E-02
-79.88000,44.75000,1.290508E-01,4.034705E-02,4.897028E-02,1.362539E-02
-79.87000,44.15000,1.285186E-01,3.938610E-02,4.849285E-02,1.336148E-02
-79.87000,44.58000,1.279510E-01,3.996055E-02,4.863719E-02,1.354472E-02
-79.87000,47.82000,1.639685E-01,4.521473E-02,5.602053E-02,1.400794E-02
-79.86000,43.25000,1.847731E-01,4.502378E-02,5.687469E-02,1.398721E-02
-79.82000,44.87000,1.316769E-01,4.104314E-02,4.982026E-02,1.380166E-02
-79.82000,47.72000,1.692105E-01,4.653386E-02,5.789571E-02,1.442076E-02
-79.80000,43.32000,1.888290E-01,4.578717E-02,5.789274E-02,1.420102E-02
-79.78000,47.07000,2.029737E-01,5.409351E-02,6.860611E-02,1.639069E-02
-79.77000,43.68000,1.489210E-01,4.173981E-02,5.272245E-02,1.372283E-02
-79.68000,43.45000,1.865500E-01,4.614291E-02,5.859857E-02,1.443179E-02
-79.67000,44.40000,1.313780E-01,4.060869E-02,4.985206E-02,1.377600E-02
-79.67000,47.50000,1.853853E-01,5.032555E-02,6.335551E-02,1.557268E-02
-79.65000,43.58000,1.709532E-01,4.460038E-02,5.671516E-02,1.426319E-02
-79.63000,47.45000,1.905900E-01,5.148937E-02,6.501020E-02,1.589910E-02
-79.62000,42.90000,1.730769E-01,4.360851E-02,5.562152E-02,1.369054E-02
-79.61000,43.68000,1.608281E-01,4.360081E-02,5.538346E-02,1.416693E-02
-79.60000,43.78000,1.506499E-01,4.249247E-02,5.373331E-02,1.401780E-02
-79.58000,43.55000,1.825796E-01,4.611886E-02,5.861971E-02,1.455958E-02
-79.57000,43.20000,2.041963E-01,4.803536E-02,6.166871E-02,1.469929E-02
-79.57000,43.70000,1.617838E-01,4.383983E-02,5.569239E-02,1.424735E-02
-79.57000,44.12000,1.357309E-01,4.100554E-02,5.095545E-02,1.386614E-02
-79.55000,43.10000,2.010388E-01,4.750658E-02,6.095637E-02,1.454993E-02
-79.55000,44.47000,1.337848E-01,4.134073E-02,5.078421E-02,1.400414E-02
-79.47000,44.00000,1.419488E-01,4.194500E-02,5.256859E-02,1.408467E-02
-79.47000,44.05000,1.400302E-01,4.174857E-02,5.218414E-02,1.406141E-02
-79.47000,46.32000,2.114682E-01,5.747641E-02,7.273373E-02,1.753492E-02
-79.45000,43.87000,1.509079E-01,4.301390E-02,5.438038E-02,1.425957E-02
-79.43000,47.33000,2.163020E-01,5.705168E-02,7.257825E-02,1.727485E-02
-79.42000,43.77000,1.649438E-01,4.469846E-02,5.676476E-02,1.454988E-02
-79.42000,44.62000,1.369829E-01,4.239104E-02,5.203021E-02,1.430764E-02
-79.40000,45.62000,1.625951E-01,4.819895E-02,5.963603E-02,1.565160E-02
-79.40000,45.77000,1.695341E-01,4.958578E-02,6.165983E-02,1.597760E-02
-79.38000,43.65000,1.874034E-01,4.728260E-02,6.013170E-02,1.499371E-02
-79.38000,45.83000,1.734241E-01,5.040944E-02,6.286069E-02,1.617826E-02
-79.37000,44.92000,1.419039E-01,4.382100E-02,5.367829E-02,1.465811E-02
-79.37000,45.98000,1.833289E-01,5.240377E-02,6.576065E-02,1.662579E-02
-79.30000,45.03000,1.456922E-01,4.480699E-02,5.497495E-02,1.492330E-02
-79.28000,43.03000,2.091028E-01,4.897032E-02,6.328845E-02,1.498429E-02
-79.27000,43.87000,1.603096E-01,4.468081E-02,5.681462E-02,1.474041E-02
-79.25000,42.98000,2.067825E-01,4.861183E-02,6.276643E-02,1.489780E-02
-79.25000,43.17000,2.138748E-01,5.007910E-02,6.502960E-02,1.533352E-02
-79.25000,43.78000,1.755574E-01,4.644659E-02,5.910914E-02,1.504452E-02
-79.23000,42.90000,2.018769E-01,4.776805E-02,6.139507E-02,1.468309E-02
-79.22000,45.33000,1.564112E-01,4.726039E-02,5.831029E-02,1.555538E-02
-79.15000,44.43000,1.412876E-01,4.339763E-02,5.378452E-02,1.473298E-02
-79.12000,44.10000,1.471979E-01,4.374231E-02,5.501376E-02,1.478948E-02
-79.10000,43.82000,1.782576E-01,4.719938E-02,6.005438E-02,1.536591E-02
-79.10000,46.72000,5.187748E-01,1.073238E-01,1.408499E-01,2.640938E-02
-79.07000,43.10000,2.153542E-01,5.051396E-02,6.573812E-02,1.554580E-02
-79.05000,42.88000,2.069403E-01,4.867925E-02,6.269832E-02,1.499365E-02
-79.03000,43.85000,1.770968E-01,4.725384E-02,6.007622E-02,1.547080E-02
-79.03000,44.35000,1.437407E-01,4.393691E-02,5.471889E-02,1.495530E-02
-79.02000,48.23000,1.462116E-01,4.407094E-02,5.380974E-02,1.452308E-02
-79.02000,48.25000,1.451335E-01,4.382215E-02,5.345352E-02,1.445045E-02
-78.95000,43.95000,1.636519E-01,4.605076E-02,5.855350E-02,1.536383E-02
-78.95000,44.10000,1.509414E-01,4.471283E-02,5.644082E-02,1.515216E-02
-78.93000,42.90000,2.095944E-01,4.935659E-02,6.376761E-02,1.525285E-02
-78.93000,43.87000,1.758003E-01,4.738412E-02,6.038294E-02,1.561518E-02
-78.85000,43.90000,1.717033E-01,4.716098E-02,6.019525E-02,1.566814E-02
-78.80000,44.65000,1.495343E-01,4.608009E-02,5.722192E-02,1.567173E-02
-78.75000,44.53000,1.492294E-01,4.590540E-02,5.717028E-02,1.566625E-02
-78.73000,44.35000,1.492120E-01,4.555210E-02,5.702164E-02,1.557485E-02
-78.73000,44.92000,1.562237E-01,4.787569E-02,5.942474E-02,1.617200E-02
-78.70000,46.32000,3.265998E-01,7.932990E-02,1.023109E-01,2.261878E-02
-78.68000,43.91000,1.709974E-01,4.748557E-02,6.071188E-02,1.587184E-02
-78.65000,44.78000,1.548148E-01,4.756019E-02,5.915073E-02,1.616138E-02
-78.58000,43.92000,1.707378E-01,4.767571E-02,6.094470E-02,1.596484E-02
-78.52000,45.05000,1.650864E-01,5.021316E-02,6.259020E-02,1.693770E-02
-78.47000,44.20000,1.560223E-01,4.677464E-02,5.899718E-02,1.594864E-02
-78.32000,44.30000,1.570152E-01,4.751375E-02,5.976364E-02,1.621634E-02
-78.30000,43.95000,1.725754E-01,4.852100E-02,6.183058E-02,1.627019E-02
-78.27000,44.43000,1.576299E-01,4.805925E-02,6.028390E-02,1.641149E-02
-78.17000,43.97000,1.732280E-01,4.894038E-02,6.228741E-02,1.642079E-02
-78.13000,48.13000,1.574558E-01,4.931644E-02,6.038823E-02,1.725154E-02
-78.12000,48.57000,1.359901E-01,4.442515E-02,5.290738E-02,1.571820E-02
-77.98000,44.38000,1.634216E-01,4.949507E-02,6.226224E-02,1.686551E-02
-77.95000,44.30000,1.646728E-01,4.948363E-02,6.236776E-02,1.683315E-02
-77.88000,44.00000,1.766489E-01,5.011247E-02,6.362155E-02,1.680589E-02
-77.85000,45.05000,1.825438E-01,5.544438E-02,6.970875E-02,1.884290E-02
-77.80000,44.30000,1.679023E-01,5.034893E-02,6.349156E-02,1.710577E-02
-77.78000,48.10000,1.609483E-01,5.075582E-02,6.252860E-02,1.805007E-02
-77.73000,44.03000,1.783145E-01,5.078597E-02,6.436616E-02,1.703787E-02
-77.58000,44.10000,1.783543E-01,5.149204E-02,6.519710E-02,1.731891E-02
-77.57000,46.13000,3.079727E-01,7.997841E-02,1.030159E-01,2.502300E-02
-77.55000,44.30000,1.735511E-01,5.188158E-02,6.548114E-02,1.760380E-02
-77.50000,46.10000,3.081423E-01,8.017389E-02,1.032955E-01,2.515828E-02
-77.42000,45.55000,2.489361E-01,6.981514E-02,8.889219E-02,2.300325E-02
-77.38300,44.16700,1.808682E-01,5.269835E-02,6.656644E-02,1.776174E-02
-77.33000,45.90000,3.026794E-01,7.943220E-02,1.019997E-01,2.515383E-02
-77.23000,48.38000,1.487277E-01,4.879074E-02,5.923737E-02,1.770070E-02
-77.13000,44.00000,1.789780E-01,5.251430E-02,6.622256E-02,1.773925E-02
-77.12000,45.82000,3.048865E-01,8.030017E-02,1.033313E-01,2.556930E-02
-77.05000,44.20000,1.833645E-01,5.452565E-02,6.873599E-02,1.853541E-02
-76.95000,44.25000,1.842462E-01,5.544396E-02,6.994680E-02,1.898570E-02
-76.73000,45.85000,3.157011E-01,8.325482E-02,1.084854E-01,2.664895E-02
-76.68000,45.47000,2.937863E-01,7.896241E-02,1.018623E-01,2.570565E-02
-76.60000,45.73000,3.163543E-01,8.359718E-02,1.087594E-01,2.678889E-02
-76.48000,44.23000,1.934679E-01,5.863136E-02,7.424515E-02,2.040253E-02
-76.48000,45.60000,3.152262E-01,8.351339E-02,1.085575E-01,2.683769E-02
-76.47000,44.23000,1.937538E-01,5.871151E-02,7.436357E-02,2.043678E-02
-76.35000,45.43000,3.089029E-01,8.244208E-02,1.071722E-01,2.670810E-02
-76.25000,44.90000,2.391896E-01,7.030617E-02,9.087069E-02,2.430592E-02
-76.20000,45.23000,2.926452E-01,7.990495E-02,1.039129E-01,2.633743E-02
-76.17000,44.33000,2.083012E-01,6.256358E-02,8.022878E-02,2.196476E-02
-76.15000,45.13000,2.787684E-01,7.776296E-02,1.010874E-01,2.595916E-02
-76.05000,46.10000,3.366361E-01,8.591862E-02,1.223229E-01,2.874584E-02
-76.02000,44.90000,2.567988E-01,7.391417E-02,9.632953E-02,2.526880E-02
-75.97000,46.38000,3.351237E-01,8.446519E-02,1.234180E-01,2.871595E-02
-75.93000,45.64000,3.364098E-01,8.857146E-02,1.184446E-01,2.870203E-02
-75.91000,45.31000,3.287416E-01,8.703220E-02,1.144334E-01,2.809014E-02
-75.83000,45.40000,3.397028E-01,8.934473E-02,1.181953E-01,2.873566E-02
-75.76000,45.28000,3.432269E-01,8.979517E-02,1.188484E-01,2.882689E-02
-75.73000,45.43000,3.490375E-01,9.120442E-02,1.215132E-01,2.929305E-02
-75.69000,45.42000,3.534353E-01,9.199055E-02,1.228086E-01,2.950081E-02
-75.68000,44.59000,2.579721E-01,7.342986E-02,9.723377E-02,2.532427E-02
-75.67000,45.32000,3.571720E-01,9.239317E-02,1.230238E-01,2.949842E-02
-75.65000,45.50000,3.559538E-01,9.244594E-02,1.245820E-01,2.977218E-02
-75.64000,45.02000,3.349229E-01,8.794058E-02,1.168755E-01,2.847146E-02
-75.62000,44.63000,2.711748E-01,7.587338E-02,1.010547E-01,2.592535E-02
-75.52000,44.72000,3.083167E-01,8.209553E-02,1.104751E-01,2.734531E-02
-75.52000,45.48000,3.727010E-01,9.516613E-02,1.293952E-01,3.048190E-02
-75.50000,46.55000,3.284090E-01,8.337177E-02,1.218824E-01,2.879669E-02
-75.42000,45.58000,3.792957E-01,9.548483E-02,1.329385E-01,3.092664E-02
-75.41700,45.53300,3.840584E-01,9.645735E-02,1.332684E-01,3.101229E-02
-75.29000,45.55000,3.888892E-01,9.746171E-02,1.358943E-01,3.144976E-02
-75.25000,45.60000,3.818390E-01,9.632001E-02,1.355531E-01,3.140284E-02
-75.18000,44.90000,4.072492E-01,9.920580E-02,1.362711E-01,3.124727E-02
-74.73000,45.03000,4.373712E-01,1.067929E-01,1.472210E-01,3.340544E-02
-74.63000,45.32000,4.425365E-01,1.087501E-01,1.496440E-01,3.405568E-02
-74.62000,45.60000,3.959609E-01,1.003719E-01,1.417964E-01,3.291510E-02
-74.60000,46.12000,3.455518E-01,8.924564E-02,1.294968E-01,3.093083E-02
-74.33000,45.65000,4.015054E-01,1.019313E-01,1.430422E-01,3.338148E-02
-74.28000,46.05000,3.492071E-01,9.105097E-02,1.302790E-01,3.143547E-02
-74.14000,45.40000,4.492021E-01,1.108445E-01,1.518912E-01,3.480799E-02
-74.13000,45.25000,4.520003E-01,1.112755E-01,1.523299E-01,3.480042E-02
-74.00000,45.78000,4.085315E-01,1.031183E-01,1.424669E-01,3.358531E-02
-73.98000,45.38000,4.519417E-01,1.115609E-01,1.522236E-01,3.495296E-02
-73.93000,45.42000,4.511446E-01,1.114494E-01,1.518977E-01,3.495373E-02
-73.90000,45.56000,4.437804E-01,1.099983E-01,1.500066E-01,3.474201E-02
-73.88000,45.53000,4.463209E-01,1.105320E-01,1.505620E-01,3.482535E-02
-73.87000,45.43000,4.508438E-01,1.114589E-01,1.516830E-01,3.495757E-02
-73.87000,45.48000,4.493002E-01,1.111135E-01,1.512921E-01,3.491828E-02
-73.80000,45.35000,4.517689E-01,1.115785E-01,1.515763E-01,3.492882E-02
-73.80000,45.63000,4.403020E-01,1.093058E-01,1.486518E-01,3.460958E-02
-73.75000,45.45000,4.500956E-01,1.112830E-01,1.510422E-01,3.492200E-02
-73.75000,45.58000,4.445187E-01,1.101681E-01,1.495449E-01,3.475146E-02
-73.67000,45.50000,4.471779E-01,1.107264E-01,1.499412E-01,3.481453E-02
-73.63000,45.60000,4.414996E-01,1.096475E-01,1.482346E-01,3.461942E-02
-73.63000,45.69000,4.351477E-01,1.083518E-01,1.464412E-01,3.438296E-02
-73.62000,45.52000,4.447854E-01,1.103026E-01,1.491120E-01,3.472169E-02
-73.58000,45.05000,4.225108E-01,1.062019E-01,1.421492E-01,3.351877E-02
-73.57000,45.45000,4.443253E-01,1.101814E-01,1.487402E-01,3.465279E-02
-73.55400,45.50900,4.427424E-01,1.098535E-01,1.482323E-01,3.461017E-02
-73.52000,45.63000,4.359972E-01,1.085459E-01,1.462290E-01,3.438103E-02
-73.50000,45.50000,4.395154E-01,1.092533E-01,1.471443E-01,3.447024E-02
-73.47000,45.45000,4.383294E-01,1.089452E-01,1.466375E-01,3.438175E-02
-73.45000,46.02000,3.700497E-01,9.721985E-02,1.296567E-01,3.229454E-02
-73.43000,45.68000,4.263405E-01,1.067730E-01,1.432578E-01,3.402182E-02
-73.42000,45.50000,4.334794E-01,1.080311E-01,1.451514E-01,3.421245E-02
-73.35000,45.78000,4.061907E-01,1.034684E-01,1.380527E-01,3.340313E-02
-73.28000,45.45000,4.147167E-01,1.046024E-01,1.398257E-01,3.351008E-02
-73.26000,45.31000,4.062477E-01,1.031765E-01,1.374872E-01,3.313471E-02
-73.23000,45.35000,4.024884E-01,1.024871E-01,1.365651E-01,3.304092E-02
-73.23000,45.85000,3.768454E-01,9.921030E-02,1.313062E-01,3.260981E-02
-73.20000,45.57000,3.967079E-01,1.017643E-01,1.354522E-01,3.303240E-02
-73.12000,46.03000,3.479144E-01,9.465052E-02,1.241166E-01,3.178444E-02
-72.98000,45.12000,3.332069E-01,9.089970E-02,1.198461E-01,3.072520E-02
-72.98000,45.28000,3.355201E-01,9.182457E-02,1.210662E-01,3.104083E-02
-72.95000,45.62000,3.305333E-01,9.203612E-02,1.206934E-01,3.125856E-02
-72.95000,46.25000,3.306859E-01,9.175835E-02,1.196706E-01,3.132441E-02
-72.78000,47.43000,2.614803E-01,7.982044E-02,1.063602E-01,2.952627E-02
-72.75000,45.20000,2.876316E-01,8.357619E-02,1.101528E-01,2.947892E-02
-72.75000,46.55000,3.107780E-01,8.892196E-02,1.160466E-01,3.105585E-02
-72.73000,45.40000,2.872984E-01,8.414854E-02,1.105980E-01,2.974013E-02
-72.62000,45.10000,2.706052E-01,8.006235E-02,1.057322E-01,2.872974E-02
-72.57000,45.20000,2.676950E-01,7.976530E-02,1.052195E-01,2.875651E-02
-72.57000,45.65000,2.806024E-01,8.340453E-02,1.090579E-01,2.972664E-02
-72.55000,46.35000,3.343592E-01,9.285057E-02,1.209365E-01,3.174008E-02
-72.52000,45.35000,2.663701E-01,7.989354E-02,1.051846E-01,2.889434E-02
-72.48000,45.88000,2.941620E-01,8.604559E-02,1.118898E-01,3.030723E-02
-72.45000,48.65000,3.952207E-01,1.000183E-01,1.303733E-01,3.201715E-02
-72.28000,46.40000,3.366841E-01,9.366382E-02,1.224511E-01,3.212124E-02
-72.23000,48.52000,4.947601E-01,1.185885E-01,1.551871E-01,3.603800E-02
-72.23000,48.88000,3.796959E-01,9.690954E-02,1.262520E-01,3.119074E-02
-72.15000,45.67000,2.590226E-01,7.902650E-02,1.036484E-01,2.897732E-02
-72.13000,45.27000,2.475657E-01,7.566563E-02,9.966864E-02,2.799064E-02
-72.10000,45.04000,2.456188E-01,7.444448E-02,9.845818E-02,2.756316E-02
-72.00000,45.57000,2.509694E-01,7.706234E-02,1.012730E-01,2.853121E-02
-71.97000,46.05000,2.793547E-01,8.387103E-02,1.098399E-01,3.027098E-02
-71.93000,45.77000,2.573512E-01,7.882789E-02,1.035646E-01,2.907362E-02
-71.90000,45.42000,2.451167E-01,7.543004E-02,9.926670E-02,2.807395E-02
-71.85000,45.37000,2.437864E-01,7.494131E-02,9.869941E-02,2.793039E-02
-71.80000,45.13000,2.425359E-01,7.366954E-02,9.740652E-02,2.745954E-02
-71.78000,46.22000,2.918466E-01,8.661463E-02,1.141091E-01,3.107873E-02
-71.65000,48.55000,5.771576E-01,1.383794E-01,1.831099E-01,4.088659E-02
-71.40000,46.70000,3.988720E-01,1.048569E-01,1.461265E-01,3.601419E-02
-71.38000,46.78000,4.145032E-01,1.079622E-01,1.515163E-01,3.689085E-02
-71.35000,46.85000,4.247372E-01,1.102578E-01,1.557081E-01,3.760288E-02
-71.30000,46.08000,2.677053E-01,8.126017E-02,1.089193E-01,3.021344E-02
-71.28000,46.78000,4.163508E-01,1.084969E-01,1.532224E-01,3.720714E-02
