# mean, investigation_time=50.0
lon,lat,SA(0.5)-0.001,SA(0.5)-0.00123697383288,SA(0.5)-0.00153010426322,SA(0.5)-0.00189269893518,SA(0.5)-0.00234121905633,SA(0.5)-0.00289602670972,SA(0.5)-0.00358230925923,SA(0.5)-0.00443122281494,SA(0.5)-0.00548130666973,SA(0.5)-0.00678023292043,SA(0.5)-0.00838697070339,SA(0.5)-0.0103744632972,SA(0.5)-0.0128329396288,SA(0.5)-0.0158740105197,SA(0.5)-0.0196357356357,SA(0.5)-0.0242888911706,SA(0.5)-0.0300447228076,SA(0.5)-0.0371645359291,SA(0.5)-0.0459715584553,SA(0.5)-0.0568656148658,SA(0.5)-0.0703412775794,SA(0.5)-0.0870103197369,SA(0.5)-0.107629488705,SA(0.5)-0.133134861174,SA(0.5)-0.164684339516,SA(0.5)-0.203710218666,SA(0.5)-0.251984209979,SA(0.5)-0.311697874042,SA(0.5)-0.385562113954,SA(0.5)-0.476930245909,SA(0.5)-0.589950234297,SA(0.5)-0.729753002526,SA(0.5)-0.902685368588,SA(0.5)-1.11659818026,SA(0.5)-1.38120273082,SA(0.5)-1.70851163593,SA(0.5)-2.11338418681,SA(0.5)-2.6142009379,SA(0.5)-3.23369815406,SA(0.5)-4.0,SA(2.0)-0.001,SA(2.0)-0.00123697383288,SA(2.0)-0.00153010426322,SA(2.0)-0.00189269893518,SA(2.0)-0.00234121905633,SA(2.0)-0.00289602670972,SA(2.0)-0.00358230925923,SA(2.0)-0.00443122281494,SA(2.0)-0.00548130666973,SA(2.0)-0.00678023292043,SA(2.0)-0.00838697070339,SA(2.0)-0.0103744632972,SA(2.0)-0.0128329396288,SA(2.0)-0.0158740105197,SA(2.0)-0.0196357356357,SA(2.0)-0.0242888911706,SA(2.0)-0.0300447228076,SA(2.0)-0.0371645359291,SA(2.0)-0.0459715584553,SA(2.0)-0.0568656148658,SA(2.0)-0.0703412775794,SA(2.0)-0.0870103197369,SA(2.0)-0.107629488705,SA(2.0)-0.133134861174,SA(2.0)-0.164684339516,SA(2.0)-0.203710218666,SA(2.0)-0.251984209979,SA(2.0)-0.311697874042,SA(2.0)-0.385562113954,SA(2.0)-0.476930245909,SA(2.0)-0.589950234297,SA(2.0)-0.729753002526,SA(2.0)-0.902685368588,SA(2.0)-1.11659818026,SA(2.0)-1.38120273082,SA(2.0)-1.70851163593,SA(2.0)-2.11338418681,SA(2.0)-2.6142009379,SA(2.0)-3.23369815406,SA(2.0)-4.0
-97.15000,49.89000,5.040849E-01,4.749516E-01,4.421771E-01,4.064180E-01,3.685135E-01,3.294235E-01,2.901568E-01,2.516957E-01,2.149291E-01,1.805992E-01,1.492697E-01,1.213140E-01,9.692022E-02,7.610636E-02,5.874237E-02,4.457767E-02,3.327437E-02,2.444406E-02,1.768374E-02,1.260599E-02,8.859998E-03,6.143062E-03,4.204043E-03,2.841347E-03,1.897672E-03,1.253305E-03,8.191586E-04,5.302931E-04,3.402830E-04,2.165606E-04,1.366994E-04,8.553138E-05,5.296645E-05,3.238539E-05,1.948933E-05,1.150138E-05,6.630086E-06,3.719074E-06,2.022666E-06,1.063016E-06,1.813579E-01,1.552881E-01,1.316411E-01,1.104088E-01,9.153277E-02,7.492487E-02,6.047961E-02,4.807972E-02,3.759605E-02,2.888472E-02,2.178473E-02,1.611833E-02,1.169539E-02,8.321245E-03,5.806095E-03,3.974004E-03,2.669525E-03,1.761285E-03,1.142630E-03,7.300705E-04,4.604212E-04,2.873776E-04,1.780579E-04,1.098287E-04,6.757864E-05,4.150622E-05,2.541477E-05,1.546506E-05,9.307666E-06,5.508518E-06,3.185778E-06,1.789217E-06,9.700123E-07,5.048166E-07,2.508953E-07,1.185160E-07,5.297068E-08,2.230488E-08,8.811466E-09,3.252064E-09
-94.43000,49.82000,5.142276E-01,4.869657E-01,4.560463E-01,4.219852E-01,3.854825E-01,3.473824E-01,3.086188E-01,2.701502E-01,2.328923E-01,1.976541E-01,1.650903E-01,1.356732E-01,1.096849E-01,8.722567E-02,6.823408E-02,5.251517E-02,3.977473E-02,2.965624E-02,2.177630E-02,1.575458E-02,1.123575E-02,7.903285E-03,5.486210E-03,3.760482E-03,2.546578E-03,1.704660E-03,1.128519E-03,7.392578E-04,4.794152E-04,3.078981E-04,1.958308E-04,1.232760E-04,7.670111E-05,4.706276E-05,2.839201E-05,1.678072E-05,9.679791E-06,5.429016E-06,2.950097E-06,1.548135E-06,1.925129E-01,1.655895E-01,1.410539E-01,1.189292E-01,9.917831E-02,8.172563E-02,6.647241E-02,5.330469E-02,4.209562E-02,3.270429E-02,2.497405E-02,1.873274E-02,1.379592E-02,9.973352E-03,7.077217E-03,4.930421E-03,3.373324E-03,2.267974E-03,1.499715E-03,9.766143E-04,6.273722E-04,3.984205E-04,2.507321E-04,1.567225E-04,9.746529E-05,6.034086E-05,3.715115E-05,2.268489E-05,1.367860E-05,8.101169E-06,4.684538E-06,2.628808E-06,1.423214E-06,7.392782E-07,3.665736E-07,1.726979E-07,7.696157E-08,3.230693E-08,1.272242E-08,4.680657E-09
-93.82000,51.05000,5.551496E-01,5.259138E-01,4.926658E-01,4.559729E-01,4.166113E-01,3.755135E-01,3.337031E-01,2.922208E-01,2.520507E-01,2.140572E-01,1.789378E-01,1.471973E-01,1.191408E-01,9.488136E-02,7.435898E-02,5.736798E-02,4.359251E-02,3.264638E-02,2.411275E-02,1.757826E-02,1.265805E-02,9.011015E-03,6.346718E-03,4.426098E-03,3.058186E-03,2.094472E-03,1.422183E-03,9.574385E-04,6.389084E-04,4.223853E-04,2.763869E-04,1.787419E-04,1.140037E-04,7.151571E-05,4.398022E-05,2.642087E-05,1.544965E-05,8.763970E-06,4.807953E-06,2.543928E-06,2.110981E-01,1.818566E-01,1.551280E-01,1.309570E-01,1.093234E-01,9.016454E-02,7.339039E-02,5.889107E-02,4.653871E-02,3.618601E-02,2.766457E-02,2.078584E-02,1.534579E-02,1.113308E-02,7.939112E-03,5.567731E-03,3.842825E-03,2.612870E-03,1.752436E-03,1.161261E-03,7.617518E-04,4.956623E-04,3.205339E-04,2.062838E-04,1.321663E-04,8.422336E-05,5.325623E-05,3.329174E-05,2.047860E-05,1.233002E-05,7.226296E-06,4.099721E-06,2.239587E-06,1.172143E-06,5.850116E-07,2.772184E-07,1.242092E-07,5.240996E-08,2.074307E-08,7.669613E-09
-93.55000,49.80000,5.182598E-01,4.914150E-01,4.609780E-01,4.274320E-01,3.914346E-01,3.537833E-01,3.153682E-01,2.771139E-01,2.399160E-01,2.045792E-01,1.717687E-01,1.419779E-01,1.155173E-01,9.251746E-02,7.294670E-02,5.663681E-02,4.331649E-02,3.264784E-02,2.426159E-02,1.778680E-02,1.287290E-02,9.203857E-03,6.505797E-03,4.549543E-03,3.149314E-03,2.158810E-03,1.465728E-03,9.857093E-04,6.565146E-04,4.328977E-04,2.823994E-04,1.820311E-04,1.157209E-04,7.236797E-05,4.438013E-05,2.659679E-05,1.552125E-05,8.790359E-06,4.816402E-06,2.546036E-06,1.976927E-01,1.704501E-01,1.455580E-01,1.230564E-01,1.029220E-01,8.509007E-02,6.946943E-02,5.595088E-02,4.441034E-02,3.470840E-02,2.668940E-02,2.018209E-02,1.500311E-02,1.096336E-02,7.875917E-03,5.564005E-03,3.867469E-03,2.646952E-03,1.785636E-03,1.188908E-03,7.825634E-04,5.101502E-04,3.299619E-04,2.120498E-04,1.354889E-04,8.602854E-05,5.417984E-05,3.373509E-05,2.067661E-05,1.241091E-05,7.255448E-06,4.108151E-06,2.240841E-06,1.171522E-06,5.842597E-07,2.767270E-07,1.239539E-07,5.229506E-08,2.069662E-08,7.652401E-09
-93.39000,48.61000,4.661842E-01,4.400324E-01,4.107880E-01,3.790186E-01,3.454172E-01,3.107564E-01,2.758415E-01,2.414645E-01,2.083601E-01,1.771670E-01,1.483978E-01,1.224208E-01,9.945405E-02,7.956958E-02,6.270706E-02,4.869487E-02,3.727778E-02,2.814811E-02,2.097622E-02,1.543614E-02,1.122398E-02,8.069050E-03,5.738930E-03,4.040326E-03,2.816961E-03,1.945682E-03,1.331611E-03,9.030653E-04,6.067801E-04,4.037551E-04,2.658224E-04,1.729068E-04,1.108802E-04,6.990653E-05,4.319093E-05,2.605853E-05,1.529844E-05,8.709981E-06,4.794299E-06,2.544386E-06,1.726811E-01,1.485908E-01,1.266590E-01,1.068952E-01,8.925894E-02,7.367770E-02,6.005983E-02,4.830079E-02,3.828482E-02,2.988397E-02,2.295680E-02,1.734880E-02,1.289567E-02,9.429033E-03,6.783682E-03,4.804533E-03,3.352166E-03,2.306155E-03,1.566211E-03,1.051555E-03,6.991001E-04,4.609966E-04,3.019538E-04,1.966363E-04,1.273139E-04,8.186223E-05,5.214973E-05,3.279815E-05,2.027462E-05,1.225699E-05,7.208394E-06,4.101997E-06,2.246962E-06,1.178954E-06,5.897846E-07,2.800994E-07,1.257722E-07,5.318724E-08,2.110078E-08,7.822663E-09
-92.75000,49.78000,5.222262E-01,4.955460E-01,4.653200E-01,4.320072E-01,3.962297E-01,3.587439E-01,3.204021E-01,2.821034E-01,2.447349E-01,2.091117E-01,1.759233E-01,1.456956E-01,1.187712E-01,9.530855E-02,7.529571E-02,5.857698E-02,4.488783E-02,3.389358E-02,2.522619E-02,1.851466E-02,1.340703E-02,9.584418E-03,6.768674E-03,4.725321E-03,3.262884E-03,2.229544E-03,1.508072E-03,1.009990E-03,6.697954E-04,4.397913E-04,2.857737E-04,1.835778E-04,1.163814E-04,7.263270E-05,4.448442E-05,2.664250E-05,1.554675E-05,8.807623E-06,4.828506E-06,2.554043E-06,2.010608E-01,1.734829E-01,1.482584E-01,1.254376E-01,1.050039E-01,8.689551E-02,7.102230E-02,5.727464E-02,4.552724E-02,3.563939E-02,2.745428E-02,2.079985E-02,1.549226E-02,1.134206E-02,8.161860E-03,5.774090E-03,4.017345E-03,2.750569E-03,1.854918E-03,1.233610E-03,8.103271E-04,5.267007E-04,3.394026E-04,2.171882E-04,1.381528E-04,8.734549E-05,5.480538E-05,3.402623E-05,2.081438E-05,1.248039E-05,7.293800E-06,4.130833E-06,2.254492E-06,1.179502E-06,5.886629E-07,2.789912E-07,1.250350E-07,5.277524E-08,2.089582E-08,7.729909E-09
-91.98000,50.07000,5.360079E-01,5.089098E-01,4.781705E-01,4.442415E-01,4.077400E-01,3.694242E-01,3.301573E-01,2.908601E-01,2.524510E-01,2.157814E-01,1.815776E-01,1.503973E-01,1.226070E-01,9.838008E-02,7.771040E-02,6.044067E-02,4.629936E-02,3.494163E-02,2.598812E-02,1.905642E-02,1.378360E-02,9.840398E-03,6.939029E-03,4.836446E-03,3.333971E-03,2.274110E-03,1.535409E-03,1.026366E-03,6.793641E-04,4.452489E-04,2.888197E-04,1.852477E-04,1.172841E-04,7.311443E-05,4.473755E-05,2.677239E-05,1.561097E-05,8.837658E-06,4.841479E-06,2.559033E-06,2.076686E-01,1.792542E-01,1.532417E-01,1.296898E-01,1.085872E-01,8.987554E-02,7.346588E-02,5.924829E-02,4.709583E-02,3.686479E-02,2.839421E-02,2.150691E-02,1.601326E-02,1.171762E-02,8.426368E-03,5.955880E-03,4.139116E-03,2.829972E-03,1.905252E-03,1.264581E-03,8.287892E-04,5.373393E-04,3.453150E-04,2.203508E-04,1.397795E-04,8.815042E-05,5.518964E-05,3.420403E-05,2.089448E-05,1.251552E-05,7.308618E-06,4.136643E-06,2.256448E-06,1.179935E-06,5.885939E-07,2.788257E-07,1.249022E-07,5.269458E-08,2.085403E-08,7.710653E-09
-91.62000,48.75000,4.888320E-01,4.623573E-01,4.326581E-01,4.002636E-01,3.658329E-01,3.301173E-01,2.939220E-01,2.580632E-01,2.233234E-01,1.904048E-01,1.598899E-01,1.322128E-01,1.076462E-01,8.630157E-02,6.814224E-02,5.300604E-02,4.063611E-02,3.071553E-02,2.290082E-02,1.684965E-02,1.224050E-02,8.784663E-03,6.232086E-03,4.373000E-03,3.036561E-03,2.087402E-03,1.420891E-03,9.578581E-04,6.394643E-04,4.226597E-04,2.764007E-04,1.786202E-04,1.138517E-04,7.139055E-05,4.390017E-05,2.638144E-05,1.543766E-05,8.766318E-06,4.815366E-06,2.551423E-06,1.844071E-01,1.588896E-01,1.356072E-01,1.145879E-01,9.580193E-02,7.918222E-02,6.463790E-02,5.206220E-02,4.133506E-02,3.232270E-02,2.487682E-02,1.883537E-02,1.402592E-02,1.027167E-02,7.398778E-03,5.243535E-03,3.658086E-03,2.514012E-03,1.703712E-03,1.139972E-03,7.542674E-04,4.943302E-04,3.214183E-04,2.075982E-04,1.332568E-04,8.495873E-05,5.369803E-05,3.353981E-05,2.061410E-05,1.240481E-05,7.269125E-06,4.125182E-06,2.254936E-06,1.181241E-06,5.901828E-07,2.799966E-07,1.256105E-07,5.307237E-08,2.103646E-08,7.791360E-09
-91.13000,49.25000,5.132388E-01,4.864737E-01,4.562730E-01,4.231238E-01,3.876624E-01,3.506429E-01,3.128987E-01,2.752972E-01,2.386871E-01,2.038444E-01,1.714240E-01,1.419244E-01,1.156694E-01,9.280568E-02,7.331596E-02,5.704355E-02,4.372621E-02,3.303389E-02,2.460507E-02,1.807668E-02,1.310554E-02,9.381697E-03,6.635483E-03,4.639835E-03,3.209345E-03,2.196897E-03,1.488747E-03,9.989224E-04,6.636817E-04,4.365424E-04,2.841152E-04,1.827644E-04,1.159973E-04,7.245701E-05,4.440592E-05,2.660782E-05,1.553142E-05,8.800796E-06,4.825448E-06,2.552681E-06,1.965489E-01,1.695257E-01,1.448231E-01,1.224861E-01,1.024952E-01,8.478777E-02,6.927385E-02,5.584468E-02,4.437625E-02,3.472931E-02,2.674878E-02,2.026467E-02,1.509571E-02,1.105550E-02,7.960203E-03,5.636090E-03,3.925643E-03,2.691496E-03,1.818101E-03,1.211465E-03,7.975072E-04,5.195795E-04,3.356186E-04,2.152699E-04,1.372269E-04,8.692010E-05,5.461895E-05,3.394776E-05,2.078220E-05,1.246725E-05,7.288294E-06,4.128415E-06,2.253376E-06,1.178971E-06,5.884111E-07,2.788749E-07,1.249837E-07,5.275383E-08,2.088740E-08,7.726793E-09
-90.57000,49.25000,5.179976E-01,4.907971E-01,4.600873E-01,4.263757E-01,3.903284E-01,3.527336E-01,3.144565E-01,2.763882E-01,2.393897E-01,2.042383E-01,1.715821E-01,1.419089E-01,1.155313E-01,9.258670E-02,7.305057E-02,5.676039E-02,4.344852E-02,3.277920E-02,2.438470E-02,1.789577E-02,1.296391E-02,9.275440E-03,6.558707E-03,4.586202E-03,3.173051E-03,2.173119E-03,1.473711E-03,9.897965E-04,6.584044E-04,4.336632E-04,2.826533E-04,1.820884E-04,1.157242E-04,7.237029E-05,4.439328E-05,2.661727E-05,1.554264E-05,8.808208E-06,4.829089E-06,2.553983E-06,1.979425E-01,1.707149E-01,1.458270E-01,1.233213E-01,1.031772E-01,8.533175E-02,6.969532E-02,5.615973E-02,4.460146E-02,3.488132E-02,2.684375E-02,2.031755E-02,1.511959E-02,1.106115E-02,7.955827E-03,5.627402E-03,3.916189E-03,2.683139E-03,1.811555E-03,1.206763E-03,7.943600E-04,5.176030E-04,3.344525E-04,2.146264E-04,1.368980E-04,8.676736E-05,5.455654E-05,3.392681E-05,2.077747E-05,1.246726E-05,7.288777E-06,4.128360E-06,2.252902E-06,1.178393E-06,5.879277E-07,2.785476E-07,1.247926E-07,5.265474E-08,2.084091E-08,7.706871E-09
