eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
197208230847,GEM,1972,8,23,8,47,,,-153.51900000000001,58.231000000000002,,,,69.0,,5.7000000000000002,,Mw
197209100246,ISC,1972,9,10,2,46,,,-153.554,56.466999999999999,,,,32.0,,4.9000000000000004,,Mw
197209110303,ISC,1972,9,11,3,3,,,-148.97,59.615000000000002,,,,30.0,,5.0,,Mw
197210011008,ISC,1972,10,1,10,8,,,-149.05000000000001,62.731999999999999,,,,72.0,,4.5999999999999996,,Mw
197210060541,ISC,1972,10,6,5,41,,,-151.33099999999999,58.396999999999998,,,,29.0,,4.4000000000000004,,Mw
197210090552,PGC,1972,10,9,5,52,,,-138.40000000000001,58.5,,,,37.0,,4.0,,Mw
197210211952,GEM,1972,10,21,19,52,,,-150.96799999999999,63.125999999999998,,,,130.0,,5.5,,Mw
197210250121,ISC,1972,10,25,1,21,,,-156.09899999999999,57.512,,,,94.0,,4.2000000000000002,,Mw
197210262311,AEIC,1972,10,26,23,11,,,-153.05000000000001,57.350000000000001,,,,58.0,,4.0,,Mw
197211050109,AEIC,1972,11,5,1,9,,,-151.00999999999999,61.969999999999999,,,,50.0,,4.0,,Mw
197211090419,PGC,1972,11,9,4,19,,,-123.349,48.439,,,,48.0,,4.5,,Mw
197211111543,ISC,1972,11,11,15,43,,,-156.59899999999999,57.902000000000001,,,,141.0,,4.0999999999999996,,Mw
197211210204,AEIC,1972,11,21,2,4,,,-149.69,62.210000000000001,,,,50.0,,4.0999999999999996,,Mw
197211211006,GSC,1972,11,21,10,6,,,-106.20999999999999,76.510999999999996,,,,29.0,,5.2999999999999998,,Mwp
197211280133,AEIC,1972,11,28,1,33,,,-153.44,59.719999999999999,,,,127.0,,4.7999999999999998,,Mw
197211281335,ISC,1972,11,28,13,35,,,-145.626,65.650999999999996,,,,36.0,,4.2000000000000002,,Mw
197212011029,ISC,1972,12,1,10,29,,,-154.91399999999999,56.356000000000002,,,,29.0,,4.0999999999999996,,Mw
197212140905,AEIC,1972,12,14,9,5,,,-152.56999999999999,58.549999999999997,,,,54.0,,4.5999999999999996,,Mw
197212150908,H79,1972,12,15,9,8,,,-135.41999999999999,71.709999999999994,,,,40.0,,4.5,,Mwp
197212151621,ISC,1972,12,15,16,21,,,-152.27099999999999,60.881999999999998,,,,39.0,,4.0,,Mw
197212180253,ISC,1972,12,18,2,53,,,-153.333,60.817,,,,164.0,,4.9000000000000004,,Mw
197212291638,AEIC,1972,12,29,16,38,,,-151.27000000000001,61.619999999999997,,,,75.0,,4.5,,Mw
197301182134,PDE,1973,1,18,21,34,,,-153.42099999999999,60.137999999999998,,,,144.0,,4.0,,Mw
197301211606,PDE,1973,1,21,16,6,,,-151.75899999999999,58.301000000000002,,,,29.0,,4.7000000000000002,,Mw
197301212159,PDE,1973,1,21,21,59,,,-152.47300000000001,57.079999999999998,,,,79.0,,4.2000000000000002,,Mw
197302071526,PDE,1973,2,7,15,26,,,-143.316,59.399000000000001,,,,33.0,,4.0,,Mw
197302091234,PDE,1973,2,9,12,34,,,-155.91300000000001,57.073999999999998,,,,103.0,,4.2999999999999998,,Mw
197302200740,GEM,1973,2,20,7,40,,,-149.82400000000001,58.219000000000001,,,,18.0,,5.5,,Mw
197303050830,PDE,1973,3,5,8,30,,,-148.44200000000001,63.734000000000002,,,,106.0,,4.0,,Mw
197303160249,PDE,1973,3,16,2,49,,,-151.05600000000001,62.218000000000004,,,,72.0,,4.2999999999999998,,Mw
197303190822,PDE,1973,3,19,8,22,,,-145.52699999999999,59.414999999999999,,,,35.0,,4.0,,Mw
197304100509,AEIC,1973,4,10,5,9,,,-149.828,63.796999999999997,,,,183.0,,4.0999999999999996,,Mw
197305060702,PDE,1973,5,6,7,2,,,-153.18600000000001,57.201000000000001,,,,53.0,,4.4000000000000004,,Mw
197305201818,PDE,1973,5,20,18,18,,,-152.44,60.972999999999999,,,,118.0,,4.9000000000000004,,Mw
197305262304,PDE,1973,5,26,23,4,,,-153.95500000000001,60.161000000000001,,,,171.0,,4.4000000000000004,,Mw
197306010452,PDE,1973,6,1,4,52,,,-147.25999999999999,65.061000000000007,,,,32.0,,4.2000000000000002,,Mw
197307062046,AEIC,1973,7,6,20,46,,,-153.21000000000001,60.067999999999998,,,,149.0,,4.0,,Mw
197307150214,PDE,1973,7,15,2,14,,,-152.43799999999999,59.368000000000002,,,,79.0,,4.0999999999999996,,Mw
197307191505,PDE,1973,7,19,15,5,,,-151.75999999999999,60.234000000000002,,,,95.0,,4.7000000000000002,,Mw
197307220733,PDE,1973,7,22,7,33,,,-149.11000000000001,63.802999999999997,,,,120.0,,4.0999999999999996,,Mw
197308191734,PDE,1973,8,19,17,34,,,-150.42599999999999,63.234999999999999,,,,130.0,,4.0999999999999996,,Mw
197308221814,GEM,1973,8,22,18,14,,,-154.22399999999999,57.057000000000002,,,,33.0,,5.7999999999999998,,Mw
197308310230,PDE,1973,8,31,2,30,,,-147.41399999999999,61.095999999999997,,,,49.0,,5.2000000000000002,,Mw
197309120700,PDE,1973,9,12,7,0,,,-140.84999999999999,60.149999999999999,,,,39.0,,4.2000000000000002,,Mwp
197309191032,PDE,1973,9,19,10,32,,,-154.245,56.229999999999997,,,,33.0,,5.0,,Mw
197309281402,PDE,1973,9,28,14,2,,,-153.31100000000001,60.731000000000002,,,,167.0,,4.4000000000000004,,Mw
197309301733,PDE,1973,9,30,17,33,,,-141.20699999999999,61.713999999999999,,,,33.0,,4.0,,Mw
197310272042,PDE,1973,10,27,20,42,,,-152.78399999999999,59.841000000000001,,,,118.0,,4.4000000000000004,,Mw
197311071130,PDE,1973,11,7,11,30,,,-158.65899999999999,56.837000000000003,,,,103.0,,4.4000000000000004,,Mw
197311161303,PDE,1973,11,16,13,3,,,-153.28999999999999,57.869999999999997,,,,33.0,,4.2999999999999998,,Mw
197312072356,PDE,1973,12,7,23,56,,,-152.18100000000001,56.969000000000001,,,,48.0,,4.2999999999999998,,Mw
197312081225,PGC,1973,12,8,12,25,,,-124.001,49.203000000000003,,,,64.0,,3.3999999999999999,,Mw
197312091748,PDE,1973,12,9,17,48,,,-151.84700000000001,58.396999999999998,,,,39.0,,4.2000000000000002,,Mw
197312150425,PDE,1973,12,15,4,25,,,-153.05600000000001,58.409999999999997,,,,52.0,,4.5,,Mw
197312311704,AEIC,1973,12,31,17,4,,,-155.864,58.587000000000003,,,,148.0,,4.0,,Mw
197401070827,PDE,1974,1,7,8,27,,,-153.72200000000001,59.807000000000002,,,,128.0,,4.9000000000000004,,Mw
197401200417,AEIC,1974,1,20,4,17,,,-150.661,62.551000000000002,,,,77.0,,4.0,,Mw
197401221043,PDE,1974,1,22,10,43,,,-153.33600000000001,60.128,,,,152.0,,4.5999999999999996,,Mw
197401241843,PDE,1974,1,24,18,43,,,-147.626,61.588000000000001,,,,40.0,,5.0999999999999996,,Mw
197401270439,PGC,1974,1,27,4,39,,,-136.37,59.350000000000001,,,,29.0,,4.0,,Mw
197402050225,PDE,1974,2,5,2,25,,,-148.85400000000001,62.703000000000003,,,,75.0,,5.0,,Mw
197402102205,PDE,1974,2,10,22,5,,,-152.50299999999999,59.131,,,,61.0,,4.5999999999999996,,Mw
197402131545,PGC,1974,2,13,15,45,,,-126.83,49.899999999999999,,,,18.0,,3.1000000000000001,,Mw
197402211628,PDE,1974,2,21,16,28,,,-140.59,60.329999999999998,,,,33.0,,4.2999999999999998,,Mwp
197403041856,PDE,1974,3,4,18,56,,,-152.77500000000001,59.511000000000003,,,,122.0,,4.0,,Mw
197403141846,PDE,1974,3,14,18,46,,,-151.166,60.774999999999999,,,,39.0,,4.0,,Mw
197403292150,USHIS,1974,3,29,21,50,,,-153.922,57.585000000000001,,,,44.0,,5.5,,Mw
197404071635,AEIC,1974,4,7,16,35,,,-152.68600000000001,60.017000000000003,,,,97.0,,4.0,,Mw
197404081114,PDE,1974,4,8,11,14,,,-154.892,58.314999999999998,,,,85.0,,4.0,,Mw
197404182154,PGC,1974,4,18,21,54,,,-139.97,59.159999999999997,,,,28.0,,3.8999999999999999,,Mw
197404230139,PDE,1974,4,23,1,39,,,-154.02099999999999,56.206000000000003,,,,59.0,,4.0,,Mw
197405040802,PDE,1974,5,4,8,2,,,-153.268,56.295000000000002,,,,10.0,,4.5999999999999996,,Mw
197405040909,PDE,1974,5,4,9,9,,,-152.935,57.223999999999997,,,,74.0,,4.2000000000000002,,Mw
197405161304,PGC,1974,5,16,13,4,,,-123.00700000000001,48.107999999999997,,,,52.0,,3.7999999999999998,,Mw
197405242230,PDE,1974,5,24,22,30,,,-156.83199999999999,58.112000000000002,,,,126.0,,4.5,,Mw
197405271401,USHIS,1974,5,27,14,1,,,-146.01599999999999,60.328000000000003,,,,21.0,,5.5999999999999996,,Mw
197405300100,PGC,1974,5,30,1,0,,,-127.65000000000001,49.280000000000001,,,,18.0,,4.4000000000000004,,Mw
197406242120,PDE,1974,6,24,21,20,,,-149.881,63.167000000000002,,,,75.0,,5.5999999999999996,,Mw
197407131244,PDE,1974,7,13,12,44,,,-145.00700000000001,61.491999999999997,,,,55.0,,4.7000000000000002,,Mw
197407131448,PDE,1974,7,13,14,48,,,-151.21700000000001,62.226999999999997,,,,85.0,,4.4000000000000004,,Mw
197407201915,PGC,1974,7,20,19,15,,,-127.04000000000001,49.700000000000003,,,,18.0,,4.2000000000000002,,Mw
197407241000,AEIC,1974,7,24,10,0,,,-152.59999999999999,61.469999999999999,,,,37.0,,4.0,,Mw
197407291137,PDE,1974,7,29,11,37,,,-152.72900000000001,59.709000000000003,,,,84.0,,4.5,,Mw
197407310920,PDE,1974,7,31,9,20,,,-150.048,60.524999999999999,,,,44.0,,4.2999999999999998,,Mw
197408010510,ISC,1974,8,1,5,10,,,-153.96299999999999,56.622,,,,33.0,,5.2999999999999998,,Mw
197408010555,GEM,1974,8,1,5,55,,,-152.22200000000001,56.435000000000002,,,,15.0,,6.2000000000000002,,Mw
197408020922,PDE,1974,8,2,9,22,,,-152.309,57.085999999999999,,,,64.0,,4.0,,Mw
197408060237,PDE,1974,8,6,2,37,,,-153.32400000000001,60.247,,,,136.0,,5.0,,Mw
197408090750,PDE,1974,8,9,7,50,,,-144.96799999999999,59.491999999999997,,,,33.0,,4.0,,Mw
197408292258,PDE,1974,8,29,22,58,,,-152.04400000000001,62.628999999999998,,,,33.0,,4.0999999999999996,,Mw
197409080527,AEIC,1974,9,8,5,27,,,-151.476,58.302,,,,289.0,,4.2999999999999998,,Mw
197409102308,AEIC,1974,9,10,23,8,,,-155.95599999999999,57.706000000000003,,,,58.0,,4.2999999999999998,,Mw
197409111056,PDE,1974,9,11,10,56,,,-151.03899999999999,60.270000000000003,,,,33.0,,4.0999999999999996,,Mw
197409140856,PDE,1974,9,14,8,56,,,-151.34,59.984999999999999,,,,100.0,,4.5999999999999996,,Mw
197409241539,AEIC,1974,9,24,15,39,,,-153.36000000000001,59.710000000000001,,,,130.0,,4.0999999999999996,,Mw
197409280251,PDE,1974,9,28,2,51,,,-147.733,64.477999999999994,,,,30.0,,4.0999999999999996,,Mw
197410052234,PDE,1974,10,5,22,34,,,-153.011,58.162999999999997,,,,66.0,,4.4000000000000004,,Mw
197410121233,PDE,1974,10,12,12,33,,,-153.72,56.145000000000003,,,,10.0,,5.0,,Mw
197410151542,AEIC,1974,10,15,15,42,,,-147.58000000000001,61.420000000000002,,,,85.0,,4.0999999999999996,,Mw
197411012022,PGC,1974,11,1,20,22,,,-123.194,48.609000000000002,,,,46.0,,4.0,,Mw
197411122238,AEIC,1974,11,12,22,38,,,-151.40000000000001,63.68,,,,120.0,,4.5999999999999996,,Mw
197411140448,EVCEHB,1974,11,14,4,48,,,-154.54900000000001,58.811999999999998,,,,36.0,,5.5999999999999996,,Mw
197411140604,PDE,1974,11,14,6,4,,,-153.595,58.646999999999998,,,,33.0,,4.4000000000000004,,Mw
197411140735,AEIC,1974,11,14,7,35,,,-153.44999999999999,59.369999999999997,,,,92.0,,4.2999999999999998,,Mw
197411211016,PDE,1974,11,21,10,16,,,-151.596,58.628999999999998,,,,33.0,,4.0,,Mw
197411250243,PGC,1974,11,25,2,43,,,-127.22,49.840000000000003,,,,18.0,,3.2999999999999998,,Mw
197412200027,PDE,1974,12,20,0,27,,,-147.77099999999999,60.877000000000002,,,,33.0,,4.0999999999999996,,Mw
197412291825,GEM,1974,12,29,18,25,,,-150.577,61.585000000000001,,,,65.0,,5.9000000000000004,,Mw
197501010355,GEM,1975,1,1,3,55,,,-149.81700000000001,61.896999999999998,,,,63.0,,5.9000000000000004,,Mw
197501122201,PDE,1975,1,12,22,1,,,-149.161,59.591000000000001,,,,46.0,,4.7000000000000002,,Mw
197501200551,AEIC,1975,1,20,5,51,,,-149.345,63.881999999999998,,,,155.0,,4.0,,Mw
197502050113,PDE,1975,2,5,1,13,,,-152.73099999999999,60.061999999999998,,,,128.0,,4.2000000000000002,,Mw
197502101005,PDE,1975,2,10,10,5,,,-147.0,60.703000000000003,,,,33.0,,4.5,,Mw
197502101403,AEIC,1975,2,10,14,3,,,-153.46899999999999,60.076999999999998,,,,164.0,,4.0999999999999996,,Mw
197502190442,AEIC,1975,2,19,4,42,,,-151.21000000000001,62.530000000000001,,,,93.0,,4.2000000000000002,,Mw
197502240309,AEIC,1975,2,24,3,9,,,-151.13999999999999,63.469999999999999,,,,47.0,,4.0,,Mw
197503091419,PDE,1975,3,9,14,19,,,-149.88999999999999,65.838999999999999,,,,35.0,,4.2999999999999998,,Mw
197503091421,ISC,1975,3,9,14,21,,,-156.88300000000001,58.131999999999998,,,,112.0,,4.2999999999999998,,Mw
197503172051,PDE,1975,3,17,20,51,,,-153.72200000000001,57.253,,,,65.0,,4.5,,Mw
197503181040,ISC,1975,3,18,10,40,,,-153.876,55.482999999999997,,,,0.0,,4.4000000000000004,,Mw
197503200121,PDE,1975,3,20,1,21,,,-153.00200000000001,59.704000000000001,,,,118.0,,4.0,,Mw
197504050334,PDE,1975,4,5,3,34,,,-153.83199999999999,56.216000000000001,,,,59.0,,4.2999999999999998,,Mw
197504061925,H79,1975,4,6,19,25,,,-133.15000000000001,71.590000000000003,,,,40.0,,4.2999999999999998,,Mwp
197504230103,PGC,1975,4,23,1,3,,,-122.63,47.109999999999999,,,,35.0,,4.4000000000000004,,Mw
197505061544,PGC,1975,5,6,15,44,,,-127.63,49.479999999999997,,,,18.0,,3.3999999999999999,,Mw
197505181543,GEM,1975,5,18,15,43,,,-150.25800000000001,63.162999999999997,,,,108.0,,5.5999999999999996,,Mw
197505210634,PDE,1975,5,21,6,34,,,-147.57499999999999,60.182000000000002,,,,35.0,,4.7999999999999998,,Mw
197505212257,PDE,1975,5,21,22,57,,,-154.11199999999999,59.558999999999997,,,,100.0,,4.5999999999999996,,Mw
197505251904,GEM,1975,5,25,19,4,,,-150.29300000000001,57.146000000000001,,,,25.0,,5.7000000000000002,,Mw
197505312335,PDE,1975,5,31,23,35,,,-155.88,58.241999999999997,,,,129.0,,4.5999999999999996,,Mw
197506101314,PDE,1975,6,10,13,14,,,-153.953,58.354999999999997,,,,92.0,,4.0,,Mw
197506142050,H79,1975,6,14,20,50,,,-132.25999999999999,72.049999999999997,,,,39.700000000000003,,5.2000000000000002,,Mwp
197506230051,PDE,1975,6,23,0,51,,,-149.92699999999999,65.626000000000005,,,,39.0,,4.0,,Mw
197507301842,AEIC,1975,7,30,18,42,,,-152.63999999999999,61.359999999999999,,,,208.0,,4.7999999999999998,,Mw
197508081144,PDE,1975,8,8,11,44,,,-145.14699999999999,68.957999999999998,,,,33.0,,4.5,,Mw
197508212219,PDE,1975,8,21,22,19,,,-151.19399999999999,60.356000000000002,,,,67.0,,4.9000000000000004,,Mw
197508231656,PDE,1975,8,23,16,56,,,-154.09100000000001,58.149000000000001,,,,56.0,,4.2999999999999998,,Mw
197508240439,PDE,1975,8,24,4,39,,,-153.441,59.725000000000001,,,,134.0,,4.4000000000000004,,Mw
197509031307,PGC,1975,9,3,13,7,,,-124.42100000000001,47.954000000000001,,,,20.0,,2.3999999999999999,,Mw
197509082319,PDE,1975,9,8,23,19,,,-146.23699999999999,61.527000000000001,,,,33.0,,4.2999999999999998,,Mw
197509122340,AEIC,1975,9,12,23,40,,,-152.63999999999999,59.810000000000002,,,,75.0,,4.4000000000000004,,Mw
197509241417,PDE,1975,9,24,14,17,,,-141.84999999999999,59.884,,,,52.0,,4.2000000000000002,,Mw
197509252123,PGC,1975,9,25,21,23,,,-122.435,47.960999999999999,,,,32.0,,3.7000000000000002,,Mw
197509270509,AEIC,1975,9,27,5,9,,,-147.44,60.799999999999997,,,,26.0,,4.0,,Mw
197510141154,PGC,1975,10,14,11,54,,,-124.527,47.220999999999997,,,,45.0,,3.1000000000000001,,Mw
197510150040,AEIC,1975,10,15,0,40,,,-151.16999999999999,63.030000000000001,,,,135.0,,4.4000000000000004,,Mw
197510161312,PDE,1975,10,16,13,12,,,-153.17699999999999,60.203000000000003,,,,99.0,,5.2999999999999998,,Mw
197510171939,GEM,1975,10,17,19,39,,,-149.06100000000001,57.228999999999999,,,,20.0,,5.7000000000000002,,Mw
197510201417,PGC,1975,10,20,14,17,,,-114.28,48.200000000000003,,,,25.0,,4.2999999999999998,,Mw
197510210116,PDE,1975,10,21,1,16,,,-147.37100000000001,61.313000000000002,,,,33.0,,4.5999999999999996,,Mw
197510290319,PDE,1975,10,29,3,19,,,-150.77600000000001,58.180999999999997,,,,33.0,,4.2000000000000002,,Mw
197511011944,PGC,1975,11,1,19,44,,,-122.876,48.32,,,,49.0,,2.8999999999999999,,Mw
197511021432,PDE,1975,11,2,14,32,,,-153.54499999999999,59.359999999999999,,,,112.0,,4.7999999999999998,,Mw
197511040410,AEIC,1975,11,4,4,10,,,-152.75999999999999,61.0,,,,155.0,,4.4000000000000004,,Mw
197511221213,AEIC,1975,11,22,12,13,,,-152.94999999999999,59.520000000000003,,,,89.0,,4.5999999999999996,,Mw
197511291050,PGC,1975,11,29,10,50,,,-126.79000000000001,49.43,,,,18.0,,4.4000000000000004,,Mw
197512040719,AEIC,1975,12,4,7,19,,,-151.33000000000001,62.539999999999999,,,,87.0,,4.5999999999999996,,Mw
197512051005,AEIC,1975,12,5,10,5,,,-150.53999999999999,60.740000000000002,,,,43.0,,4.5999999999999996,,Mw
197512081336,H79,1975,12,8,13,36,,,-133.05000000000001,71.060000000000002,,,,40.0,,4.2000000000000002,,Mwp
197512081747,AEIC,1975,12,8,17,47,,,-150.84,62.240000000000002,,,,66.0,,4.0,,Mw
197512152254,PDE,1975,12,15,22,54,,,-157.72499999999999,56.195999999999998,,,,77.0,,4.5,,Mw
197512241425,PDE,1975,12,24,14,25,,,-148.19300000000001,62.570999999999998,,,,72.0,,4.0999999999999996,,Mw
197512261340,AEIC,1975,12,26,13,40,,,-149.99000000000001,62.460000000000001,,,,59.0,,4.5,,Mw
197512270131,AEIC,1975,12,27,1,31,,,-147.80000000000001,62.109999999999999,,,,31.0,,4.0999999999999996,,Mw
197601042328,PDE,1976,1,4,23,28,,,-153.62700000000001,58.979999999999997,,,,29.0,,4.5999999999999996,,Mw
197601051325,PGC,1976,1,5,13,25,,,-122.68000000000001,47.439999999999998,,,,27.0,,2.7999999999999998,,Mw
197601081326,PDE,1976,1,8,13,26,,,-152.84,57.536000000000001,,,,55.0,,4.5,,Mw
197601102049,AEIC,1976,1,10,20,49,,,-147.06,61.600000000000001,,,,31.0,,4.0,,Mw
197601150415,AEIC,1976,1,15,4,15,,,-151.21700000000001,58.259999999999998,,,,129.0,,4.0,,Mw
197601180838,PGC,1976,1,18,8,38,,,-124.76900000000001,48.490000000000002,,,,33.0,,3.8999999999999999,,Mw
197601251852,PDE,1976,1,25,18,52,,,-141.55000000000001,59.890000000000001,,,,91.0,,4.5,,Mw
197602041622,PDE,1976,2,4,16,22,,,-151.404,58.741999999999997,,,,55.0,,4.2999999999999998,,Mw
197602050936,PDE,1976,2,5,9,36,,,-149.34800000000001,59.984999999999999,,,,35.0,,5.0,,Mw
197603061221,PDE,1976,3,6,12,21,,,-157.10300000000001,58.240000000000002,,,,155.0,,4.5,,Mw
197603131433,AEIC,1976,3,13,14,33,,,-145.90700000000001,66.575999999999993,,,,40.0,,4.0,,Mw
197603132221,PGC,1976,3,13,22,21,,,-122.41,48.659999999999997,,,,37.0,,2.0,,Mw
197603231023,PGC,1976,3,23,10,23,,,-127.34999999999999,49.539999999999999,,,,18.0,,2.6000000000000001,,Mw
197603250749,PDE,1976,3,25,7,49,,,-153.70500000000001,57.009,,,,28.0,,5.0,,Mw
197603261440,PDE,1976,3,26,14,40,,,-147.65299999999999,63.601999999999997,,,,33.0,,4.0999999999999996,,Mw
197604090617,PDE,1976,4,9,6,17,,,-152.489,60.880000000000003,,,,128.0,,4.0999999999999996,,Mw
197604101936,AEIC,1976,4,10,19,36,,,-152.42500000000001,59.188000000000002,,,,135.0,,4.0999999999999996,,Mw
197604112034,PGC,1976,4,11,20,34,,,-124.786,48.351999999999997,,,,38.0,,2.5,,Mw
197604170608,PDE,1976,4,17,6,8,,,-148.31,64.902000000000001,,,,33.0,,4.0,,Mw
197604231317,ISC,1976,4,23,13,17,,,-157.31399999999999,57.594999999999999,,,,33.0,,4.2999999999999998,,Mw
197604232122,PDE,1976,4,23,21,22,,,-152.11799999999999,62.598999999999997,,,,33.0,,4.0999999999999996,,Mw
197604251135,PGC,1976,4,25,11,35,,,-127.06999999999999,49.630000000000003,,,,18.0,,2.5,,Mw
197604280839,PGC,1976,4,28,8,39,,,-122.39,47.780000000000001,,,,26.0,,2.2999999999999998,,Mw
197605031747,PDE,1976,5,3,17,47,,,-154.39500000000001,58.912999999999997,,,,142.0,,4.7000000000000002,,Mw
197605050108,PGC,1976,5,5,1,8,,,-122.682,48.130000000000003,,,,59.0,,2.7999999999999998,,Mw
197605111646,PDE,1976,5,11,16,46,,,-146.96600000000001,61.491,,,,67.0,,4.2000000000000002,,Mw
197605160835,PGC,1976,5,16,8,35,,,-123.351,48.799999999999997,,,,60.0,,6.0,,Mw
197605161523,PDE,1976,5,16,15,23,,,-148.27799999999999,59.536000000000001,,,,33.0,,4.0,,Mw
197605261738,PDE,1976,5,26,17,38,,,-153.30000000000001,57.966000000000001,,,,33.0,,4.5,,Mw
197606012218,PGC,1976,6,1,22,18,,,-124.021,48.552,,,,41.0,,2.3999999999999999,,Mw
197606090857,PDE,1976,6,9,8,57,,,-153.352,59.322000000000003,,,,103.0,,4.4000000000000004,,Mw
197606170244,PDE,1976,6,17,2,44,,,-154.33099999999999,57.430999999999997,,,,50.0,,5.2000000000000002,,Mw
197606241336,PDE,1976,6,24,13,36,,,-150.89500000000001,61.965000000000003,,,,73.0,,4.7999999999999998,,Mw
197607011906,PGC,1976,7,1,19,6,,,-127.33,49.539999999999999,,,,18.0,,3.1000000000000001,,Mw
197607201117,PDE,1976,7,20,11,17,,,-156.904,55.619999999999997,,,,33.0,,4.9000000000000004,,Mw
197608131504,PGC,1976,8,13,15,4,,,-124.68000000000001,48.484000000000002,,,,33.0,,2.2999999999999998,,Mw
197608220201,GEM,1976,8,22,2,1,,,-153.392,60.118000000000002,,,,141.0,,5.5999999999999996,,Mw
197608251104,AEIC,1976,8,25,11,4,,,-152.38,61.259999999999998,,,,75.0,,4.5999999999999996,,Mw
197608300417,PGC,1976,8,30,4,17,,,-125.97499999999999,48.817,,,,10.0,,2.5,,Mw
197608301001,PDE,1976,8,30,10,1,,,-151.43100000000001,61.301000000000002,,,,82.0,,4.0999999999999996,,Mw
197609021336,PGC,1976,9,2,13,36,,,-122.782,48.200000000000003,,,,25.0,,4.5,,Mw
197609042323,PDE,1976,9,4,23,23,,,-150.65299999999999,62.930999999999997,,,,123.0,,5.4000000000000004,,Mw
197609080821,PGC,1976,9,8,8,21,,,-123.08,47.380000000000003,,,,48.0,,4.5999999999999996,,Mw
197609160018,AEIC,1976,9,16,0,18,,,-150.268,60.805999999999997,,,,252.0,,5.2000000000000002,,Mw
197609210301,PDE,1976,9,21,3,1,,,-152.12200000000001,57.843000000000004,,,,33.0,,4.7999999999999998,,Mw
197610240836,PDE,1976,10,24,8,36,,,-153.28200000000001,58.127000000000002,,,,59.0,,5.0,,Mw
197610241719,PDE,1976,10,24,17,19,,,-149.13900000000001,62.646999999999998,,,,75.0,,4.9000000000000004,,Mw
197610251226,PDE,1976,10,25,12,26,,,-154.03200000000001,59.768999999999998,,,,163.0,,4.2000000000000002,,Mw
197610260104,PDE,1976,10,26,1,4,,,-157.274,57.710000000000001,,,,185.0,,4.4000000000000004,,Mw
197610270343,PDE,1976,10,27,3,43,,,-151.54300000000001,61.707999999999998,,,,98.0,,4.2000000000000002,,Mw
197611120640,H79,1976,11,12,6,40,,,-136.38,71.640000000000001,,,,40.0,,4.9000000000000004,,Mwp
197611172324,PGC,1976,11,17,23,24,,,-126.15000000000001,49.439999999999998,,,,18.0,,4.2999999999999998,,Mw
197611210554,AEIC,1976,11,21,5,54,,,-149.45500000000001,63.088000000000001,,,,195.0,,4.0,,Mw
197612131727,PDE,1976,12,13,17,27,,,-150.703,61.872999999999998,,,,74.0,,4.2999999999999998,,Mw
197612240150,PDE,1976,12,24,1,50,,,-151.40899999999999,63.417000000000002,,,,33.0,,4.0999999999999996,,Mw
197612241438,PDE,1976,12,24,14,38,,,-151.77799999999999,60.368000000000002,,,,89.0,,4.2999999999999998,,Mw
197612310655,PGC,1976,12,31,6,55,,,-123.018,48.152999999999999,,,,45.0,,2.1000000000000001,,Mw
197701041456,PDE,1977,1,4,14,56,,,-152.994,59.524999999999999,,,,119.0,,4.2000000000000002,,Mw
197701132205,PDE,1977,1,13,22,5,,,-142.22800000000001,59.433,,,,33.0,,4.5,,Mw
197701190210,PDE,1977,1,19,2,10,,,-155.04599999999999,56.841000000000001,,,,45.0,,4.4000000000000004,,Mw
197701251708,PDE,1977,1,25,17,8,,,-147.22999999999999,60.939999999999998,,,,62.0,,4.2000000000000002,,Mw
197702010851,PDE,1977,2,1,8,51,,,-151.285,62.152000000000001,,,,83.0,,4.0,,Mw
197702042011,AEIC,1977,2,4,20,11,,,-146.88999999999999,61.710000000000001,,,,103.0,,4.0999999999999996,,Mw
197702151303,PGC,1977,2,15,13,3,,,-124.627,48.259999999999998,,,,25.0,,2.2999999999999998,,Mw
197702200702,PDE,1977,2,20,7,2,,,-153.88300000000001,57.040999999999997,,,,51.0,,4.7000000000000002,,Mw
197702250320,PDE,1977,2,25,3,20,,,-151.999,58.701999999999998,,,,81.0,,4.7999999999999998,,Mw
197703060705,PGC,1977,3,6,7,5,,,-123.93000000000001,48.469999999999999,,,,57.0,,2.3999999999999999,,Mw
197703160622,PDE,1977,3,16,6,22,,,-157.04400000000001,55.488999999999997,,,,18.0,,5.0999999999999996,,Mw
197703251339,PDE,1977,3,25,13,39,,,-148.137,60.843000000000004,,,,55.0,,4.5999999999999996,,Mw
197703280337,PDE,1977,3,28,3,37,,,-156.76900000000001,58.122999999999998,,,,61.0,,4.5,,Mw
197704092227,PGC,1977,4,9,22,27,,,-127.84999999999999,49.479999999999997,,,,18.0,,3.3999999999999999,,Mw
197704201211,PDE,1977,4,20,12,11,,,-150.60599999999999,59.451000000000001,,,,33.0,,4.4000000000000004,,Mw
197704240701,PDE,1977,4,24,7,1,,,-146.215,65.040000000000006,,,,36.0,,4.0,,Mw
197704250119,AEIC,1977,4,25,1,19,,,-150.97999999999999,65.739999999999995,,,,39.0,,4.0999999999999996,,Mw
197704250228,PDE,1977,4,25,2,28,,,-147.19800000000001,61.423999999999999,,,,36.0,,4.2000000000000002,,Mw
