-123.345,48.486,10.1,LRF Profile 8,BC,W fault profile
-123.339,48.5,11.7,LRF Profile 9,BC,W fault profile
-123.33,48.47,88,Victoria Mt Tolmie,BC,SW Canada
-123.32,48.42,87,Victoria Gonzales Height,BC,SW Canada
-123.315,48.55,17.5,LRF Profile 10,BC,W fault profile
-123.292,48.6,23.3,LRF Profile 11,BC,W fault profile
-123.268,48.65,29.2,LRF Profile 12,BC,W fault profile
-123.244,48.7,35,LRF Profile 13,BC,W fault profile
-123.17,49.33,85,West Vancouver,BC,SW Canada
-123.15,49.7,67,Squamish,BC,SW Canada
-123.1396,49.2343,84,Vancouver (Granville & 41 Ave),BC,SW Canada
-123.12,49.25,83,Vancouver (city hall),BC,SW Canada
-123.1,49.17,81,Richmond,BC,SW Canada
-123.08,49.08,77,Ladner,BC,SW Canada
-123.08,55.3,39,Mackenzie,BC,NW Canada
-123.07,49.32,80,North Vancouver,BC,SW Canada
-123.03,54.98,42,McLeod Lake,BC,SW Canada
-122.96,50.12,678,Whistler, BC,SW Canada
-122.92,49.22,79,New Westminster,BC,SW Canada
-122.92,49.28,74,Burnaby (Simon Fraser Univ.),BC,SW Canada
-122.8,49.02,679,White Rock, BC,SW Canada
-122.7902,49.1628,82,Surrey (88 Ave & 156 St.),BC,SW Canada
-122.75,53.92,56,Prince George,BC,SW Canada
-122.7333,49.1,75,Cloverdale,BC,SW Canada
-122.7,58.83,24,Fort Nelson,BC,NW Canada
-122.65,49.1,78,Langley,BC,SW Canada
-122.6,49.22,76,Haney,BC,SW Canada
-122.48,52.98,60,Quesnel,BC,SW Canada
-122.3289,49.0517,2,Abbotsford,BC,SW Canada
-122.3,49.13,44,Mission City,BC,SW Canada
-122.3,51.58,20,Dog Creek,BC,SW Canada
-122.15,52.1333,90,Williams Lake,BC,SW Canada
-121.95,49.1667,13,Chilliwack,BC,SW Canada
-121.93,50.68,37,Lillooet,BC,SW Canada
-121.77,49.23,3,Agassiz,BC,SW Canada
-121.63,55.7,12,Chetwynd,BC,NW Canada
-121.57,50.23,38,Lytton,BC,SW Canada
-121.44,49.38,30,Hope,BC,SW Canada
-121.4,57.38,6,Beatton River,BC,NW Canada
-121.35,61.93,615,Fort Simpson,NT,NW Canada
-121.32,50.8,8,Cache Creek,BC,SW Canada
-121.2833,51.65,1,100 Mile House,BC,SW Canada
-121.28,50.72,5,Ashcroft,BC,SW Canada
-120.85,56.25,25,Fort St. John,BC,NW Canada
-120.7833,50.1,43,Merritt,BC,SW Canada
-120.69,56.2,69,Taylor,BC,NW Canada
-120.51,49.5,58,Princeton,BC,SW Canada
-120.32,50.67,31,Kamloops,BC,SW Canada
-120.23,55.77,19,Dawson Creek,BC,NW Canada
