# mean, investigation_time=50.0
lon,lat,PGA-0.001,PGA-0.003,PGA-0.005,PGA-0.007,PGA-0.0098,PGA-0.0137,PGA-0.0192,PGA-0.0269,PGA-0.0376,PGA-0.0527,PGA-0.0738,PGA-0.103,PGA-0.145,PGA-0.203,PGA-0.284,PGA-0.397,PGA-0.556,PGA-0.778,PGA-1.09,PGA-1.52,PGA-2.13,PGA-2.5,PGA-3.0,PGA-4.0,SA(0.1)-0.001,SA(0.1)-0.003,SA(0.1)-0.005,SA(0.1)-0.007,SA(0.1)-0.0098,SA(0.1)-0.0137,SA(0.1)-0.0192,SA(0.1)-0.0269,SA(0.1)-0.0376,SA(0.1)-0.0527,SA(0.1)-0.0738,SA(0.1)-0.103,SA(0.1)-0.145,SA(0.1)-0.203,SA(0.1)-0.284,SA(0.1)-0.397,SA(0.1)-0.556,SA(0.1)-0.778,SA(0.1)-1.09,SA(0.1)-1.52,SA(0.1)-2.13,SA(0.1)-2.5,SA(0.1)-3.0,SA(0.1)-4.0,SA(0.2)-0.001,SA(0.2)-0.003,SA(0.2)-0.005,SA(0.2)-0.007,SA(0.2)-0.0098,SA(0.2)-0.0137,SA(0.2)-0.0192,SA(0.2)-0.0269,SA(0.2)-0.0376,SA(0.2)-0.0527,SA(0.2)-0.0738,SA(0.2)-0.103,SA(0.2)-0.145,SA(0.2)-0.203,SA(0.2)-0.284,SA(0.2)-0.397,SA(0.2)-0.556,SA(0.2)-0.778,SA(0.2)-1.09,SA(0.2)-1.52,SA(0.2)-2.13,SA(0.2)-2.5,SA(0.2)-3.0,SA(0.2)-4.0,SA(0.5)-0.001,SA(0.5)-0.003,SA(0.5)-0.005,SA(0.5)-0.007,SA(0.5)-0.0098,SA(0.5)-0.0137,SA(0.5)-0.0192,SA(0.5)-0.0269,SA(0.5)-0.0376,SA(0.5)-0.0527,SA(0.5)-0.0738,SA(0.5)-0.103,SA(0.5)-0.145,SA(0.5)-0.203,SA(0.5)-0.284,SA(0.5)-0.397,SA(0.5)-0.556,SA(0.5)-0.778,SA(0.5)-1.09,SA(0.5)-1.52,SA(0.5)-2.13,SA(0.5)-2.5,SA(0.5)-3.0,SA(0.5)-4.0,SA(1.0)-0.001,SA(1.0)-0.003,SA(1.0)-0.005,SA(1.0)-0.007,SA(1.0)-0.0098,SA(1.0)-0.0137,SA(1.0)-0.0192,SA(1.0)-0.0269,SA(1.0)-0.0376,SA(1.0)-0.0527,SA(1.0)-0.0738,SA(1.0)-0.103,SA(1.0)-0.145,SA(1.0)-0.203,SA(1.0)-0.284,SA(1.0)-0.397,SA(1.0)-0.556,SA(1.0)-0.778,SA(1.0)-1.09,SA(1.0)-1.52,SA(1.0)-2.13,SA(1.0)-2.5,SA(1.0)-3.0,SA(1.0)-4.0,SA(10.0)-0.001,SA(10.0)-0.003,SA(10.0)-0.005,SA(10.0)-0.007,SA(10.0)-0.0098,SA(10.0)-0.0137,SA(10.0)-0.0192,SA(10.0)-0.0269,SA(10.0)-0.0376,SA(10.0)-0.0527,SA(10.0)-0.0738,SA(10.0)-0.103,SA(10.0)-0.145,SA(10.0)-0.203,SA(10.0)-0.284,SA(10.0)-0.397,SA(10.0)-0.556,SA(10.0)-0.778,SA(10.0)-1.09,SA(10.0)-1.52,SA(10.0)-2.13,SA(10.0)-2.5,SA(10.0)-3.0,SA(10.0)-4.0,SA(2.0)-0.001,SA(2.0)-0.003,SA(2.0)-0.005,SA(2.0)-0.007,SA(2.0)-0.0098,SA(2.0)-0.0137,SA(2.0)-0.0192,SA(2.0)-0.0269,SA(2.0)-0.0376,SA(2.0)-0.0527,SA(2.0)-0.0738,SA(2.0)-0.103,SA(2.0)-0.145,SA(2.0)-0.203,SA(2.0)-0.284,SA(2.0)-0.397,SA(2.0)-0.556,SA(2.0)-0.778,SA(2.0)-1.09,SA(2.0)-1.52,SA(2.0)-2.13,SA(2.0)-2.5,SA(2.0)-3.0,SA(2.0)-4.0,SA(5.0)-0.001,SA(5.0)-0.003,SA(5.0)-0.005,SA(5.0)-0.007,SA(5.0)-0.0098,SA(5.0)-0.0137,SA(5.0)-0.0192,SA(5.0)-0.0269,SA(5.0)-0.0376,SA(5.0)-0.0527,SA(5.0)-0.0738,SA(5.0)-0.103,SA(5.0)-0.145,SA(5.0)-0.203,SA(5.0)-0.284,SA(5.0)-0.397,SA(5.0)-0.556,SA(5.0)-0.778,SA(5.0)-1.09,SA(5.0)-1.52,SA(5.0)-2.13,SA(5.0)-2.5,SA(5.0)-3.0,SA(5.0)-4.0
-132.54000,52.94000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999991E-01,9.999812E-01,9.997663E-01,9.981462E-01,9.905297E-01,9.673176E-01,9.157061E-01,8.331175E-01,7.230339E-01,5.891087E-01,4.333247E-01,2.741465E-01,1.425609E-01,6.051950E-02,2.032706E-02,1.120024E-02,5.349119E-03,1.466228E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999988E-01,9.999806E-01,9.997852E-01,9.984273E-01,9.917666E-01,9.704664E-01,9.217824E-01,8.376957E-01,7.176860E-01,5.682412E-01,4.016990E-01,2.473340E-01,1.284471E-01,8.873687E-02,5.561228E-02,2.401584E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999997E-01,9.999931E-01,9.999027E-01,9.991438E-01,9.948908E-01,9.800618E-01,9.442119E-01,8.796437E-01,7.837820E-01,6.579489E-01,5.039773E-01,3.387914E-01,1.879687E-01,1.315450E-01,8.213792E-02,3.393754E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999965E-01,9.999357E-01,9.993292E-01,9.958510E-01,9.837091E-01,9.541118E-01,9.037944E-01,8.342264E-01,7.478006E-01,6.417565E-01,5.134857E-01,3.674883E-01,2.273006E-01,1.159126E-01,7.842507E-02,4.749427E-02,1.904997E-02,1.000000E+00,1.000000E+00,1.000000E+00,9.999995E-01,9.999897E-01,9.998828E-01,9.991558E-01,9.959382E-01,9.860932E-01,9.636689E-01,9.249348E-01,8.707699E-01,8.009037E-01,7.181896E-01,6.199167E-01,5.052395E-01,3.772648E-01,2.497463E-01,1.412079E-01,6.739661E-02,2.627661E-02,1.569244E-02,8.272010E-03,2.683446E-03,9.692106E-01,8.529032E-01,7.549091E-01,6.746814E-01,5.832212E-01,4.821067E-01,3.735506E-01,2.667179E-01,1.734197E-01,1.009606E-01,5.249245E-02,2.436326E-02,9.705246E-03,3.414576E-03,1.045391E-03,2.795684E-04,6.517039E-05,1.354737E-05,2.490256E-06,4.044028E-07,4.586848E-08,1.203663E-08,1.159738E-09,0.000000E+00,1.000000E+00,9.999942E-01,9.997943E-01,9.987455E-01,9.946363E-01,9.832067E-01,9.593775E-01,9.212471E-01,8.712556E-01,8.114746E-01,7.423289E-01,6.610706E-01,5.607620E-01,4.462563E-01,3.248931E-01,2.116811E-01,1.209182E-01,6.045334E-02,2.642779E-02,1.033767E-02,3.533872E-03,2.033257E-03,1.046343E-03,3.385947E-04,9.996834E-01,9.796470E-01,9.407508E-01,9.005620E-01,8.492405E-01,7.875078E-01,7.145891E-01,6.304650E-01,5.346837E-01,4.260790E-01,3.117335E-01,2.053740E-01,1.175840E-01,5.910370E-02,2.573548E-02,9.657147E-03,3.074439E-03,8.308775E-04,1.873530E-04,3.592091E-05,5.496260E-06,2.079261E-06,6.285384E-07,6.745004E-08
-132.43000,53.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999982E-01,9.999642E-01,9.995909E-01,9.970907E-01,9.867233E-01,9.582230E-01,8.977104E-01,7.972784E-01,6.520743E-01,4.740292E-01,2.974083E-01,1.611810E-01,7.525406E-02,3.004816E-02,9.636803E-03,5.187729E-03,2.406709E-03,6.282654E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999976E-01,9.999619E-01,9.996124E-01,9.974517E-01,9.880937E-01,9.610346E-01,9.020084E-01,7.983330E-01,6.450371E-01,4.609661E-01,2.855773E-01,1.560730E-01,7.480108E-02,5.040089E-02,3.085148E-02,1.281993E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999994E-01,9.999869E-01,9.998270E-01,9.986194E-01,9.926137E-01,9.737772E-01,9.310437E-01,8.539956E-01,7.335400E-01,5.706138E-01,3.851792E-01,2.202464E-01,1.032835E-01,6.741695E-02,3.942475E-02,1.521294E-02,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999939E-01,9.998968E-01,9.990178E-01,9.944351E-01,9.796759E-01,9.455785E-01,8.880733E-01,8.046998E-01,6.929639E-01,5.511863E-01,3.911470E-01,2.382264E-01,1.228871E-01,5.233029E-02,3.279382E-02,1.839541E-02,6.719256E-03,1.000000E+00,1.000000E+00,1.000000E+00,9.999992E-01,9.999843E-01,9.998345E-01,9.988965E-01,9.949961E-01,9.835563E-01,9.581872E-01,9.146670E-01,8.522807E-01,7.669238E-01,6.592834E-01,5.293195E-01,3.871960E-01,2.505967E-01,1.404529E-01,6.668831E-02,2.702055E-02,9.093513E-03,5.106133E-03,2.526496E-03,7.529246E-04,9.670864E-01,8.397815E-01,7.240877E-01,6.258134E-01,5.147703E-01,3.990463E-01,2.870660E-01,1.900208E-01,1.152714E-01,6.317046E-02,3.120269E-02,1.387764E-02,5.351816E-03,1.857315E-03,5.757514E-04,1.606554E-04,4.008964E-05,9.015293E-06,1.775238E-06,3.005869E-07,3.369923E-08,8.470325E-09,7.579872E-10,0.000000E+00,1.000000E+00,9.999915E-01,9.997307E-01,9.984538E-01,9.936827E-01,9.808562E-01,9.546877E-01,9.129361E-01,8.567144E-01,7.854554E-01,6.975979E-01,5.918369E-01,4.668957E-01,3.391072E-01,2.229634E-01,1.315345E-01,6.894406E-02,3.222582E-02,1.336953E-02,5.000145E-03,1.629622E-03,9.140850E-04,4.556480E-04,1.392635E-04,9.996183E-01,9.776683E-01,9.363029E-01,8.931277E-01,8.358800E-01,7.628785E-01,6.715400E-01,5.636725E-01,4.456438E-01,3.253194E-01,2.159812E-01,1.287477E-01,6.631551E-02,2.985477E-02,1.153710E-02,3.802936E-03,1.052380E-03,2.454112E-04,4.744824E-05,7.758284E-06,9.732797E-07,3.176184E-07,7.147401E-08,1.397379E-09
-132.20800,53.12500,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999996E-01,9.999875E-01,9.997850E-01,9.979845E-01,9.886060E-01,9.581137E-01,8.893394E-01,7.656488E-01,5.975204E-01,4.161364E-01,2.603923E-01,1.466599E-01,7.266802E-02,2.985083E-02,9.945553E-03,2.589900E-03,1.269628E-03,5.364340E-04,1.259884E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999992E-01,9.999819E-01,9.997531E-01,9.979513E-01,9.892265E-01,9.595791E-01,8.904060E-01,7.672671E-01,5.975512E-01,4.139279E-01,2.573187E-01,1.445832E-01,7.340811E-02,3.182386E-02,2.007331E-02,1.123358E-02,3.955880E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999958E-01,9.999182E-01,9.991037E-01,9.942643E-01,9.754158E-01,9.274219E-01,8.354819E-01,6.961338E-01,5.235259E-01,3.500081E-01,2.047105E-01,1.044574E-01,4.490246E-02,2.831354E-02,1.596146E-02,5.824064E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999989E-01,9.999698E-01,9.995810E-01,9.967582E-01,9.849269E-01,9.533734E-01,8.900989E-01,7.930457E-01,6.643979E-01,5.145490E-01,3.600725E-01,2.232013E-01,1.194484E-01,5.498343E-02,2.112798E-02,1.264181E-02,6.729350E-03,2.256888E-03,1.000000E+00,1.000000E+00,9.999999E-01,9.999963E-01,9.999431E-01,9.995108E-01,9.972861E-01,9.893496E-01,9.685209E-01,9.259434E-01,8.567278E-01,7.611315E-01,6.376451E-01,4.988685E-01,3.582694E-01,2.332528E-01,1.350083E-01,6.830143E-02,2.944593E-02,1.085551E-02,3.302703E-03,1.762193E-03,8.201551E-04,2.202951E-04,9.562616E-01,7.900599E-01,6.405389E-01,5.216081E-01,3.992488E-01,2.858385E-01,1.891639E-01,1.152271E-01,6.458917E-02,3.297855E-02,1.544983E-02,6.695509E-03,2.595092E-03,9.294102E-04,3.013386E-04,8.773188E-05,2.250247E-05,5.083671E-06,9.787105E-07,1.552162E-07,1.394852E-08,2.540488E-09,1.758670E-10,0.000000E+00,1.000000E+00,9.999726E-01,9.993500E-01,9.968197E-01,9.885224E-01,9.681851E-01,9.290827E-01,8.684698E-01,7.878159E-01,6.882885E-01,5.742918E-01,4.531493E-01,3.305720E-01,2.229852E-01,1.367701E-01,7.514991E-02,3.627033E-02,1.532734E-02,5.622433E-03,1.825169E-03,5.070685E-04,2.626096E-04,1.192794E-04,3.136653E-05,9.992884E-01,9.679108E-01,9.124957E-01,8.544106E-01,7.762424E-01,6.768227E-01,5.576270E-01,4.292409E-01,3.065576E-01,2.003673E-01,1.191750E-01,6.417419E-02,3.014728E-02,1.257639E-02,4.569898E-03,1.435340E-03,3.825197E-04,8.660828E-05,1.632567E-05,2.598620E-06,3.124499E-07,9.648898E-08,1.837503E-08,1.264101E-10
-132.10000,54.02000,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999898E-01,9.997501E-01,9.969909E-01,9.810348E-01,9.295228E-01,8.209780E-01,6.578595E-01,4.686130E-01,2.853922E-01,1.486410E-01,6.591154E-02,2.553138E-02,8.828207E-03,2.767455E-03,7.638067E-04,1.839623E-04,3.599123E-05,1.542246E-05,5.510462E-06,9.212953E-07,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999983E-01,9.999534E-01,9.993190E-01,9.945122E-01,9.728531E-01,9.117932E-01,7.951201E-01,6.239355E-01,4.361542E-01,2.676054E-01,1.432757E-01,6.673676E-02,2.750831E-02,1.009993E-02,3.385903E-03,1.002375E-03,5.406627E-04,2.594026E-04,7.591375E-05,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999950E-01,9.998704E-01,9.983876E-01,9.889868E-01,9.547362E-01,8.750970E-01,7.380493E-01,5.649256E-01,3.857953E-01,2.316224E-01,1.203870E-01,5.447698E-02,2.156896E-02,7.679068E-03,2.386364E-03,1.309490E-03,6.364450E-04,1.864317E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999947E-01,9.998685E-01,9.984266E-01,9.897710E-01,9.586211E-01,8.866774E-01,7.689371E-01,6.117070E-01,4.430145E-01,2.851854E-01,1.592789E-01,7.527230E-02,3.005664E-02,1.013299E-02,2.979602E-03,7.453500E-04,3.675458E-04,1.580578E-04,3.816559E-05,1.000000E+00,9.999999E-01,9.999908E-01,9.998781E-01,9.990808E-01,9.954487E-01,9.828159E-01,9.484808E-01,8.780250E-01,7.655920E-01,6.220359E-01,4.665684E-01,3.140279E-01,1.893510E-01,1.001528E-01,4.568554E-02,1.757254E-02,5.689256E-03,1.535295E-03,3.551891E-04,6.793135E-05,2.924478E-05,1.071160E-05,1.958335E-06,9.230799E-01,6.509264E-01,4.543054E-01,3.302042E-01,2.244674E-01,1.421997E-01,8.284492E-02,4.433539E-02,2.187458E-02,9.841399E-03,4.058714E-03,1.537765E-03,5.112278E-04,1.544952E-04,4.152591E-05,9.859764E-06,2.015207E-06,3.409652E-07,3.850149E-08,1.404029E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.999999E-01,9.996794E-01,9.962722E-01,9.865396E-01,9.607524E-01,9.078108E-01,8.218827E-01,7.089569E-01,5.809132E-01,4.467037E-01,3.182631E-01,2.069516E-01,1.180449E-01,5.910749E-02,2.541217E-02,9.307468E-03,2.867741E-03,7.492198E-04,1.645770E-04,3.127613E-05,4.845617E-06,1.850872E-06,5.738038E-07,7.008504E-08,9.976242E-01,9.315597E-01,8.271764E-01,7.223940E-01,5.915264E-01,4.480257E-01,3.109529E-01,1.992406E-01,1.190412E-01,6.546881E-02,3.273869E-02,1.467249E-02,5.606791E-03,1.873431E-03,5.359031E-04,1.303597E-04,2.641969E-05,4.459178E-06,5.955611E-07,5.431237E-08,8.580353E-10,8.826273E-14,0.000000E+00,0.000000E+00
-132.08000,53.26000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999976E-01,9.999331E-01,9.990525E-01,9.928659E-01,9.675667E-01,9.023303E-01,7.849159E-01,6.186485E-01,4.417380E-01,2.867359E-01,1.693646E-01,8.785861E-02,3.812898E-02,1.325678E-02,3.775481E-03,8.775961E-04,4.169451E-04,1.729309E-04,4.039006E-05,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999945E-01,9.998954E-01,9.988365E-01,9.922556E-01,9.672215E-01,9.005701E-01,7.794065E-01,6.131584E-01,4.359612E-01,2.812946E-01,1.658277E-01,8.730731E-02,4.004790E-02,1.510472E-02,8.858099E-03,4.559944E-03,1.418158E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999992E-01,9.999759E-01,9.996107E-01,9.965775E-01,9.823886E-01,9.385961E-01,8.494785E-01,7.133656E-01,5.489383E-01,3.827110E-01,2.394861E-01,1.314489E-01,6.263640E-02,2.495583E-02,1.517317E-02,8.217210E-03,2.830407E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999952E-01,9.998884E-01,9.987292E-01,9.918813E-01,9.681588E-01,9.146026E-01,8.219969E-01,6.983819E-01,5.551375E-01,4.074673E-01,2.696111E-01,1.569092E-01,7.792339E-02,3.296860E-02,1.154233E-02,6.595407E-03,3.327577E-03,1.023158E-03,1.000000E+00,1.000000E+00,9.999995E-01,9.999878E-01,9.998455E-01,9.988894E-01,9.946779E-01,9.812382E-01,9.489046E-01,8.879893E-01,7.969148E-01,6.819090E-01,5.470442E-01,4.092769E-01,2.807759E-01,1.738902E-01,9.476075E-02,4.455568E-02,1.764072E-02,5.929370E-03,1.632011E-03,8.287470E-04,3.640860E-04,8.902050E-05,9.461504E-01,7.535100E-01,5.897392E-01,4.662610E-01,3.452277E-01,2.385610E-01,1.522662E-01,8.966957E-02,4.888421E-02,2.447189E-02,1.132932E-02,4.869944E-03,1.867677E-03,6.576321E-04,2.080170E-04,5.869951E-05,1.451668E-05,3.143060E-06,5.710827E-07,8.162051E-08,5.188072E-09,7.077178E-10,0.000000E+00,0.000000E+00,1.000000E+00,9.999329E-01,9.987506E-01,9.945810E-01,9.820814E-01,9.534258E-01,9.014356E-01,8.254315E-01,7.306290E-01,6.216242E-01,5.051170E-01,3.882446E-01,2.749035E-01,1.785345E-01,1.039234E-01,5.328416E-02,2.361637E-02,9.053165E-03,2.982069E-03,8.639661E-04,2.126039E-04,1.037741E-04,4.400451E-05,1.033556E-05,9.988743E-01,9.576905E-01,8.894780E-01,8.200783E-01,7.290971E-01,6.174269E-01,4.899745E-01,3.610328E-01,2.463940E-01,1.543400E-01,8.859249E-02,4.635070E-02,2.120729E-02,8.616263E-03,3.040547E-03,9.235250E-04,2.368038E-04,5.133412E-05,9.215202E-06,1.385630E-06,1.486530E-07,4.036448E-08,5.313968E-09,0.000000E+00
-131.87600,53.31000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999997E-01,9.999875E-01,9.997217E-01,9.969237E-01,9.817974E-01,9.333924E-01,8.329450E-01,6.832984E-01,5.034856E-01,3.352116E-01,1.994838E-01,1.034726E-01,4.475992E-02,1.590630E-02,4.664818E-03,1.194778E-03,2.648336E-04,1.243117E-04,5.075930E-05,1.130778E-05,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999989E-01,9.999689E-01,9.995346E-01,9.959713E-01,9.790050E-01,9.288092E-01,8.231581E-01,6.679338E-01,4.904255E-01,3.257354E-01,1.943298E-01,1.027070E-01,4.655374E-02,1.799890E-02,5.744978E-03,3.146610E-03,1.518635E-03,4.424097E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999954E-01,9.998886E-01,9.985976E-01,9.903898E-01,9.604363E-01,8.866260E-01,7.634875E-01,6.047503E-01,4.371520E-01,2.839752E-01,1.629806E-01,8.053166E-02,3.429270E-02,1.226022E-02,7.119359E-03,3.679079E-03,1.191413E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999996E-01,9.999834E-01,9.996876E-01,9.970936E-01,9.843816E-01,9.467928E-01,8.723992E-01,7.573697E-01,6.176295E-01,4.676560E-01,3.228850E-01,1.971016E-01,1.036787E-01,4.581571E-02,1.716283E-02,5.305944E-03,2.858899E-03,1.349319E-03,3.732697E-04,1.000000E+00,1.000000E+00,9.999985E-01,9.999691E-01,9.996763E-01,9.980088E-01,9.914492E-01,9.720066E-01,9.281162E-01,8.507260E-01,7.425154E-01,6.142384E-01,4.724648E-01,3.358893E-01,2.162080E-01,1.236428E-01,6.111446E-02,2.570613E-02,9.021978E-03,2.679663E-03,6.483773E-04,3.093659E-04,1.264829E-04,2.752276E-05,9.363617E-01,7.183022E-01,5.422145E-01,4.162797E-01,2.986565E-01,1.999339E-01,1.237422E-01,7.081448E-02,3.759990E-02,1.834165E-02,8.260014E-03,3.440128E-03,1.269809E-03,4.281955E-04,1.291552E-04,3.464620E-05,8.113449E-06,1.649950E-06,2.725394E-07,3.232233E-08,1.032293E-09,8.226000E-11,0.000000E+00,0.000000E+00,1.000000E+00,9.998685E-01,9.979938E-01,9.920263E-01,9.752248E-01,9.386654E-01,8.755735E-01,7.877232E-01,6.829214E-01,5.669612E-01,4.470881E-01,3.307279E-01,2.222538E-01,1.348634E-01,7.207935E-02,3.342422E-02,1.323668E-02,4.496164E-03,1.302063E-03,3.300224E-04,7.044825E-05,3.205630E-05,1.250847E-05,2.540660E-06,9.983880E-01,9.474147E-01,8.674003E-01,7.877400E-01,6.852192E-01,5.630082E-01,4.297589E-01,3.029370E-01,1.977020E-01,1.186933E-01,6.543120E-02,3.283264E-02,1.432384E-02,5.523460E-03,1.841145E-03,5.260347E-04,1.263393E-04,2.555586E-05,4.254690E-06,5.809091E-07,4.957599E-08,1.008140E-08,5.744879E-10,0.000000E+00
-131.82000,53.25000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999887E-01,9.997427E-01,9.971047E-01,9.825866E-01,9.354065E-01,8.363381E-01,6.876033E-01,5.081305E-01,3.398665E-01,2.039320E-01,1.071917E-01,4.715641E-02,1.703090E-02,5.054149E-03,1.302989E-03,2.899900E-04,1.364247E-04,5.589602E-05,1.255350E-05,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999990E-01,9.999718E-01,9.995714E-01,9.962221E-01,9.799891E-01,9.312201E-01,8.272783E-01,6.731388E-01,4.957998E-01,3.307196E-01,1.986928E-01,1.061521E-01,4.878537E-02,1.913058E-02,6.181154E-03,3.400469E-03,1.647175E-03,4.811322E-04,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999958E-01,9.998980E-01,9.986910E-01,9.908712E-01,9.618625E-01,8.894221E-01,7.674003E-01,6.091912E-01,4.416975E-01,2.883328E-01,1.666951E-01,8.313356E-02,3.574323E-02,1.289297E-02,7.514357E-03,3.897631E-03,1.268375E-03,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999996E-01,9.999845E-01,9.997039E-01,9.972082E-01,9.848254E-01,9.478312E-01,8.740507E-01,7.594344E-01,6.199852E-01,4.704170E-01,3.260811E-01,2.003409E-01,1.063087E-01,4.746627E-02,1.797624E-02,5.620687E-03,3.044946E-03,1.446089E-03,4.040500E-04,1.000000E+00,1.000000E+00,9.999986E-01,9.999704E-01,9.996870E-01,9.980581E-01,9.916108E-01,9.724209E-01,9.289291E-01,8.519393E-01,7.439933E-01,6.159505E-01,4.745497E-01,3.383708E-01,2.188262E-01,1.259649E-01,6.279111E-02,2.667422E-02,9.464604E-03,2.843444E-03,6.964045E-04,3.342630E-04,1.376121E-04,3.028933E-05,9.363009E-01,7.183075E-01,5.428783E-01,4.173756E-01,2.999726E-01,2.012191E-01,1.248145E-01,7.159973E-02,3.811468E-02,1.864534E-02,8.423114E-03,3.520322E-03,1.304641E-03,4.418595E-04,1.338989E-04,3.609584E-05,8.497907E-06,1.739017E-06,2.902753E-07,3.515017E-08,1.151745E-09,1.128880E-10,0.000000E+00,0.000000E+00,1.000000E+00,9.998719E-01,9.980251E-01,9.921219E-01,9.754723E-01,9.391870E-01,8.764289E-01,7.888100E-01,6.840720E-01,5.681438E-01,4.484478E-01,3.324027E-01,2.241881E-01,1.367658E-01,7.361814E-02,3.443464E-02,1.377359E-02,4.730361E-03,1.386469E-03,3.559338E-04,7.703939E-05,3.530012E-05,1.389064E-05,2.864571E-06,9.984010E-01,9.474640E-01,8.674546E-01,7.879437E-01,6.858293E-01,5.642549E-01,4.316299E-01,3.050898E-01,1.996870E-01,1.202241E-01,6.646186E-02,3.345536E-02,1.465307E-02,5.676656E-03,1.902288E-03,5.467133E-04,1.321522E-04,2.691682E-05,4.515201E-06,6.230628E-07,5.469023E-08,1.149177E-08,6.836588E-10,0.000000E+00
