ordinal,uid,model,gsim,weight
210,b1~b11_b24_b32_b41_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
211,b1~b11_b24_b32_b41_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
212,b1~b11_b24_b32_b42_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
213,b1~b11_b24_b32_b42_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
214,b1~b11_b24_b32_b42_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
215,b1~b11_b24_b32_b42_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
216,b1~b11_b24_b32_b43_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
217,b1~b11_b24_b32_b43_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
218,b1~b11_b24_b32_b43_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
219,b1~b11_b24_b32_b43_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
220,b1~b11_b24_b32_b44_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
221,b1~b11_b24_b32_b44_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
222,b1~b11_b24_b32_b44_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
223,b1~b11_b24_b32_b44_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
224,b1~b11_b24_b33_b41_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
225,b1~b11_b24_b33_b41_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
226,b1~b11_b24_b33_b41_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
227,b1~b11_b24_b33_b41_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
228,b1~b11_b24_b33_b42_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
229,b1~b11_b24_b33_b42_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
230,b1~b11_b24_b33_b42_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
231,b1~b11_b24_b33_b42_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
232,b1~b11_b24_b33_b43_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
233,b1~b11_b24_b33_b43_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
234,b1~b11_b24_b33_b43_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
235,b1~b11_b24_b33_b43_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
236,b1~b11_b24_b33_b44_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
237,b1~b11_b24_b33_b44_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
238,b1~b11_b24_b33_b44_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
239,b1~b11_b24_b33_b44_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
240,b1~b11_b24_b34_b41_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
241,b1~b11_b24_b34_b41_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
242,b1~b11_b24_b34_b41_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
243,b1~b11_b24_b34_b41_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
244,b1~b11_b24_b34_b42_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
245,b1~b11_b24_b34_b42_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
246,b1~b11_b24_b34_b42_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
247,b1~b11_b24_b34_b42_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
248,b1~b11_b24_b34_b43_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
249,b1~b11_b24_b34_b43_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
250,b1~b11_b24_b34_b43_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
251,b1~b11_b24_b34_b43_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
252,b1~b11_b24_b34_b44_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
253,b1~b11_b24_b34_b44_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
254,b1~b11_b24_b34_b44_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
255,b1~b11_b24_b34_b44_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_high_clC.hdf5') ChiouYoungs2014() G,0.00117188
256,b1~b12_b21_b31_b41_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
257,b1~b12_b21_b31_b41_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
258,b1~b12_b21_b31_b41_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
259,b1~b12_b21_b31_b41_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
260,b1~b12_b21_b31_b42_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
261,b1~b12_b21_b31_b42_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
262,b1~b12_b21_b31_b42_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
263,b1~b12_b21_b31_b42_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
264,b1~b12_b21_b31_b43_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
265,b1~b12_b21_b31_b43_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
266,b1~b12_b21_b31_b43_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
267,b1~b12_b21_b31_b43_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
268,b1~b12_b21_b31_b44_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
269,b1~b12_b21_b31_b44_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
270,b1~b12_b21_b31_b44_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
271,b1~b12_b21_b31_b44_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
272,b1~b12_b21_b32_b41_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
273,b1~b12_b21_b32_b41_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
274,b1~b12_b21_b32_b41_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
275,b1~b12_b21_b32_b41_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
276,b1~b12_b21_b32_b42_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
277,b1~b12_b21_b32_b42_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
278,b1~b12_b21_b32_b42_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
279,b1~b12_b21_b32_b42_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
280,b1~b12_b21_b32_b43_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
281,b1~b12_b21_b32_b43_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
282,b1~b12_b21_b32_b43_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
283,b1~b12_b21_b32_b43_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
284,b1~b12_b21_b32_b44_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
285,b1~b12_b21_b32_b44_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
286,b1~b12_b21_b32_b44_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
287,b1~b12_b21_b32_b44_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
288,b1~b12_b21_b33_b41_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
289,b1~b12_b21_b33_b41_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
290,b1~b12_b21_b33_b41_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
291,b1~b12_b21_b33_b41_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
292,b1~b12_b21_b33_b42_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
293,b1~b12_b21_b33_b42_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
294,b1~b12_b21_b33_b42_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
295,b1~b12_b21_b33_b42_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
296,b1~b12_b21_b33_b43_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
297,b1~b12_b21_b33_b43_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
298,b1~b12_b21_b33_b43_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
299,b1~b12_b21_b33_b43_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
300,b1~b12_b21_b33_b44_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
301,b1~b12_b21_b33_b44_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
302,b1~b12_b21_b33_b44_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
303,b1~b12_b21_b33_b44_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
304,b1~b12_b21_b34_b41_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
305,b1~b12_b21_b34_b41_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
306,b1~b12_b21_b34_b41_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
307,b1~b12_b21_b34_b41_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
308,b1~b12_b21_b34_b42_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
309,b1~b12_b21_b34_b42_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
310,b1~b12_b21_b34_b42_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
311,b1~b12_b21_b34_b42_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
312,b1~b12_b21_b34_b43_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
313,b1~b12_b21_b34_b43_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
314,b1~b12_b21_b34_b43_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
315,b1~b12_b21_b34_b43_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
316,b1~b12_b21_b34_b44_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
317,b1~b12_b21_b34_b44_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
318,b1~b12_b21_b34_b44_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
319,b1~b12_b21_b34_b44_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') AbrahamsonEtAl2014(),0.00195312
320,b1~b12_b22_b31_b41_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') BooreEtAl2014Califor,0.00195312
321,b1~b12_b22_b31_b41_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') BooreEtAl2014Califor,0.00195312
322,b1~b12_b22_b31_b41_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') BooreEtAl2014Califor,0.00195312
323,b1~b12_b22_b31_b41_b54,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') BooreEtAl2014Califor,0.00195312
324,b1~b12_b22_b31_b42_b51,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') BooreEtAl2014Califor,0.00195312
325,b1~b12_b22_b31_b42_b52,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') BooreEtAl2014Califor,0.00195312
326,b1~b12_b22_b31_b42_b53,2020_W_CANADA_R2_collapsed_rates_FF_20180628.xml,GMPETable(gmpe_table='../../../../gmm_tables/nbcc2015_tables/ENA_med_clC.hdf5') BooreEtAl2014Califor,0.00195312
