# mean, investigation_time=50.0, imt="SA(0.2)"
lon,lat,depth,poe-0.001,poe-0.0012369738328770429,poe-0.0015301042632225221,poe-0.0018926989351798664,poe-0.0023412190563317373,poe-0.002896026709715442,poe-0.003582309259231001,poe-0.004431222814941891,poe-0.00548130666973087,poe-0.006780232920431492,poe-0.008386970703385248,poe-0.010374463297193916,poe-0.01283293962877216,poe-0.015874010519681996,poe-0.019635735635661532,poe-0.02428889117060458,poe-0.030044722807636117,poe-0.03716453592908995,poe-0.04597155845530296,poe-0.05686561486578711,poe-0.07034127757944245,poe-0.08701031973691085,poe-0.10762948870482365,poe-0.13313486117380213,poe-0.16468433951571093,poe-0.20371021866557323,poe-0.2519842099789747,poe-0.311697874042186,poe-0.38556211395358825,poe-0.47693024590934496,poe-0.5899502342974732,poe-0.7297530025256556,poe-0.90268536858769,poe-1.1165981802639393,poe-1.3812027308246178,poe-1.7085116359283647,poe-2.1133841868093364,poe-2.614200937899276,poe-3.233698154064028,poe-3.9999999999999996
-80.72000,51.32000,0.00000,8.490890E-01,8.267213E-01,7.986763E-01,7.648104E-01,7.252247E-01,6.802249E-01,6.302909E-01,5.760825E-01,5.184885E-01,4.586939E-01,3.982064E-01,3.387852E-01,2.822570E-01,2.302636E-01,1.840287E-01,1.442234E-01,1.109613E-01,8.390324E-02,6.241162E-02,4.570304E-02,3.296522E-02,2.343157E-02,1.642054E-02,1.135121E-02,7.744778E-03,5.218120E-03,3.473155E-03,2.284069E-03,1.483963E-03,9.521621E-04,6.030041E-04,3.766136E-04,2.317003E-04,1.401658E-04,8.315488E-05,4.819677E-05,2.715429E-05,1.477794E-05,7.711226E-06,3.826029E-06
-80.68000,48.77000,0.00000,9.585795E-01,9.489123E-01,9.352189E-01,9.163884E-01,8.912854E-01,8.589216E-01,8.186737E-01,7.704940E-01,7.150371E-01,6.536470E-01,5.882018E-01,5.208713E-01,4.538621E-01,3.892026E-01,3.285869E-01,2.732783E-01,2.240692E-01,1.812950E-01,1.448955E-01,1.145047E-01,8.955397E-02,6.936777E-02,5.324385E-02,4.050935E-02,3.055409E-02,2.284510E-02,1.692917E-02,1.242863E-02,9.034202E-03,6.496395E-03,4.616524E-03,3.237926E-03,2.238012E-03,1.521491E-03,1.014859E-03,6.619857E-04,4.204946E-04,2.587353E-04,1.532494E-04,8.673884E-05
-80.65000,44.32000,0.00000,9.904708E-01,9.863163E-01,9.795865E-01,9.689918E-01,9.528736E-01,9.293125E-01,8.963879E-01,8.525755E-01,7.971957E-01,7.307723E-01,6.551672E-01,5.734298E-01,4.893807E-01,4.070253E-01,3.299447E-01,2.608259E-01,2.012422E-01,1.516909E-01,1.118090E-01,8.065680E-02,5.698764E-02,3.946245E-02,2.679780E-02,1.785371E-02,1.167405E-02,7.493334E-03,4.722527E-03,2.923561E-03,1.779855E-03,1.068109E-03,6.342758E-04,3.745864E-04,2.211003E-04,1.308221E-04,7.753301E-05,4.579004E-05,2.671654E-05,1.523862E-05,8.404238E-06,4.433879E-06
-80.62000,43.30000,0.00000,9.849390E-01,9.786429E-01,9.688858E-01,9.543764E-01,9.337634E-01,9.058410E-01,8.697414E-01,8.250506E-01,7.718410E-01,7.106801E-01,6.426862E-01,5.696257E-01,4.939378E-01,4.185553E-01,3.464984E-01,2.803751E-01,2.219913E-01,1.722061E-01,1.310323E-01,9.787820E-02,7.181046E-02,5.176250E-02,3.666919E-02,2.554186E-02,1.750602E-02,1.181794E-02,7.867888E-03,5.173375E-03,3.365180E-03,2.169404E-03,1.388546E-03,8.838375E-04,5.600497E-04,3.532409E-04,2.213476E-04,1.372258E-04,8.363289E-05,4.969782E-05,2.852593E-05,1.565718E-05
-80.53000,43.17000,0.00000,9.845928E-01,9.781528E-01,9.682084E-01,9.534861E-01,9.326819E-01,9.046732E-01,8.687062E-01,8.244845E-01,7.721602E-01,7.122952E-01,6.458918E-01,5.745068E-01,5.003346E-01,4.261035E-01,3.547239E-01,2.887978E-01,2.301991E-01,1.798863E-01,1.379721E-01,1.039530E-01,7.696996E-02,5.601901E-02,4.008467E-02,2.821269E-02,1.954637E-02,1.334470E-02,8.989603E-03,5.984131E-03,3.942680E-03,2.575563E-03,1.671261E-03,1.079112E-03,6.941656E-04,4.448597E-04,2.834479E-04,1.787630E-04,1.108338E-04,6.697389E-05,3.906057E-05,2.176107E-05
-80.52000,43.47000,0.00000,9.872296E-01,9.817035E-01,9.729759E-01,9.597360E-01,9.405382E-01,9.140013E-01,8.790324E-01,8.350086E-01,7.818859E-01,7.202549E-01,6.513821E-01,5.772396E-01,5.004458E-01,4.240335E-01,3.510444E-01,2.840684E-01,2.248953E-01,1.743895E-01,1.325846E-01,9.890843E-02,7.243308E-02,5.208228E-02,3.677214E-02,2.549406E-02,1.735764E-02,1.160816E-02,7.628207E-03,4.928787E-03,3.134238E-03,1.964163E-03,1.215085E-03,7.434009E-04,4.505483E-04,2.707231E-04,1.611662E-04,9.478996E-05,5.479747E-05,3.091501E-05,1.687669E-05,8.832243E-06
-80.48000,43.45000,0.00000,9.874324E-01,9.819591E-01,9.733014E-01,9.601507E-01,9.410642E-01,9.146666E-01,8.798756E-01,8.360822E-01,7.832538E-01,7.219810E-01,6.535117E-01,5.797795E-01,5.033537E-01,4.272203E-01,3.543887E-01,2.874362E-01,2.281593E-01,1.774420E-01,1.353451E-01,1.013263E-01,7.448749E-02,5.377839E-02,3.813545E-02,2.656336E-02,1.817791E-02,1.222487E-02,8.083386E-03,5.258974E-03,3.369821E-03,2.129596E-03,1.329511E-03,8.214284E-04,5.030439E-04,3.055709E-04,1.839596E-04,1.094310E-04,6.398210E-05,3.650018E-05,2.013979E-05,1.064615E-05
-80.47000,48.53000,0.00000,9.696544E-01,9.618159E-01,9.505568E-01,9.348137E-01,9.134121E-01,8.851857E-01,8.491556E-01,8.047484E-01,7.520055E-01,6.917232E-01,6.254677E-01,5.554351E-01,4.841794E-01,4.142747E-01,3.480002E-01,2.871217E-01,2.327992E-01,1.856055E-01,1.456131E-01,1.125079E-01,8.570218E-02,6.443921E-02,4.788612E-02,3.521250E-02,2.564897E-02,1.852241E-02,1.326956E-02,9.434965E-03,6.659782E-03,4.667026E-03,3.246370E-03,2.240265E-03,1.532093E-03,1.036504E-03,6.917361E-04,4.535935E-04,2.907319E-04,1.809952E-04,1.086448E-04,6.236800E-05
-80.39360,44.17030,0.00000,9.912621E-01,9.874423E-01,9.812048E-01,9.713107E-01,9.561597E-01,9.338980E-01,9.026674E-01,8.609754E-01,8.080982E-01,7.443920E-01,6.714134E-01,5.918189E-01,5.090629E-01,4.269405E-01,3.490511E-01,2.783009E-01,2.165807E-01,1.646923E-01,1.224985E-01,8.919923E-02,6.362263E-02,4.446476E-02,3.045247E-02,2.043756E-02,1.344023E-02,8.660021E-03,5.467039E-03,3.382162E-03,2.052024E-03,1.223197E-03,7.186719E-04,4.181208E-04,2.421817E-04,1.402862E-04,8.140341E-05,4.719065E-05,2.713737E-05,1.532262E-05,8.396513E-06,4.413254E-06
-80.38000,43.20000,0.00000,9.862868E-01,9.803597E-01,9.710820E-01,9.571655E-01,9.372591E-01,9.101672E-01,8.750560E-01,8.315719E-01,7.798534E-01,7.204936E-01,6.545464E-01,5.836035E-01,5.098503E-01,4.359596E-01,3.647636E-01,2.987974E-01,2.399043E-01,1.890545E-01,1.464033E-01,1.115040E-01,8.355679E-02,6.161278E-02,4.470610E-02,3.192524E-02,2.244678E-02,1.555050E-02,1.062534E-02,7.169161E-03,4.782720E-03,3.158666E-03,2.067450E-03,1.342220E-03,8.645573E-04,5.521664E-04,3.489625E-04,2.174131E-04,1.327864E-04,7.892946E-05,4.527574E-05,2.483046E-05
-80.37000,43.70000,0.00000,9.896685E-01,9.850789E-01,9.776715E-01,9.661502E-01,9.489785E-01,9.245555E-01,8.914713E-01,8.487819E-01,7.962340E-01,7.343908E-01,6.646585E-01,5.892247E-01,5.109001E-01,4.328398E-01,3.581560E-01,2.895015E-01,2.287496E-01,1.768585E-01,1.339351E-01,9.943490E-02,7.240966E-02,5.173075E-02,3.625250E-02,2.491204E-02,1.677890E-02,1.107167E-02,7.155487E-03,4.529514E-03,2.809625E-03,1.709505E-03,1.021962E-03,6.016220E-04,3.496893E-04,2.011775E-04,1.147154E-04,6.479076E-05,3.611966E-05,1.975013E-05,1.050209E-05,5.377095E-06
-80.32000,42.77000,0.00000,9.817933E-01,9.744875E-01,9.634555E-01,9.474959E-01,9.254627E-01,8.964787E-01,8.600976E-01,8.163370E-01,7.655811E-01,7.084416E-01,6.457101E-01,5.784630E-01,5.082424E-01,4.371400E-01,3.676486E-01,3.022844E-01,2.431348E-01,1.915306E-01,1.479603E-01,1.122038E-01,8.357432E-02,6.115401E-02,4.396329E-02,3.105725E-02,2.157259E-02,1.474923E-02,9.940396E-03,6.615509E-03,4.355663E-03,2.842362E-03,1.841636E-03,1.186594E-03,7.610698E-04,4.859023E-04,3.082292E-04,1.934594E-04,1.193621E-04,7.178854E-05,4.168541E-05,2.313156E-05
-80.32000,43.38000,0.00000,9.881123E-01,9.828593E-01,9.744994E-01,9.617317E-01,9.431188E-01,9.172949E-01,8.832005E-01,8.402640E-01,7.884942E-01,7.284982E-01,6.614869E-01,5.892892E-01,5.143179E-01,4.393915E-01,3.673864E-01,3.008092E-01,2.414493E-01,1.902321E-01,1.472872E-01,1.121547E-01,8.402546E-02,6.194073E-02,4.492477E-02,3.205812E-02,2.251232E-02,1.556452E-02,1.060223E-02,7.121914E-03,4.722443E-03,3.094151E-03,2.005036E-03,1.285975E-03,8.166519E-04,5.133305E-04,3.189151E-04,1.952317E-04,1.171993E-04,6.854289E-05,3.874489E-05,2.097821E-05
-80.30000,42.83000,0.00000,9.830274E-01,9.760336E-01,9.653826E-01,9.498500E-01,9.282491E-01,8.996506E-01,8.635537E-01,8.199309E-01,7.691411E-01,7.117978E-01,6.487241E-01,5.810544E-01,5.104054E-01,4.389392E-01,3.691912E-01,3.036785E-01,2.444524E-01,1.927940E-01,1.491524E-01,1.132916E-01,8.452963E-02,6.196347E-02,4.462817E-02,3.158869E-02,2.198662E-02,1.506350E-02,1.017250E-02,6.782039E-03,4.471639E-03,2.920735E-03,1.893014E-03,1.219228E-03,7.810956E-04,4.977142E-04,3.148740E-04,1.969849E-04,1.210971E-04,7.255947E-05,4.197921E-05,2.321536E-05
-80.27000,43.13000,0.00000,9.866044E-01,9.807481E-01,9.715594E-01,9.577531E-01,9.379861E-01,9.110825E-01,8.762441E-01,8.331669E-01,7.820392E-01,7.234814E-01,6.585267E-01,5.886868E-01,5.160204E-01,4.430615E-01,3.725312E-01,3.069068E-01,2.480295E-01,1.969081E-01,1.537580E-01,1.181990E-01,8.949484E-02,6.675274E-02,4.905309E-02,3.551975E-02,2.535391E-02,1.785019E-02,1.240432E-02,8.514647E-03,5.777623E-03,3.878100E-03,2.576432E-03,1.694621E-03,1.103258E-03,7.101432E-04,4.508700E-04,2.812660E-04,1.714774E-04,1.014836E-04,5.784760E-05,3.148483E-05
-80.25000,43.55000,0.00000,9.895546E-01,9.848922E-01,9.773700E-01,9.656949E-01,9.483651E-01,9.238610E-01,8.909004E-01,8.486871E-01,7.970840E-01,7.366896E-01,6.688356E-01,5.955372E-01,5.193759E-01,4.432723E-01,3.701386E-01,3.024885E-01,2.421268E-01,1.900164E-01,1.463362E-01,1.106659E-01,8.221029E-02,5.999487E-02,4.300573E-02,3.027520E-02,2.092854E-02,1.420603E-02,9.469986E-03,6.201852E-03,3.992612E-03,2.529070E-03,1.578251E-03,9.717341E-04,5.911705E-04,3.557151E-04,2.116722E-04,1.243334E-04,7.180305E-05,4.052119E-05,2.217146E-05,1.165482E-05
-80.22000,44.48000,0.00000,9.924189E-01,9.892657E-01,9.840922E-01,9.757879E-01,9.628358E-01,9.433501E-01,9.152641E-01,8.766905E-01,8.264022E-01,7.642980E-01,6.916856E-01,6.112593E-01,5.267514E-01,4.423379E-01,3.619629E-01,2.887688E-01,2.247788E-01,1.708662E-01,1.269416E-01,9.223667E-02,6.558848E-02,4.567042E-02,3.115871E-02,2.083966E-02,1.366895E-02,8.793774E-03,5.548413E-03,3.432799E-03,2.083108E-03,1.241349E-03,7.285020E-04,4.230044E-04,2.444298E-04,1.412864E-04,8.186723E-05,4.742807E-05,2.726775E-05,1.539331E-05,8.431934E-06,4.429127E-06
-80.20440,44.07640,0.00000,9.916638E-01,9.880527E-01,9.821265E-01,9.726781E-01,9.581432E-01,9.367075E-01,9.065555E-01,8.662313E-01,8.150185E-01,7.532160E-01,6.822299E-01,6.044736E-01,5.231155E-01,4.417100E-01,3.637464E-01,2.921867E-01,2.291086E-01,1.755524E-01,1.315971E-01,9.659655E-02,6.946996E-02,4.895828E-02,3.380506E-02,2.286167E-02,1.513614E-02,9.806796E-03,6.216329E-03,3.855386E-03,2.341090E-03,1.394046E-03,8.163361E-04,4.720340E-04,2.708443E-04,1.549107E-04,8.853941E-05,5.051046E-05,2.860607E-05,1.593845E-05,8.639592E-06,4.502262E-06
-80.20000,42.78000,0.00000,9.834831E-01,9.765766E-01,9.660274E-01,9.506066E-01,9.291235E-01,9.006505E-01,8.646967E-01,8.212552E-01,7.707130E-01,7.137085E-01,6.510694E-01,5.839024E-01,5.137585E-01,4.427128E-01,3.732197E-01,3.077502E-01,2.483585E-01,1.963685E-01,1.522922E-01,1.159543E-01,8.671920E-02,6.371339E-02,4.598783E-02,3.261448E-02,2.273645E-02,1.559317E-02,1.053302E-02,7.017746E-03,4.619111E-03,3.008646E-03,1.942694E-03,1.245709E-03,7.943632E-04,5.039778E-04,3.177150E-04,1.982946E-04,1.217734E-04,7.297516E-05,4.226552E-05,2.341353E-05
-80.10000,42.88000,0.00000,9.856451E-01,9.793817E-01,9.696458E-01,9.551720E-01,9.346913E-01,9.071634E-01,8.719758E-01,8.290240E-01,7.786526E-01,7.215309E-01,6.585861E-01,5.910648E-01,5.206575E-01,4.495290E-01,3.801397E-01,3.148784E-01,2.556629E-01,2.036833E-01,1.593698E-01,1.225380E-01,9.260451E-02,6.877986E-02,5.020149E-02,3.601066E-02,2.539559E-02,1.761844E-02,1.203375E-02,8.098970E-03,5.375648E-03,3.522104E-03,2.280340E-03,1.460644E-03,9.267015E-04,5.827171E-04,3.629298E-04,2.233130E-04,1.350884E-04,7.977826E-05,4.559637E-05,2.497316E-05
-80.10000,43.92000,0.00000,9.915539E-01,9.878802E-01,9.818449E-01,9.722327E-01,9.574936E-01,9.358717E-01,9.056652E-01,8.655747E-01,8.150387E-01,7.544467E-01,6.851743E-01,6.094622E-01,5.301932E-01,4.505954E-01,3.738835E-01,3.028729E-01,2.396492E-01,1.853863E-01,1.403563E-01,1.041021E-01,7.568942E-02,5.395591E-02,3.770155E-02,2.580707E-02,1.729198E-02,1.133301E-02,7.260867E-03,4.546599E-03,2.783597E-03,1.668245E-03,9.807873E-04,5.674101E-04,3.242373E-04,1.836895E-04,1.034300E-04,5.788335E-05,3.208875E-05,1.750360E-05,9.307520E-06,4.772795E-06
-80.05000,42.97000,0.00000,9.868916E-01,9.810633E-01,9.718996E-01,9.581183E-01,9.383959E-01,9.116016E-01,8.770145E-01,8.344346E-01,7.841581E-01,7.268754E-01,6.636053E-01,5.957305E-01,5.250792E-01,4.539098E-01,3.847018E-01,3.197879E-01,2.609801E-01,2.093523E-01,1.652397E-01,1.284012E-01,9.823828E-02,7.398375E-02,5.482461E-02,3.996658E-02,2.866325E-02,2.023122E-02,1.406189E-02,9.631086E-03,6.503808E-03,4.332209E-03,2.847292E-03,1.846819E-03,1.182232E-03,7.466257E-04,4.646168E-04,2.841731E-04,1.701263E-04,9.911622E-05,5.578831E-05,3.008017E-05
-80.03000,45.35000,0.00000,9.914415E-01,9.888118E-01,9.845894E-01,9.779193E-01,9.675978E-01,9.520409E-01,9.293430E-01,8.974755E-01,8.546590E-01,7.998739E-01,7.333781E-01,6.570129E-01,5.741020E-01,4.889030E-01,4.057919E-01,3.284906E-01,2.595906E-01,2.004491E-01,1.513590E-01,1.118385E-01,8.091896E-02,5.737757E-02,3.991123E-02,2.726219E-02,1.830322E-02,1.208464E-02,7.847147E-03,5.009278E-03,3.140715E-03,1.931547E-03,1.163463E-03,6.854964E-04,3.948679E-04,2.225915E-04,1.231187E-04,6.706494E-05,3.608278E-05,1.917242E-05,1.001181E-05,5.089551E-06
-80.03000,48.15000,0.00000,9.832715E-01,9.781777E-01,9.706405E-01,9.597426E-01,9.443649E-01,9.232334E-01,8.950223E-01,8.585210E-01,8.128658E-01,7.578140E-01,6.940078E-01,6.231291E-01,5.478279E-01,4.713717E-01,3.970935E-01,3.278341E-01,2.655763E-01,2.113590E-01,1.654142E-01,1.274024E-01,9.663782E-02,7.225319E-02,5.330871E-02,3.886523E-02,2.803912E-02,2.004292E-02,1.420908E-02,9.996018E-03,6.979689E-03,4.836900E-03,3.325952E-03,2.268376E-03,1.533527E-03,1.026469E-03,6.788439E-04,4.420409E-04,2.819895E-04,1.750766E-04,1.049656E-04,6.023849E-05
-79.93000,43.07000,0.00000,9.884143E-01,9.831621E-01,9.747790E-01,9.619714E-01,9.433484E-01,9.176544E-01,8.840128E-01,8.420877E-01,7.921162E-01,7.348391E-01,6.714245E-01,6.034472E-01,5.328945E-01,4.620923E-01,3.934801E-01,3.292748E-01,2.711502E-01,2.200640E-01,1.762745E-01,1.395000E-01,1.091280E-01,8.439814E-02,6.452481E-02,4.876121E-02,3.642386E-02,2.689901E-02,1.964382E-02,1.418750E-02,1.013198E-02,7.150055E-03,4.980075E-03,3.417644E-03,2.305785E-03,1.525238E-03,9.859967E-04,6.205020E-04,3.783710E-04,2.223352E-04,1.250962E-04,6.690896E-05
-79.92000,43.65000,0.00000,9.912285E-01,9.873768E-01,9.810510E-01,9.710153E-01,9.557459E-01,9.335943E-01,9.030659E-01,8.631416E-01,8.135418E-01,7.548464E-01,6.884548E-01,6.164390E-01,5.413427E-01,4.659445E-01,3.929772E-01,3.248304E-01,2.632993E-01,2.094526E-01,1.636459E-01,1.256515E-01,9.484262E-02,7.037289E-02,5.131658E-02,3.676105E-02,2.585967E-02,1.785827E-02,1.210586E-02,8.056656E-03,5.266129E-03,3.382942E-03,2.137723E-03,1.330160E-03,8.157413E-04,4.932914E-04,2.940146E-04,1.724124E-04,9.912844E-05,5.559084E-05,3.020235E-05,1.576840E-05
-79.92000,44.78000,0.00000,9.927874E-01,9.902179E-01,9.860277E-01,9.792960E-01,9.687090E-01,9.525299E-01,9.286854E-01,8.950281E-01,8.497928E-01,7.921659E-01,7.227821E-01,6.439185E-01,5.592440E-01,4.731708E-01,3.900364E-01,3.134019E-01,2.456611E-01,1.879887E-01,1.405278E-01,1.026774E-01,7.337339E-02,5.132036E-02,3.516630E-02,2.362928E-02,1.557998E-02,1.008317E-02,6.403850E-03,3.988646E-03,2.434692E-03,1.456101E-03,8.539874E-04,4.924386E-04,2.804358E-04,1.586067E-04,8.951754E-05,5.049689E-05,2.837065E-05,1.574129E-05,8.524697E-06,4.448044E-06
-79.92000,46.37000,0.00000,9.910411E-01,9.883808E-01,9.842068E-01,9.777699E-01,9.680576E-01,9.538110E-01,9.336243E-01,9.061351E-01,8.702617E-01,8.254100E-01,7.715944E-01,7.094800E-01,6.404020E-01,5.663833E-01,4.900828E-01,4.145630E-01,3.428569E-01,2.774684E-01,2.200140E-01,1.711408E-01,1.306937E-01,9.799924E-02,7.212979E-02,5.208423E-02,3.688340E-02,2.561385E-02,1.745018E-02,1.167078E-02,7.668872E-03,4.955261E-03,3.151349E-03,1.974624E-03,1.220755E-03,7.459108E-04,4.513311E-04,2.708354E-04,1.611852E-04,9.488140E-05,5.489894E-05,3.092138E-05
-79.88000,43.52000,0.00000,9.908560E-01,9.868051E-01,9.801716E-01,9.697021E-01,9.538866E-01,9.311417E-01,9.000922E-01,8.598694E-01,8.103327E-01,7.521461E-01,6.867178E-01,6.160601E-01,5.426136E-01,4.690329E-01,3.979200E-01,3.315328E-01,2.715407E-01,2.189032E-01,1.738969E-01,1.362569E-01,1.053656E-01,8.042832E-02,6.060185E-02,4.507167E-02,3.308918E-02,2.398549E-02,1.717487E-02,1.215486E-02,8.505106E-03,5.883913E-03,4.021926E-03,2.712766E-03,1.801952E-03,1.175723E-03,7.511260E-04,4.680421E-04,2.831321E-04,1.653482E-04,9.261515E-05,4.938679E-05
-79.88000,44.27000,0.00000,9.929737E-01,9.901296E-01,9.854257E-01,9.778067E-01,9.658180E-01,9.476438E-01,9.212968E-01,8.849684E-01,8.374678E-01,7.786149E-01,7.094523E-01,6.322196E-01,5.501096E-01,4.668612E-01,3.862503E-01,3.115672E-01,2.452039E-01,1.884623E-01,1.416090E-01,1.041103E-01,7.493199E-02,5.280955E-02,3.644425E-02,2.462355E-02,1.628408E-02,1.053675E-02,6.667843E-03,4.124974E-03,2.494524E-03,1.475793E-03,8.560556E-04,4.888806E-04,2.764850E-04,1.558479E-04,8.797307E-05,4.975676E-05,2.805775E-05,1.562172E-05,8.481954E-06,4.432870E-06
-79.88000,44.75000,0.00000,9.928864E-01,9.903566E-01,9.862270E-01,9.795843E-01,9.691218E-01,9.531091E-01,9.294775E-01,8.960804E-01,8.511457E-01,7.938402E-01,7.247627E-01,6.461432E-01,5.616053E-01,4.755361E-01,3.922776E-01,3.154218E-01,2.474047E-01,1.894402E-01,1.416987E-01,1.035941E-01,7.406960E-02,5.183196E-02,3.552923E-02,2.387747E-02,1.574355E-02,1.018711E-02,6.467555E-03,4.026294E-03,2.456164E-03,1.467971E-03,8.604167E-04,4.959144E-04,2.823486E-04,1.596877E-04,9.013823E-05,5.085019E-05,2.856483E-05,1.584230E-05,8.573826E-06,4.470239E-06
-79.87000,44.15000,0.00000,9.928070E-01,9.898409E-01,9.849288E-01,9.769805E-01,9.645150E-01,9.457223E-01,9.186785E-01,8.817064E-01,8.337951E-01,7.749358E-01,7.062621E-01,6.299735E-01,5.490948E-01,4.671265E-01,3.876213E-01,3.137296E-01,2.478095E-01,1.912104E-01,1.442809E-01,1.065660E-01,7.709020E-02,5.463006E-02,3.791762E-02,2.576569E-02,1.713104E-02,1.113751E-02,7.075992E-03,4.391296E-03,2.662032E-03,1.577725E-03,9.162259E-04,5.233511E-04,2.956063E-04,1.660710E-04,9.321199E-05,5.231839E-05,2.925090E-05,1.615261E-05,8.709378E-06,4.527808E-06
-79.87000,44.58000,0.00000,9.930992E-01,9.905090E-01,9.862564E-01,9.793851E-01,9.685367E-01,9.519383E-01,9.275191E-01,8.932055E-01,8.473806E-01,7.894059E-01,7.200310E-01,6.415190E-01,5.574008E-01,4.719071E-01,3.892452E-01,3.129381E-01,2.454106E-01,1.878857E-01,1.405360E-01,1.027649E-01,7.350215E-02,5.145080E-02,3.526819E-02,2.368840E-02,1.559734E-02,1.006913E-02,6.371632E-03,3.949884E-03,2.397610E-03,1.425333E-03,8.311989E-04,4.772328E-04,2.712914E-04,1.536752E-04,8.715832E-05,4.951708E-05,2.803478E-05,1.566091E-05,8.524989E-06,4.463756E-06
-79.87000,47.82000,0.00000,9.873081E-01,9.833093E-01,9.773028E-01,9.684750E-01,9.557994E-01,9.380633E-01,9.139475E-01,8.821650E-01,8.416524E-01,7.918031E-01,7.327218E-01,6.654520E-01,5.920764E-01,5.155679E-01,4.393501E-01,3.666826E-01,3.001147E-01,2.412105E-01,1.905839E-01,1.481297E-01,1.132949E-01,8.529244E-02,6.323392E-02,4.620495E-02,3.331389E-02,2.373150E-02,1.672319E-02,1.166879E-02,8.067097E-03,5.527483E-03,3.753836E-03,2.526305E-03,1.684148E-03,1.111246E-03,7.246226E-04,4.657017E-04,2.937162E-04,1.806908E-04,1.075947E-04,6.145965E-05
-79.86000,43.25000,0.00000,9.897227E-01,9.850802E-01,9.775636E-01,9.658870E-01,9.485920E-01,9.242668E-01,8.918154E-01,8.506866E-01,8.009902E-01,7.434866E-01,6.795058E-01,6.108597E-01,5.397525E-01,4.686351E-01,3.999627E-01,3.358927E-01,2.780157E-01,2.272175E-01,1.837033E-01,1.471479E-01,1.168958E-01,9.214652E-02,7.208616E-02,5.596017E-02,4.310048E-02,3.292695E-02,2.494017E-02,1.871463E-02,1.389405E-02,1.018666E-02,7.358251E-03,5.222719E-03,3.631948E-03,2.466859E-03,1.630804E-03,1.045149E-03,6.463245E-04,3.835935E-04,2.171511E-04,1.164471E-04
-79.82000,44.87000,0.00000,9.927182E-01,9.902965E-01,9.863602E-01,9.800478E-01,9.701181E-01,9.549053E-01,9.323749E-01,9.003487E-01,8.569317E-01,8.010891E-01,7.331961E-01,6.553122E-01,5.709947E-01,4.846682E-01,4.007770E-01,3.230347E-01,2.539908E-01,1.949542E-01,1.461720E-01,1.071160E-01,7.676666E-02,5.384750E-02,3.700456E-02,2.493877E-02,1.649552E-02,1.071225E-02,6.828739E-03,4.270399E-03,2.617605E-03,1.571801E-03,9.248260E-04,5.340972E-04,3.037837E-04,1.709953E-04,9.571504E-05,5.341847E-05,2.967414E-05,1.629717E-05,8.754726E-06,4.542045E-06
-79.82000,47.72000,0.00000,9.882158E-01,9.844861E-01,9.788603E-01,9.705528E-01,9.585646E-01,9.417049E-01,9.186685E-01,8.881734E-01,8.491468E-01,8.009423E-01,7.435682E-01,6.778964E-01,6.057792E-01,5.299667E-01,4.537554E-01,3.804274E-01,3.126849E-01,2.523028E-01,2.000876E-01,1.560686E-01,1.197698E-01,9.044337E-02,6.722181E-02,4.920294E-02,3.549950E-02,2.527661E-02,1.778355E-02,1.237632E-02,8.526838E-03,5.818643E-03,3.933555E-03,2.634309E-03,1.747205E-03,1.146906E-03,7.440933E-04,4.759400E-04,2.988972E-04,1.832187E-04,1.087889E-04,6.200843E-05
-79.80000,43.32000,0.00000,9.902557E-01,9.858859E-01,9.787688E-01,9.676304E-01,9.509902E-01,9.273705E-01,8.955757E-01,8.549533E-01,8.055511E-01,7.481337E-01,6.840969E-01,6.153439E-01,5.441509E-01,4.729939E-01,4.043072E-01,3.402036E-01,2.822313E-01,2.312515E-01,1.874663E-01,1.505625E-01,1.199059E-01,9.472183E-02,7.422340E-02,5.768237E-02,4.445329E-02,3.397154E-02,2.574316E-02,1.933743E-02,1.438475E-02,1.057703E-02,7.666246E-03,5.458446E-03,3.803620E-03,2.584233E-03,1.705522E-03,1.089203E-03,6.702662E-04,3.955001E-04,2.224965E-04,1.185539E-04
-79.78000,47.07000,0.00000,9.906046E-01,9.877107E-01,9.832587E-01,9.765363E-01,9.666046E-01,9.523149E-01,9.323968E-01,9.056275E-01,8.710546E-01,8.282092E-01,7.772334E-01,7.188944E-01,6.545134E-01,5.858632E-01,5.150558E-01,4.443943E-01,3.761640E-01,3.123849E-01,2.545942E-01,2.037301E-01,1.601378E-01,1.236714E-01,9.383952E-02,6.994691E-02,5.120502E-02,3.680802E-02,2.598114E-02,1.801172E-02,1.226924E-02,8.216696E-03,5.413564E-03,3.511325E-03,2.243472E-03,1.412536E-03,8.763783E-04,5.353877E-04,3.214582E-04,1.890662E-04,1.083747E-04,6.012363E-05
-79.77000,43.68000,0.00000,9.917973E-01,9.882520E-01,9.823936E-01,9.730209E-01,9.586155E-01,9.374896E-01,9.080667E-01,8.692297E-01,8.206223E-01,7.627940E-01,6.971529E-01,6.257840E-01,5.512158E-01,4.761759E-01,4.033343E-01,3.350393E-01,2.730867E-01,2.185861E-01,1.719559E-01,1.330340E-01,1.012503E-01,7.580492E-02,5.581009E-02,4.038496E-02,2.870760E-02,2.003942E-02,1.373491E-02,9.244286E-03,6.112101E-03,3.972209E-03,2.539310E-03,1.597983E-03,9.905077E-04,6.048158E-04,3.635338E-04,2.146643E-04,1.240928E-04,6.986957E-05,3.806341E-05,1.990474E-05
